parameter	value	se_sa	rse_sa
rhoS_pop	0.63290527960780874	0.04749515986422958	7.50430773680080776
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.05598653335258241	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.26038744282919118	nan	nan
S0_pop	23408.40277279740985250	921.43997588319064107	3.93636415447355414
T0_pop	24712.90537419444808620	nan	nan
omega_rhoS	0.11881403738856348	0.03365631008596749	28.32688024555514161
omega_deltaSC	0.25723180261015788	0.17040216875668690	66.24459612987132573
omega_deltaCB	0.08652595864902153	0.03816389513556166	44.10687351106653864
omega_S0	0.01621190704548736	0.07591650038095253	468.27618840859406646
omega_T0	0.02202235415272703	0.04374760658412340	198.65090843935109888
b1	0.16485018959175021	0.02255028555214012	13.67925970117818402
b2	0.17692268870203318	0.02289314498518432	12.93963208062032777
b3	0.27840220033661134	0.05319973140998305	19.10894789827816354
