rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	23766.546116	21447.080139
2	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	27258.099852	20118.776065
3	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	28479.596626	22600.357051
4	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	27539.853679	22700.099975
5	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	22203.276848	21947.681150
6	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	27349.234980	23955.350168
7	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	25465.412107	21540.989816
8	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	22965.723842	19638.637803
9	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	25226.796866	21035.385130
10	AG111	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	23679.589920	21963.828121
1	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	37599.684546	30591.016464
2	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	30756.574629	29629.962074
3	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	34947.538297	29054.001029
4	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	34254.216612	35504.702971
5	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	37772.673566	33463.674380
6	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	33318.257473	34260.506496
7	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	39261.878447	33717.578052
8	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	35442.142725	35982.553219
9	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	35109.932611	26563.805723
10	AG112	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	36290.278247	31307.472314
1	AG139	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	27434.515554	22839.775687
2	AG139	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	28117.611169	21890.118694
3	AG139	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	25831.340242	26980.670849
4	AG139	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	26152.945745	21458.991519
5	AG139	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	23369.890712	25391.222391
6	AG139	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	26374.168868	24153.778735
7	AG139	0.576237	0.000000	1.904724	0.000000	0.000000	-0.078855	24893.725721	21118.587939
