parameter	value	se_sa	rse_sa
rhoS_pop	0.63438855469767796	0.05523225546222378	8.70637640815337122
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.17447655947212759	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.22037020269683316	nan	nan
S0_pop	23409.55230065244177240	2484.74901790850435646	10.61425261789074348
T0_pop	24578.49867723218994797	1381.66647324871360070	5.62144373174669632
omega_rhoS	0.11816547445092218	0.03367287950192143	28.49637735420495588
omega_deltaSC	0.32025434873452763	0.17148929403838684	53.54784243087408413
omega_deltaCB	0.19683369507762485	0.05892202998921531	29.93493058491756997
omega_S0	0.01205563754230841	0.03234074575463305	268.26242611504756042
omega_T0	0.02913100722670081	0.03573683304337907	122.67626987721698129
b1	0.16490392058584899	0.02578243930808815	15.63482494321037386
b2	0.17340049822152911	0.02304861459641969	13.29212708891629546
b3	0.28572555135084238	0.05352350950114816	18.73248970842885797
