parameter	value	se_sa	rse_sa
rhoS_pop	0.61292160510273208	0.04549088433569343	7.42197435315870191
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.77560972887622537	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.21037584420972266	nan	nan
omega_rhoS	0.11679296666555973	0.03290586223725247	28.17452384053178349
omega_deltaSC	0.26532568165218534	0.15216853215983117	57.35160321167419539
omega_rhoC	0.49016702274466267	0.14134124944588025	28.83532406044941254
omega_deltaCB	0.03501366318084076	0.04458228912687327	127.32826296012467537
b1	0.16531243520357325	0.02209819865443977	13.36753561655966394
b2	0.17147315341673666	0.02250758186328252	13.12600918266291572
b3	0.28872621713344593	0.05197920018924270	18.00293742123823648
