parameter	value	se_sa	rse_sa
rhoS_pop	0.66881377341065351	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.85629536064053635	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.00474597930191698	nan	nan
S0_pop	22405.13521226720331470	1671.24337370431521776	7.45919789312085957
T0_pop	30770.07747629753794172	2906.02170762165224005	9.44431066142159104
omega_S0	0.16304556427188741	0.06583065126253093	40.37561620060679246
omega_T0	0.22947285779133408	0.07115612474941302	31.00851466020317915
b1	0.25103273125973041	0.03476592572012883	13.84916044440369909
b2	0.24748005744915941	0.03187016909523949	12.87787364514681521
b3	0.37986309658095008	0.06074243075217758	15.99061116989372344
