rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.612878	-0.256388	3.200427	0.000000	0.008567	0.239983	23671.704968	25020.486025
2	AG111	0.607788	-0.235398	3.200427	0.000000	0.109036	0.239983	23547.410521	25995.979788
3	AG111	0.572316	-0.352536	3.200427	0.000000	0.078526	0.239983	24396.409950	25490.734155
4	AG111	0.623482	-0.253263	3.200427	0.000000	0.048520	0.239983	22928.683019	24623.730276
5	AG111	0.584972	-0.491305	3.200427	0.000000	-0.028652	0.239983	23935.204798	24631.602712
6	AG111	0.610738	-0.570907	3.200427	0.000000	0.066107	0.239983	24089.057417	25602.838538
7	AG111	0.626166	-0.273786	3.200427	0.000000	0.038931	0.239983	23908.339086	24382.892461
8	AG111	0.586436	-0.298029	3.200427	0.000000	0.068262	0.239983	23898.832538	24647.692781
9	AG111	0.621911	-0.480682	3.200427	0.000000	0.016183	0.239983	23675.711202	24743.647079
10	AG111	0.618054	-0.209041	3.200427	0.000000	-0.017306	0.239983	23697.413611	24266.157169
1	AG112	0.758689	0.226091	3.200427	0.000000	-0.092738	0.239983	23793.124165	25105.562818
2	AG112	0.752447	-0.076179	3.200427	0.000000	-0.093662	0.239983	23755.360694	25474.322101
3	AG112	0.791826	-0.067932	3.200427	0.000000	-0.079852	0.239983	23952.946438	24357.356364
4	AG112	0.804114	-0.039831	3.200427	0.000000	-0.025642	0.239983	22757.900618	24802.746427
5	AG112	0.797926	-0.304779	3.200427	0.000000	-0.113729	0.239983	23834.109764	25999.179762
6	AG112	0.767399	0.212106	3.200427	0.000000	-0.086675	0.239983	23944.164526	25252.072350
7	AG112	0.764620	-0.079526	3.200427	0.000000	-0.028265	0.239983	23449.292546	25471.130234
8	AG112	0.776425	0.013276	3.200427	0.000000	-0.117435	0.239983	23995.200121	25147.193516
9	AG112	0.764926	0.086454	3.200427	0.000000	-0.085704	0.239983	23936.150257	24771.783792
10	AG112	0.783215	-0.077975	3.200427	0.000000	-0.132054	0.239983	23226.410399	25528.281108
1	AG139	0.618398	-0.027371	3.200427	0.000000	0.009905	0.239983	23634.929244	24857.535922
2	AG139	0.578528	-0.218430	3.200427	0.000000	-0.040523	0.239983	23395.525747	25774.048268
3	AG139	0.585974	0.181668	3.200427	0.000000	-0.006887	0.239983	22526.798707	24492.596483
4	AG139	0.613532	0.144776	3.200427	0.000000	0.137323	0.239983	23549.900460	25841.330267
5	AG139	0.647498	-0.101498	3.200427	0.000000	-0.022340	0.239983	22811.058316	25292.358597
6	AG139	0.581526	0.057066	3.200427	0.000000	0.036162	0.239983	23004.595017	24291.853138
7	AG139	0.615543	-0.117160	3.200427	0.000000	0.034460	0.239983	22677.077633	25145.076752
8	AG139	0.535859	0.222505	3.200427	0.000000	0.030170	0.239983	23601.110385	26174.191865
9	AG139	0.671302	0.156562	3.200427	0.000000	-0.001139	0.239983	23606.950200	24543.343508
10	AG139	0.565185	-0.045110	3.200427	0.000000	-0.010079	0.239983	23816.139657	24962.930355
1	AG142	0.738979	0.249572	3.200427	0.000000	0.007453	0.239983	23367.639480	24816.359236
2	AG142	0.806723	0.364577	3.200427	0.000000	0.076470	0.239983	23360.723192	25233.271073
3	AG142	0.811279	0.409082	3.200427	0.000000	0.081268	0.239983	23365.317019	25320.436663
4	AG142	0.790762	0.172129	3.200427	0.000000	0.002895	0.239983	23631.459870	25152.929320
5	AG142	0.765353	0.590156	3.200427	0.000000	-0.087111	0.239983	23248.744659	25014.498824
6	AG142	0.734937	0.341675	3.200427	0.000000	0.010510	0.239983	23734.888752	24244.075673
7	AG142	0.761467	0.283280	3.200427	0.000000	0.057334	0.239983	23226.672811	25169.500130
8	AG142	0.809478	0.612216	3.200427	0.000000	0.106795	0.239983	23412.011988	25408.242545
9	AG142	0.784169	0.087949	3.200427	0.000000	-0.054949	0.239983	23000.193989	25331.371983
10	AG142	0.765785	0.309683	3.200427	0.000000	-0.028397	0.239983	22617.250987	26724.978219
1	GD14	0.712618	-0.198197	3.200427	0.000000	-0.053982	0.239983	24034.685945	25802.783753
2	GD14	0.676572	0.087723	3.200427	0.000000	-0.072489	0.239983	23414.134401	24515.555623
3	GD14	0.651473	-0.018894	3.200427	0.000000	-0.151690	0.239983	23578.707091	26357.378826
4	GD14	0.638929	0.023998	3.200427	0.000000	-0.143596	0.239983	23774.688985	25223.038317
5	GD14	0.689771	-0.094945	3.200427	0.000000	-0.113224	0.239983	23094.077807	25362.064557
6	GD14	0.627865	0.245210	3.200427	0.000000	-0.096072	0.239983	23086.969154	24788.222965
7	GD14	0.628849	-0.060319	3.200427	0.000000	-0.177131	0.239983	23509.721005	25491.222708
8	GD14	0.615478	-0.219673	3.200427	0.000000	-0.225217	0.239983	23602.867749	23840.358938
9	GD14	0.675845	-0.271983	3.200427	0.000000	-0.195657	0.239983	22752.716493	25826.067609
10	GD14	0.646599	-0.216865	3.200427	0.000000	-0.149460	0.239983	23986.305982	25723.437594
1	GD15	0.660027	-0.164609	3.200427	0.000000	0.005813	0.239983	24200.682766	24166.208142
2	GD15	0.608084	-0.276128	3.200427	0.000000	0.025608	0.239983	24165.933173	24150.743909
3	GD15	0.650612	-0.300533	3.200427	0.000000	0.025412	0.239983	23587.856310	26038.565995
4	GD15	0.647093	0.103522	3.200427	0.000000	0.096862	0.239983	23168.818966	25566.433301
5	GD15	0.667369	-0.003833	3.200427	0.000000	0.108531	0.239983	23427.365864	25384.901017
6	GD15	0.632771	-0.094800	3.200427	0.000000	0.164487	0.239983	23381.495830	25254.059981
7	GD15	0.663960	-0.021377	3.200427	0.000000	0.052245	0.239983	24488.753356	24132.441563
8	GD15	0.668076	-0.357246	3.200427	0.000000	0.045631	0.239983	23112.907219	25291.602501
9	GD15	0.617057	-0.130727	3.200427	0.000000	0.024804	0.239983	24348.326760	25238.693598
10	GD15	0.626024	-0.270955	3.200427	0.000000	0.033211	0.239983	23152.232797	24720.447918
1	GD16	0.396986	0.001745	3.200427	0.000000	0.150099	0.239983	23470.316623	25610.976778
2	GD16	0.354737	0.228257	3.200427	0.000000	0.077125	0.239983	24108.137892	25480.250932
3	GD16	0.451968	0.154788	3.200427	0.000000	0.143542	0.239983	22861.112116	25334.574927
4	GD16	0.397964	-0.069920	3.200427	0.000000	0.110473	0.239983	23841.529027	25010.801346
5	GD16	0.392822	-0.173994	3.200427	0.000000	-0.000949	0.239983	22697.954313	24692.234303
6	GD16	0.392460	-0.123681	3.200427	0.000000	0.081514	0.239983	24287.042102	24678.049489
7	GD16	0.414681	0.156215	3.200427	0.000000	0.193494	0.239983	23124.910725	25961.908319
8	GD16	0.397366	0.162569	3.200427	0.000000	0.114947	0.239983	23779.460082	25782.425993
9	GD16	0.392661	-0.140837	3.200427	0.000000	0.034671	0.239983	23530.258799	24508.563077
10	GD16	0.418282	0.071232	3.200427	0.000000	0.082388	0.239983	23419.199946	24794.991765
