parameter	value	se_sa	rse_sa
rhoS_pop	0.64562730123775114	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.05908786039440717	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.22102783513802965	nan	nan
S0_pop	23390.10667186535647488	1856.55709388940090321	7.93736052568990136
T0_pop	25262.00176330381145817	2037.15046262434270830	8.06408962247622085
omega_S0	0.17842706213503204	0.06683070558081719	37.45547608144794793
omega_T0	0.19605435773702934	0.06163822755612550	31.43935603757493880
b1	0.24440507401015274	0.03359858988649173	13.74709179936911596
b2	0.21783964605201181	0.02870697842597221	13.17803207370162255
b3	0.33046474952157151	0.04740414294433192	14.34468971742402310
