rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.004199	-0.018829	0.000000	-0.140076	-0.134687	0.000000
2	AG111	-0.035355	-0.058347	0.000000	-0.103936	-0.217524	0.000000
3	AG111	-0.052651	-0.388111	0.000000	0.339030	0.014526	0.000000
4	AG111	-0.033069	-0.148451	0.000000	-0.175584	-0.242747	0.000000
5	AG111	-0.033992	-0.171999	0.000000	0.263929	-0.060861	0.000000
6	AG111	-0.038336	-0.494740	0.000000	-0.124072	-0.166904	0.000000
7	AG111	0.011312	-0.550112	0.000000	0.111243	-0.120427	0.000000
8	AG111	-0.047060	-0.438244	0.000000	-0.072065	-0.215175	0.000000
9	AG111	0.004285	-0.366975	0.000000	0.178565	-0.100156	0.000000
10	AG111	0.035119	-0.331781	0.000000	-0.069030	-0.149227	0.000000
1	AG112	0.143208	-0.174443	0.000000	0.100219	-0.227876	0.000000
2	AG112	0.195152	-0.015602	0.000000	-0.021118	-0.226001	0.000000
3	AG112	0.132821	0.103280	0.000000	0.057964	-0.211486	0.000000
4	AG112	0.139319	-0.342380	0.000000	0.220248	-0.171285	0.000000
5	AG112	0.112918	0.412463	0.000000	0.042806	-0.249207	0.000000
6	AG112	0.196279	0.012872	0.000000	0.047342	-0.180477	0.000000
7	AG112	0.141288	0.307736	0.000000	0.056218	-0.174952	0.000000
8	AG112	0.163194	0.087144	0.000000	0.186884	-0.108859	0.000000
9	AG112	0.081355	0.218976	0.000000	0.205711	-0.160206	0.000000
10	AG112	0.094737	0.046541	0.000000	-0.165466	-0.290262	0.000000
1	AG139	-0.037040	0.215633	0.000000	-0.127343	-0.169624	0.000000
2	AG139	-0.031590	0.448866	0.000000	0.228214	-0.043948	0.000000
3	AG139	-0.058511	0.289034	0.000000	-0.048936	-0.187836	0.000000
4	AG139	-0.035644	-0.044681	0.000000	0.238093	-0.046213	0.000000
5	AG139	-0.030571	0.338920	0.000000	-0.270280	-0.264097	0.000000
6	AG139	-0.017595	0.088049	0.000000	-0.050303	-0.147675	0.000000
7	AG139	-0.024923	0.081129	0.000000	-0.037193	-0.195506	0.000000
8	AG139	-0.048486	0.197130	0.000000	0.119135	-0.109818	0.000000
9	AG139	-0.069666	0.053267	0.000000	-0.046509	-0.259370	0.000000
10	AG139	-0.071848	0.364816	0.000000	-0.070017	-0.150548	0.000000
1	AG142	0.129295	0.467228	0.000000	0.012453	-0.202509	0.000000
2	AG142	0.101657	0.451035	0.000000	0.394928	-0.030155	0.000000
3	AG142	0.152847	0.374968	0.000000	-0.132951	-0.306040	0.000000
4	AG142	0.148949	0.473709	0.000000	0.076905	-0.129533	0.000000
5	AG142	0.161981	0.837524	0.000000	0.099517	-0.183092	0.000000
6	AG142	0.167523	0.578176	0.000000	-0.114632	-0.196472	0.000000
7	AG142	0.106007	0.463980	0.000000	0.003928	-0.167216	0.000000
8	AG142	0.156431	0.586963	0.000000	0.077580	-0.146398	0.000000
9	AG142	0.112129	0.374309	0.000000	-0.051279	-0.279892	0.000000
10	AG142	0.134279	0.479612	0.000000	-0.075168	-0.222022	0.000000
1	GD14	0.004552	0.122637	0.000000	-0.092769	-0.334967	0.000000
2	GD14	0.044749	-0.324771	0.000000	0.032244	-0.347022	0.000000
3	GD14	-0.000464	-0.021261	0.000000	-0.013339	-0.313076	0.000000
4	GD14	0.007467	-0.052802	0.000000	0.158342	-0.255833	0.000000
5	GD14	0.013238	-0.107975	0.000000	0.241146	-0.246803	0.000000
6	GD14	-0.014549	-0.201188	0.000000	0.260375	-0.241169	0.000000
7	GD14	0.000766	-0.095280	0.000000	0.250323	-0.252527	0.000000
8	GD14	0.023240	0.062902	0.000000	0.056612	-0.311943	0.000000
9	GD14	0.018692	-0.065979	0.000000	-0.046270	-0.315764	0.000000
10	GD14	-0.007013	0.044929	0.000000	-0.134604	-0.391397	0.000000
1	GD15	0.013773	-0.282904	0.000000	0.193512	-0.080893	0.000000
2	GD15	-0.021404	-0.108096	0.000000	0.279740	-0.060831	0.000000
3	GD15	-0.003306	0.123592	0.000000	0.091613	-0.161194	0.000000
4	GD15	0.003146	0.635393	0.000000	0.158709	-0.056379	0.000000
5	GD15	-0.002832	-0.068931	0.000000	-0.031932	-0.164673	0.000000
6	GD15	0.020396	-0.144016	0.000000	0.037686	-0.146436	0.000000
7	GD15	-0.051210	0.175014	0.000000	0.076338	-0.164573	0.000000
8	GD15	-0.009245	0.029213	0.000000	0.131632	-0.140925	0.000000
9	GD15	-0.045656	-0.497531	0.000000	0.404683	-0.054180	0.000000
10	GD15	-0.005487	0.211085	0.000000	-0.016662	-0.113786	0.000000
1	GD16	-0.189587	0.058023	0.000000	0.125911	-0.075163	0.000000
2	GD16	-0.230124	0.517349	0.000000	-0.132020	-0.153128	0.000000
3	GD16	-0.248172	-0.170595	0.000000	-0.110854	-0.174517	0.000000
4	GD16	-0.214221	0.061038	0.000000	-0.057627	-0.150132	0.000000
5	GD16	-0.203243	-0.223326	0.000000	0.243746	-0.070652	0.000000
6	GD16	-0.198532	0.288040	0.000000	-0.072308	-0.087202	0.000000
7	GD16	-0.230293	-0.077420	0.000000	0.167882	-0.050704	0.000000
8	GD16	-0.211399	0.105265	0.000000	0.028623	-0.084986	0.000000
9	GD16	-0.237853	0.130089	0.000000	0.242684	-0.039661	0.000000
10	GD16	-0.258265	0.159548	0.000000	0.000885	-0.094217	0.000000
