parameter	value	se_sa	rse_sa
rhoS_pop	0.61262347282312213	0.04604177721170117	7.51550981217372360
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.94246342916279069	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25722368584974276	nan	nan
omega_rhoS	0.11845955110125586	0.03352855146151180	28.30379749865212702
omega_deltaSC	0.22140484248935652	0.15436890976305154	69.72246317081905431
omega_deltaCB	0.08362068266067588	0.03279007232681228	39.21287327905587716
b1	0.16439901837647428	0.02171318624847847	13.20761307634769288
b2	0.17741451946265674	0.02299838126505394	12.96307728065896825
b3	0.28625450007875625	0.05318266215882886	18.57880387703840341
