parameter	value	se_sa	rse_sa
rhoS_pop	0.61272597847255483	0.04580904747762505	7.47626983138873502
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.10157799719284277	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.19124911979942866	nan	nan
omega_rhoS	0.11765328316555396	0.03328596903143356	28.29157685688696944
omega_deltaSC	0.28740938031952018	0.13128078206387708	45.67727814517708396
omega_rhoC	0.14395386319777717	0.18041602364337356	125.32906004439858805
omega_deltaCB	0.18960704323942543	0.05881287292082812	31.01829547890920935
b1	0.16482135529506239	0.02181375752296952	13.23478834640004287
b2	0.17354752323867723	0.02295649357246689	13.22778518763139033
b3	0.28860543718652837	0.05308271028272589	18.39283098759433344
