rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.585940	-0.440044	3.157894	-0.069276	-0.175468	-0.206905
2	AG111	0.597647	0.057380	3.157894	-0.040933	-0.139841	-0.206905
3	AG111	0.599275	-0.166338	3.157894	-0.017268	-0.176352	-0.206905
4	AG111	0.634712	0.449486	3.157894	-0.020995	-0.160390	-0.206905
5	AG111	0.562234	0.129403	3.157894	-0.080621	-0.168575	-0.206905
6	AG111	0.540667	-0.115302	3.157894	0.089761	-0.130521	-0.206905
7	AG111	0.576441	-0.137566	3.157894	0.014260	-0.156274	-0.206905
8	AG111	0.602714	-0.427767	3.157894	-0.095831	-0.187703	-0.206905
9	AG111	0.664018	-0.438099	3.157894	-0.071278	-0.070929	-0.206905
10	AG111	0.613007	-0.268446	3.157894	-0.057532	-0.126318	-0.206905
1	AG112	0.752718	-0.206670	3.157894	-0.002280	-0.313729	-0.206905
2	AG112	0.743072	0.003680	3.157894	-0.120300	-0.318044	-0.206905
3	AG112	0.758473	0.268038	3.157894	0.132438	-0.207909	-0.206905
4	AG112	0.736637	-0.054255	3.157894	0.129567	-0.278036	-0.206905
5	AG112	0.716547	0.131471	3.157894	0.064396	-0.252441	-0.206905
6	AG112	0.741720	0.171934	3.157894	0.057039	-0.267963	-0.206905
7	AG112	0.735392	0.274238	3.157894	0.051503	-0.169138	-0.206905
8	AG112	0.701848	0.440240	3.157894	0.092931	-0.200372	-0.206905
9	AG112	0.734410	-0.190620	3.157894	-0.071735	-0.378637	-0.206905
10	AG112	0.722086	0.118968	3.157894	0.134176	-0.256280	-0.206905
1	AG139	0.578767	0.381818	3.157894	-0.084784	-0.154318	-0.206905
2	AG139	0.588307	0.358636	3.157894	-0.078589	-0.144506	-0.206905
3	AG139	0.556149	0.045261	3.157894	0.065808	-0.163257	-0.206905
4	AG139	0.572481	-0.190226	3.157894	-0.016220	-0.175698	-0.206905
5	AG139	0.580687	0.280483	3.157894	-0.022277	-0.137827	-0.206905
6	AG139	0.569557	0.016694	3.157894	-0.071041	-0.199287	-0.206905
7	AG139	0.580676	-0.153547	3.157894	0.037291	-0.176262	-0.206905
8	AG139	0.512519	-0.055278	3.157894	-0.016283	-0.272711	-0.206905
9	AG139	0.577412	0.051715	3.157894	0.131680	-0.151403	-0.206905
10	AG139	0.533671	0.172782	3.157894	-0.046148	-0.237452	-0.206905
1	AG142	0.767803	0.559747	3.157894	0.070874	-0.138627	-0.206905
2	AG142	0.800172	0.712314	3.157894	0.009038	-0.149204	-0.206905
3	AG142	0.783415	0.438060	3.157894	0.057626	-0.150698	-0.206905
4	AG142	0.744397	0.401842	3.157894	0.014543	-0.172605	-0.206905
5	AG142	0.729310	0.462746	3.157894	-0.012194	-0.196408	-0.206905
6	AG142	0.723760	0.435330	3.157894	-0.038495	-0.204930	-0.206905
7	AG142	0.760269	0.384052	3.157894	-0.010891	-0.194250	-0.206905
8	AG142	0.753846	0.397535	3.157894	-0.126776	-0.167246	-0.206905
9	AG142	0.785870	0.380071	3.157894	0.005564	-0.175187	-0.206905
10	AG142	0.791665	0.761041	3.157894	-0.168916	-0.208337	-0.206905
1	GD14	0.624795	-0.122112	3.157894	-0.014450	-0.322755	-0.206905
2	GD14	0.633449	0.081608	3.157894	-0.063072	-0.337811	-0.206905
3	GD14	0.589135	-0.231019	3.157894	0.011424	-0.330721	-0.206905
4	GD14	0.616011	-0.127860	3.157894	0.097318	-0.279764	-0.206905
5	GD14	0.602833	-0.050472	3.157894	-0.011736	-0.357417	-0.206905
6	GD14	0.617206	0.002760	3.157894	0.160449	-0.246126	-0.206905
7	GD14	0.599598	-0.219664	3.157894	0.088195	-0.282292	-0.206905
8	GD14	0.688311	0.170324	3.157894	0.055646	-0.176868	-0.206905
9	GD14	0.685898	-0.270595	3.157894	-0.037502	-0.367176	-0.206905
10	GD14	0.586378	0.386377	3.157894	-0.072131	-0.319959	-0.206905
1	GD15	0.586111	-0.243793	3.157894	0.097411	-0.158319	-0.206905
2	GD15	0.591085	-0.103106	3.157894	0.086233	-0.136990	-0.206905
3	GD15	0.580109	0.118600	3.157894	0.009477	-0.151530	-0.206905
4	GD15	0.600581	-0.230811	3.157894	-0.023958	-0.214693	-0.206905
5	GD15	0.641728	0.048063	3.157894	-0.127578	-0.190894	-0.206905
6	GD15	0.559934	-0.058476	3.157894	0.051987	-0.130817	-0.206905
7	GD15	0.562103	-0.055890	3.157894	0.109933	-0.080579	-0.206905
8	GD15	0.646415	0.002164	3.157894	0.066095	-0.100263	-0.206905
9	GD15	0.594256	0.122181	3.157894	-0.020215	-0.142423	-0.206905
10	GD15	0.590647	-0.101025	3.157894	0.122764	-0.109615	-0.206905
1	GD16	0.398455	0.189015	3.157894	-0.073252	-0.156092	-0.206905
2	GD16	0.404850	0.061159	3.157894	-0.080447	-0.189211	-0.206905
3	GD16	0.462972	0.306193	3.157894	0.172101	0.060767	-0.206905
4	GD16	0.345248	0.337493	3.157894	0.132817	-0.075734	-0.206905
5	GD16	0.413773	-0.015558	3.157894	0.011937	-0.165784	-0.206905
6	GD16	0.369862	0.223865	3.157894	-0.098132	-0.148835	-0.206905
7	GD16	0.405204	0.058969	3.157894	-0.005513	-0.127038	-0.206905
8	GD16	0.393746	0.247548	3.157894	0.107072	-0.057749	-0.206905
9	GD16	0.378245	0.166574	3.157894	-0.094358	-0.127897	-0.206905
10	GD16	0.362992	0.210124	3.157894	0.033781	-0.141018	-0.206905
