rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.625643	-0.023365	3.786808	-0.105609	0.097292	0.267405
2	AG111	0.565599	-0.563722	3.786808	0.056101	-0.017123	0.267405
3	AG111	0.602663	-0.354926	3.786808	0.019949	0.006908	0.267405
4	AG111	0.603931	-0.129791	3.786808	-0.043952	0.138488	0.267405
5	AG111	0.618343	-0.375803	3.786808	-0.026532	0.001901	0.267405
6	AG111	0.623297	0.085496	3.786808	-0.074590	-0.004819	0.267405
7	AG111	0.630620	-0.604667	3.786808	0.074305	0.059863	0.267405
8	AG111	0.626252	-0.423394	3.786808	0.050107	0.047431	0.267405
9	AG111	0.581998	-0.490659	3.786808	0.000133	0.057580	0.267405
10	AG111	0.656015	-0.452573	3.786808	-0.015810	0.061636	0.267405
1	AG112	0.760055	-0.054661	3.786808	-0.066874	-0.140474	0.267405
2	AG112	0.799627	0.130371	3.786808	-0.005797	-0.021159	0.267405
3	AG112	0.747240	-0.195511	3.786808	0.071742	-0.023857	0.267405
4	AG112	0.721009	-0.431729	3.786808	-0.037081	-0.202267	0.267405
5	AG112	0.708177	-0.092738	3.786808	0.102852	-0.021652	0.267405
6	AG112	0.751859	-0.205228	3.786808	-0.052533	-0.051129	0.267405
7	AG112	0.736490	0.122397	3.786808	0.009701	-0.021092	0.267405
8	AG112	0.746366	0.066572	3.786808	-0.014517	-0.108747	0.267405
9	AG112	0.771965	0.252530	3.786808	0.018400	-0.044369	0.267405
10	AG112	0.782562	0.090386	3.786808	0.084356	0.057897	0.267405
1	AG139	0.535864	0.136641	3.786808	-0.072706	0.128081	0.267405
2	AG139	0.581746	-0.130389	3.786808	-0.194421	0.028962	0.267405
3	AG139	0.570271	0.147362	3.786808	-0.103861	-0.021687	0.267405
4	AG139	0.532725	0.087215	3.786808	-0.075578	0.022796	0.267405
5	AG139	0.529880	0.086786	3.786808	-0.162859	-0.045449	0.267405
6	AG139	0.657662	0.554870	3.786808	-0.027165	0.188631	0.267405
7	AG139	0.567106	-0.198436	3.786808	-0.013498	-0.027111	0.267405
8	AG139	0.557426	0.046784	3.786808	0.020497	0.029876	0.267405
9	AG139	0.608219	0.204253	3.786808	0.071180	0.138362	0.267405
10	AG139	0.578478	-0.332587	3.786808	0.059759	0.006667	0.267405
1	AG142	0.741470	0.404542	3.786808	-0.065842	-0.034400	0.267405
2	AG142	0.704394	0.393319	3.786808	0.078116	-0.028897	0.267405
3	AG142	0.714402	0.334529	3.786808	0.085656	-0.025272	0.267405
4	AG142	0.762830	0.232198	3.786808	-0.051664	-0.043114	0.267405
5	AG142	0.783687	0.393527	3.786808	-0.088787	0.057122	0.267405
6	AG142	0.753332	0.006525	3.786808	-0.088624	-0.073177	0.267405
7	AG142	0.724669	0.689920	3.786808	-0.007066	0.022655	0.267405
8	AG142	0.715735	0.241283	3.786808	0.007478	-0.006622	0.267405
9	AG142	0.844754	0.338854	3.786808	-0.017299	0.168902	0.267405
10	AG142	0.768132	0.122739	3.786808	0.022694	-0.067598	0.267405
1	GD14	0.612664	0.043366	3.786808	-0.044624	-0.127713	0.267405
2	GD14	0.661898	0.008578	3.786808	-0.063820	-0.113666	0.267405
3	GD14	0.636255	0.042736	3.786808	-0.014071	-0.113049	0.267405
4	GD14	0.656672	0.081823	3.786808	0.094405	-0.081427	0.267405
5	GD14	0.623422	0.293010	3.786808	-0.037468	-0.059060	0.267405
6	GD14	0.641136	-0.287862	3.786808	0.057192	-0.115972	0.267405
7	GD14	0.612331	-0.128268	3.786808	0.091090	-0.122139	0.267405
8	GD14	0.608944	0.263741	3.786808	0.253039	-0.050189	0.267405
9	GD14	0.603452	0.105860	3.786808	-0.160326	-0.117975	0.267405
10	GD14	0.604459	0.064676	3.786808	0.058689	-0.131892	0.267405
1	GD15	0.622088	-0.130556	3.786808	0.052935	0.043120	0.267405
2	GD15	0.617347	-0.176213	3.786808	-0.140114	-0.025774	0.267405
3	GD15	0.667354	0.309161	3.786808	-0.137090	0.063201	0.267405
4	GD15	0.620968	-0.287651	3.786808	-0.130243	-0.082564	0.267405
5	GD15	0.602274	-0.193521	3.786808	-0.024088	0.004065	0.267405
6	GD15	0.582820	-0.069245	3.786808	0.128996	0.163472	0.267405
7	GD15	0.586601	-0.068653	3.786808	-0.102258	-0.039133	0.267405
8	GD15	0.600524	-0.058302	3.786808	0.083938	0.110198	0.267405
9	GD15	0.708327	-0.167112	3.786808	0.103868	0.203221	0.267405
10	GD15	0.594450	-0.258976	3.786808	0.058891	0.065641	0.267405
1	GD16	0.403421	-0.159026	3.786808	0.069261	0.090456	0.267405
2	GD16	0.408810	-0.328744	3.786808	0.012335	0.128791	0.267405
3	GD16	0.390734	-0.032106	3.786808	-0.074036	0.073075	0.267405
4	GD16	0.377291	0.336247	3.786808	-0.122246	0.121357	0.267405
5	GD16	0.350434	-0.003077	3.786808	-0.055640	0.020124	0.267405
6	GD16	0.422319	-0.311282	3.786808	0.059824	0.059225	0.267405
7	GD16	0.391483	-0.068223	3.786808	-0.079531	0.080710	0.267405
8	GD16	0.353569	0.089058	3.786808	-0.054253	0.042894	0.267405
9	GD16	0.412221	0.267773	3.786808	-0.164675	0.032074	0.267405
10	GD16	0.397319	0.049988	3.786808	-0.101480	0.146602	0.267405
