parameter	value	se_sa	rse_sa
rhoS_pop	0.63560341837461787	0.04744233925811463	7.46414161513408203
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.83468402028968391	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24744934048524994	nan	nan
S0_pop	23254.72116543517404352	682.77323551912252242	2.93606287799299670
T0_pop	24650.21448676701038494	1310.86174817430560324	5.31785128635702709
omega_rhoS	0.11912714920262880	0.03382394305711794	28.39314403435043133
omega_deltaSC	0.26666299324754084	0.14751439534315558	55.31866028602600238
omega_deltaCB	0.08567235180293685	0.03579894533210942	41.78587908320059796
omega_S0	0.01646565297475106	0.04799593736991246	291.49124813641401488
omega_T0	0.02861571594893956	0.03586548672443211	125.33492710239602275
b1	0.16501086596157644	0.02201956406361744	13.34431156112155570
b2	0.17695739150477893	0.02342136443526311	13.23559543689961338
b3	0.27430404868048919	0.04815844832546376	17.55659406309345982
