parameter	value	se_sa	rse_sa
rhoS_pop	0.61312437339873460	0.04613193459518260	7.52407449396592654
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.93205113701081510	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24803472600764473	nan	nan
omega_rhoS	0.11878378658265928	0.03362243076289390	28.30557244401088468
omega_deltaSC	0.24215830810823588	0.14476135788133290	59.77963713581525695
omega_deltaCB	0.08222280928783095	0.03285250421263345	39.95546308522403223
b1	0.16412074671414548	0.02158238860515142	13.15031099800086700
b2	0.17765758415342384	0.02308842471517666	12.99602537386619971
b3	0.28002415431993055	0.04861472630979920	17.36090460762765630
