parameter	value	se_sa	rse_sa
rhoS_pop	0.63171531248161505	0.05240258085462558	8.29528425530300417
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.02429260796942811	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.20585904397180727	nan	nan
S0_pop	23597.69420556606928585	1946.82567366920306995	8.25006738671102191
T0_pop	25188.59216192767780740	1609.72873690806477498	6.39070546920504245
omega_rhoS	0.11815602299054435	0.03340346002214565	28.27063671973693459
omega_deltaSC	0.30486164757862022	0.14085638366957706	46.20337939794537618
omega_deltaCB	0.19450977027555913	0.05783577813635736	29.73412495136993527
omega_S0	0.02137729214144412	0.11746580396878688	549.48869665796507888
omega_T0	0.03600030028867833	nan	nan
b1	0.16414838042945115	0.02248942295083260	13.70066697703317615
b2	0.17258486834161738	0.02289018656179731	13.26314802783758218
b3	0.28814345405777253	0.05397591245186964	18.73230562476963712
