parameter	value	se_sa	rse_sa
rhoS_pop	0.61839048207640490	0.04698744489334815	7.59834542336029095
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.67938038526799227	0.63821241924133432	23.81940327511579270
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.84420369563368447	0.03922072218241413	4.64588373460908421
omega_rhoS	0.12059306482841411	0.03396360553415412	28.16381321967332241
omega_deltaSC	0.37964960183758689	0.17563519136769978	46.26244582309243469
omega_rhoC	732203421994186275028992.00000000000000000	nan	nan
omega_deltaCB	315.20359252720743370	132.46517165908102243	42.02527344216326100
b1	0.16352598836886190	0.02139743010108907	13.08503334211524383
b2	0.31968732048545101	0.04343493424222988	13.58669282731424843
b3	0.33513310860464840	0.05338489504769289	15.92946016881616522
