rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.565056	-0.487805	5.820720	0.000000	0.000000	0.279847
2	AG111	0.591957	-0.436788	5.820720	0.000000	0.000000	0.279847
3	AG111	0.571289	-0.681366	5.820720	0.000000	0.000000	0.279847
4	AG111	0.633514	-0.255709	5.820720	0.000000	0.000000	0.279847
5	AG111	0.608962	-0.463404	5.820720	0.000000	0.000000	0.279847
6	AG111	0.565643	-0.269767	5.820720	0.000000	0.000000	0.279847
7	AG111	0.641217	-0.558732	5.820720	0.000000	0.000000	0.279847
8	AG111	0.579983	-0.065380	5.820720	0.000000	0.000000	0.279847
9	AG111	0.603132	-0.200871	5.820720	0.000000	0.000000	0.279847
10	AG111	0.570628	-0.099374	5.820720	0.000000	0.000000	0.279847
1	AG112	0.788376	0.151750	5.820720	0.000000	0.000000	0.279847
2	AG112	0.779490	0.250167	5.820720	0.000000	0.000000	0.279847
3	AG112	0.715650	0.299303	5.820720	0.000000	0.000000	0.279847
4	AG112	0.723234	0.146640	5.820720	0.000000	0.000000	0.279847
5	AG112	0.771925	-0.175212	5.820720	0.000000	0.000000	0.279847
6	AG112	0.766938	0.057311	5.820720	0.000000	0.000000	0.279847
7	AG112	0.769235	0.112594	5.820720	0.000000	0.000000	0.279847
8	AG112	0.729267	-0.008137	5.820720	0.000000	0.000000	0.279847
9	AG112	0.827400	0.190013	5.820720	0.000000	0.000000	0.279847
10	AG112	0.813111	0.004518	5.820720	0.000000	0.000000	0.279847
1	AG139	0.540468	-0.032087	5.820720	0.000000	0.000000	0.279847
2	AG139	0.571475	0.156361	5.820720	0.000000	0.000000	0.279847
3	AG139	0.551134	0.027392	5.820720	0.000000	0.000000	0.279847
4	AG139	0.538626	0.070235	5.820720	0.000000	0.000000	0.279847
5	AG139	0.519473	-0.076471	5.820720	0.000000	0.000000	0.279847
6	AG139	0.529726	0.198600	5.820720	0.000000	0.000000	0.279847
7	AG139	0.594901	0.021940	5.820720	0.000000	0.000000	0.279847
8	AG139	0.525073	0.471075	5.820720	0.000000	0.000000	0.279847
9	AG139	0.552621	0.311422	5.820720	0.000000	0.000000	0.279847
10	AG139	0.592359	0.100924	5.820720	0.000000	0.000000	0.279847
1	AG142	0.717201	0.386441	5.820720	0.000000	0.000000	0.279847
2	AG142	0.745627	0.067541	5.820720	0.000000	0.000000	0.279847
3	AG142	0.751684	0.374522	5.820720	0.000000	0.000000	0.279847
4	AG142	0.727196	0.208490	5.820720	0.000000	0.000000	0.279847
5	AG142	0.730822	0.134921	5.820720	0.000000	0.000000	0.279847
6	AG142	0.731034	0.428143	5.820720	0.000000	0.000000	0.279847
7	AG142	0.708132	0.018924	5.820720	0.000000	0.000000	0.279847
8	AG142	0.737841	0.069618	5.820720	0.000000	0.000000	0.279847
9	AG142	0.700038	0.378966	5.820720	0.000000	0.000000	0.279847
10	AG142	0.755531	0.284853	5.820720	0.000000	0.000000	0.279847
1	GD14	0.654114	0.380096	5.820720	0.000000	0.000000	0.279847
2	GD14	0.683078	0.096184	5.820720	0.000000	0.000000	0.279847
3	GD14	0.624135	0.119623	5.820720	0.000000	0.000000	0.279847
4	GD14	0.678156	0.180324	5.820720	0.000000	0.000000	0.279847
5	GD14	0.652868	0.162333	5.820720	0.000000	0.000000	0.279847
6	GD14	0.686730	-0.069954	5.820720	0.000000	0.000000	0.279847
7	GD14	0.642227	-0.002235	5.820720	0.000000	0.000000	0.279847
8	GD14	0.671480	0.224312	5.820720	0.000000	0.000000	0.279847
9	GD14	0.700211	-0.054439	5.820720	0.000000	0.000000	0.279847
10	GD14	0.726220	0.018747	5.820720	0.000000	0.000000	0.279847
1	GD15	0.557574	-0.091987	5.820720	0.000000	0.000000	0.279847
2	GD15	0.577841	-0.114985	5.820720	0.000000	0.000000	0.279847
3	GD15	0.575903	-0.104759	5.820720	0.000000	0.000000	0.279847
4	GD15	0.601120	-0.192789	5.820720	0.000000	0.000000	0.279847
5	GD15	0.584541	-0.390853	5.820720	0.000000	0.000000	0.279847
6	GD15	0.631454	-0.008319	5.820720	0.000000	0.000000	0.279847
7	GD15	0.572313	0.003916	5.820720	0.000000	0.000000	0.279847
8	GD15	0.578240	-0.248659	5.820720	0.000000	0.000000	0.279847
9	GD15	0.597400	-0.080748	5.820720	0.000000	0.000000	0.279847
10	GD15	0.611778	0.029624	5.820720	0.000000	0.000000	0.279847
1	GD16	0.380615	-0.340565	5.820720	0.000000	0.000000	0.279847
2	GD16	0.369426	-0.224195	5.820720	0.000000	0.000000	0.279847
3	GD16	0.385422	-0.102522	5.820720	0.000000	0.000000	0.279847
4	GD16	0.413358	-0.197245	5.820720	0.000000	0.000000	0.279847
5	GD16	0.382631	0.050925	5.820720	0.000000	0.000000	0.279847
6	GD16	0.355068	-0.367983	5.820720	0.000000	0.000000	0.279847
7	GD16	0.335629	0.066236	5.820720	0.000000	0.000000	0.279847
8	GD16	0.411468	-0.233724	5.820720	0.000000	0.000000	0.279847
9	GD16	0.358557	0.090172	5.820720	0.000000	0.000000	0.279847
10	GD16	0.394951	0.001368	5.820720	0.000000	0.000000	0.279847
