parameter	value	se_sa	rse_sa
rhoS_pop	0.64697160499950890	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.18449956046583305	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.23086135184711726	nan	nan
S0_pop	23282.30320342599225114	1839.12237944589992367	7.89922871193977461
T0_pop	24941.62634146033087745	1978.00187152764488019	7.93052483606340886
omega_S0	0.17778785977479497	0.06658190638669866	37.45019849557691316
omega_T0	0.19209597834069486	0.05979801453450884	31.12923812931321876
b1	0.24606288999326573	0.03433069180304257	13.95199893977598116
b2	0.21866653228462704	0.02889648819913192	13.21486552936177361
b3	0.33303391427621259	0.04809879525738062	14.44261175679793219
