rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.641581	-0.205845	3.608073	-0.153536	-0.054304	0.202391
2	AG111	0.586207	-0.091033	3.608073	0.018760	0.106351	0.198472
3	AG111	0.600356	-0.060724	3.608073	-0.036312	-0.003961	0.138597
4	AG111	0.593778	0.048102	3.608073	-0.259254	-0.078494	0.116720
5	AG111	0.598369	-0.159002	3.608073	0.073587	0.029619	0.147181
6	AG111	0.613942	-0.302148	3.608073	-0.124028	0.005665	0.128782
7	AG111	0.545493	-0.334617	3.608073	0.028772	0.031834	0.194461
8	AG111	0.626331	0.010550	3.608073	-0.373844	-0.012645	0.249963
9	AG111	0.589042	0.010379	3.608073	-0.163627	0.033816	0.205874
10	AG111	0.614831	-0.086456	3.608073	-0.154195	-0.022051	0.145379
1	AG112	0.743605	0.288762	3.608073	0.241524	-0.045243	0.175285
2	AG112	0.768247	-0.009454	3.608073	0.056265	-0.044371	0.300103
3	AG112	0.700700	-0.131773	3.608073	0.192254	0.004557	0.368991
4	AG112	0.748160	0.085335	3.608073	0.016615	0.012210	0.346100
5	AG112	0.772384	0.146225	3.608073	-0.013625	-0.064193	0.318582
6	AG112	0.753331	0.040753	3.608073	-0.010409	-0.036668	0.320412
7	AG112	0.727910	0.049182	3.608073	0.056026	0.006307	0.287815
8	AG112	0.789876	0.014204	3.608073	0.286125	-0.003693	0.253755
9	AG112	0.733812	0.250536	3.608073	0.139184	-0.012703	0.293061
10	AG112	0.752751	0.257005	3.608073	0.057840	0.002967	0.215120
1	AG139	0.526460	-0.174214	3.608073	0.138080	-0.032217	0.253912
2	AG139	0.633633	0.151326	3.608073	-0.375489	0.060113	0.408231
3	AG139	0.593448	0.048047	3.608073	-0.167137	-0.051448	0.209999
4	AG139	0.549547	0.280053	3.608073	-0.042998	0.041791	0.306523
5	AG139	0.617671	-0.047984	3.608073	0.012056	0.050164	0.207157
6	AG139	0.548145	-0.051214	3.608073	0.028306	0.000676	0.270591
7	AG139	0.520351	-0.101032	3.608073	0.051460	-0.034700	0.247427
8	AG139	0.545325	0.217009	3.608073	0.074561	0.023198	0.171960
9	AG139	0.563837	0.066234	3.608073	0.032942	0.026249	0.248879
10	AG139	0.570230	-0.031944	3.608073	-0.101482	0.023399	0.362831
1	AG142	0.697472	0.563170	3.608073	-0.177169	0.014925	0.293798
2	AG142	0.751361	0.269549	3.608073	0.312759	0.063606	0.283651
3	AG142	0.795215	0.218418	3.608073	0.147062	0.052189	0.183831
4	AG142	0.705078	0.262843	3.608073	-0.148201	0.004358	0.262189
5	AG142	0.776897	0.403575	3.608073	-0.016735	0.057879	0.246689
6	AG142	0.745179	0.231152	3.608073	-0.224195	-0.065617	0.245841
7	AG142	0.755373	0.182824	3.608073	0.225867	0.018161	0.307466
8	AG142	0.737270	0.229969	3.608073	0.109899	0.050225	0.336993
9	AG142	0.725304	0.146051	3.608073	0.018946	-0.051905	0.113062
10	AG142	0.763937	0.416108	3.608073	0.078616	0.035772	0.251214
1	GD14	0.616769	0.199816	3.608073	-0.056573	-0.024228	0.419641
2	GD14	0.634659	-0.212865	3.608073	0.208482	-0.047348	0.315362
3	GD14	0.635261	-0.228888	3.608073	0.138108	-0.087627	0.299937
4	GD14	0.597375	-0.018652	3.608073	0.126747	-0.045167	0.434138
5	GD14	0.639514	-0.367894	3.608073	0.078545	-0.095964	0.325658
6	GD14	0.632377	-0.237519	3.608073	0.230778	-0.043260	0.341655
7	GD14	0.602141	0.010608	3.608073	0.011338	-0.111925	0.291427
8	GD14	0.641686	-0.010649	3.608073	0.059216	-0.036905	0.351755
9	GD14	0.677737	-0.232066	3.608073	0.251948	-0.028839	0.367633
10	GD14	0.610683	-0.094996	3.608073	0.285125	0.051351	0.396320
1	GD15	0.568361	-0.147321	3.608073	0.176525	0.050418	0.188571
2	GD15	0.612672	-0.223320	3.608073	0.042429	0.033610	0.170003
3	GD15	0.629364	-0.150128	3.608073	-0.234945	-0.064441	0.221410
4	GD15	0.586599	-0.211658	3.608073	0.093248	-0.036286	0.247253
5	GD15	0.650797	-0.038588	3.608073	-0.118147	0.028908	0.245785
6	GD15	0.680194	0.193078	3.608073	-0.053351	0.042738	0.190835
7	GD15	0.585143	-0.254728	3.608073	-0.118868	-0.069441	0.173512
8	GD15	0.582543	-0.406737	3.608073	-0.221738	-0.000493	0.311837
9	GD15	0.614368	0.244837	3.608073	-0.117012	0.085725	0.272289
10	GD15	0.581195	0.161041	3.608073	-0.228062	-0.067708	0.185887
1	GD16	0.392375	0.101182	3.608073	-0.204248	0.020547	0.195136
2	GD16	0.400688	-0.033137	3.608073	0.069193	0.115829	0.292706
3	GD16	0.368701	0.100357	3.608073	0.217734	0.037839	0.226212
4	GD16	0.377859	0.038123	3.608073	-0.013858	0.071137	0.234018
5	GD16	0.379199	0.100423	3.608073	0.083993	0.037492	0.141519
6	GD16	0.400481	-0.132788	3.608073	0.121525	0.003844	0.144969
7	GD16	0.386137	0.024839	3.608073	0.114828	0.082258	0.231028
8	GD16	0.360121	0.165505	3.608073	-0.096626	0.048787	0.119541
9	GD16	0.328722	0.151450	3.608073	0.012198	0.051514	0.225896
10	GD16	0.416873	-0.364454	3.608073	-0.104221	-0.059359	0.198092
