parameter	value	se_sa	rse_sa
rhoS_pop	0.62753820399214411	0.04752591411011044	7.57338976460234825
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.04711979842386205	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.28058448030202365	nan	nan
omega_rhoS	0.12106388891608197	0.03443976829359956	28.44759787740852985
omega_deltaSC	0.04131652729314106	0.07091080053328012	171.62817201496019948
b1	0.16870289695825505	0.02361638950530594	13.99880495896269927
b2	0.57476501974844518	0.07714842890568803	13.42260336919133223
b3	1.00128982194298466	0.13885927900946257	13.86804059787691301
