parameter	value	se_sa	rse_sa
rhoS_pop	0.61287950268418223	0.04691198886626992	7.65435761202863141
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.74379010353352371	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.28542962061477162	nan	nan
omega_rhoS	0.12105837979768208	0.03432610539462300	28.35500148935600251
omega_deltaSC	0.25603551619587495	0.12657138224700307	49.43508780640109279
b1	0.16944462650893269	0.02331022019043791	13.75683647849939639
b2	0.18871250030151546	0.02423443287738794	12.84198600446041816
b3	0.31942980120443498	0.05410112724430395	16.93678142750345472
