rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.590484	0.138184	0.879720	0.000000	-0.968732	-0.654446	22742.954609	32778.330771
2	AG111	0.644911	-0.156190	0.879720	0.000000	-0.619035	-0.654446	23129.579179	30059.349274
3	AG111	0.620726	-0.499056	0.879720	0.000000	-1.203084	-0.654446	22741.898103	32587.636430
4	AG111	0.641236	-0.290406	0.879720	0.000000	-1.726278	-0.654446	23116.528350	30126.407124
5	AG111	0.613021	-0.340984	0.879720	0.000000	-1.348947	-0.654446	23201.751814	26380.423207
6	AG111	0.615065	-0.120801	0.879720	0.000000	-1.107220	-0.654446	22620.289758	28254.376439
7	AG111	0.625760	-0.097931	0.879720	0.000000	-1.213864	-0.654446	22985.533681	29680.700242
8	AG111	0.656946	0.184621	0.879720	0.000000	-1.236327	-0.654446	22887.177003	27765.460192
9	AG111	0.617558	-0.116254	0.879720	0.000000	-1.094825	-0.654446	22894.861338	32181.999383
10	AG111	0.598279	-0.438015	0.879720	0.000000	-0.977772	-0.654446	22874.964940	31454.575563
1	AG112	0.816844	-0.252687	0.879720	0.000000	-1.153552	-0.654446	22658.519164	30543.556797
2	AG112	0.777375	0.089899	0.879720	0.000000	-1.058195	-0.654446	22856.012218	32998.684978
3	AG112	0.820572	0.076956	0.879720	0.000000	-0.875658	-0.654446	22806.554367	34865.635900
4	AG112	0.780592	-0.271840	0.879720	0.000000	-0.924975	-0.654446	23408.199432	36192.717435
5	AG112	0.803262	0.100061	0.879720	0.000000	-1.130019	-0.654446	22681.188771	32853.636046
6	AG112	0.811621	-0.212424	0.879720	0.000000	-1.086506	-0.654446	22833.154263	31905.298775
7	AG112	0.757413	-0.085069	0.879720	0.000000	-1.062830	-0.654446	22948.064791	34036.406045
8	AG112	0.811725	0.418240	0.879720	0.000000	-1.400158	-0.654446	22828.965090	36721.332220
9	AG112	0.780941	0.153882	0.879720	0.000000	-0.908188	-0.654446	22630.904868	33513.773746
10	AG112	0.794443	-0.132379	0.879720	0.000000	-0.724574	-0.654446	22708.943055	32134.028606
1	AG139	0.558932	0.379798	0.879720	0.000000	-1.146355	-0.654446	22852.738179	31728.885569
2	AG139	0.609800	-0.079157	0.879720	0.000000	-1.362137	-0.654446	22790.217930	30031.544831
3	AG139	0.622346	-0.107857	0.879720	0.000000	-1.140295	-0.654446	22482.650617	26887.772218
4	AG139	0.607829	-0.606377	0.879720	0.000000	-0.975078	-0.654446	23085.956772	29427.576753
5	AG139	0.612942	0.136667	0.879720	0.000000	-0.770275	-0.654446	22934.879964	32292.089463
6	AG139	0.598439	-0.263509	0.879720	0.000000	-1.153996	-0.654446	22983.223752	30193.157269
7	AG139	0.647756	-0.063129	0.879720	0.000000	-1.066006	-0.654446	22871.013975	31031.079781
8	AG139	0.574986	-0.089266	0.879720	0.000000	-1.179985	-0.654446	22697.235274	27742.582715
9	AG139	0.585492	-0.524466	0.879720	0.000000	-0.758101	-0.654446	23170.708778	32269.687667
10	AG139	0.625934	-0.007858	0.879720	0.000000	-1.092539	-0.654446	22775.238077	31446.787841
1	AG142	0.800942	-0.139964	0.879720	0.000000	-0.445508	-0.654446	22885.111163	35730.277241
2	AG142	0.795413	-0.397346	0.879720	0.000000	-0.793608	-0.654446	23215.487917	33703.680693
3	AG142	0.786800	-0.047878	0.879720	0.000000	-0.771546	-0.654446	22770.245653	35913.132502
4	AG142	0.755618	0.142829	0.879720	0.000000	-1.065263	-0.654446	23155.866809	31546.519616
5	AG142	0.775176	0.159407	0.879720	0.000000	-1.103787	-0.654446	23110.921387	29453.788771
6	AG142	0.756646	-0.229356	0.879720	0.000000	-0.942427	-0.654446	22772.547941	39054.504641
7	AG142	0.774445	0.254246	0.879720	0.000000	-0.904268	-0.654446	22639.070931	35202.281057
8	AG142	0.773784	0.119429	0.879720	0.000000	-1.085145	-0.654446	22807.916898	35478.133836
9	AG142	0.746996	0.301253	0.879720	0.000000	-0.813956	-0.654446	22925.621649	35967.126767
10	AG142	0.775613	0.211761	0.879720	0.000000	-0.824168	-0.654446	22970.455353	34081.991571
1	GD14	0.683598	-0.070967	0.879720	0.000000	-1.358388	-0.654446	22981.374433	30795.552082
2	GD14	0.673013	-0.251306	0.879720	0.000000	-1.032143	-0.654446	22663.803514	31346.554521
3	GD14	0.692148	-0.147415	0.879720	0.000000	-1.079000	-0.654446	22902.315551	31035.440709
4	GD14	0.682299	0.070816	0.879720	0.000000	-1.234887	-0.654446	23226.399637	32729.471577
5	GD14	0.657562	-0.169512	0.879720	0.000000	-1.345149	-0.654446	22546.997912	31728.692601
6	GD14	0.629682	0.586596	0.879720	0.000000	-1.443868	-0.654446	22846.725627	30488.823852
7	GD14	0.662921	0.022079	0.879720	0.000000	-1.257162	-0.654446	22715.544640	31326.361591
8	GD14	0.669224	0.140827	0.879720	0.000000	-1.040207	-0.654446	22743.876763	32885.894261
9	GD14	0.711819	0.289395	0.879720	0.000000	-1.478185	-0.654446	22901.176797	29915.594041
10	GD14	0.652688	-0.251643	0.879720	0.000000	-1.283094	-0.654446	22681.567025	34203.536827
1	GD15	0.620683	-0.338168	0.879720	0.000000	-0.973480	-0.654446	22782.754971	27459.067389
2	GD15	0.647585	-0.251427	0.879720	0.000000	-0.672876	-0.654446	22716.169493	28614.537405
3	GD15	0.648036	-0.039283	0.879720	0.000000	-0.960796	-0.654446	23002.433045	26901.377093
4	GD15	0.696224	-0.400006	0.879720	0.000000	-0.433800	-0.654446	22804.137182	31760.535274
5	GD15	0.652302	-0.076305	0.879720	0.000000	-0.563480	-0.654446	22468.480434	30630.385366
6	GD15	0.668166	-0.214108	0.879720	0.000000	-0.453746	-0.654446	23042.556851	32481.331620
7	GD15	0.647078	0.234218	0.879720	0.000000	-0.927969	-0.654446	22665.427048	26137.418608
8	GD15	0.613834	-0.002125	0.879720	0.000000	-0.741979	-0.654446	22795.169113	26123.247454
9	GD15	0.638196	0.277816	0.879720	0.000000	-1.368583	-0.654446	22977.868262	26516.674690
10	GD15	0.672022	0.610292	0.879720	0.000000	-0.927779	-0.654446	22912.708271	33105.046628
1	GD16	0.372912	0.974429	0.879720	0.000000	-0.648714	-0.654446	23155.375489	29535.619764
2	GD16	0.427156	-0.399232	0.879720	0.000000	-0.558676	-0.654446	22771.712001	26907.755190
3	GD16	0.449977	-0.092832	0.879720	0.000000	-0.397518	-0.654446	22815.372216	28174.795244
4	GD16	0.412476	-0.314971	0.879720	0.000000	-0.736180	-0.654446	23080.295757	26032.715644
5	GD16	0.401050	0.600518	0.879720	0.000000	-0.524153	-0.654446	22590.290669	25443.475666
6	GD16	0.440056	-0.392288	0.879720	0.000000	-0.245459	-0.654446	22620.281819	31059.818381
7	GD16	0.426875	-0.153040	0.879720	0.000000	-1.038167	-0.654446	22833.135154	24486.027252
8	GD16	0.399065	0.462551	0.879720	0.000000	-0.646046	-0.654446	22979.287652	25456.321399
9	GD16	0.375299	0.280713	0.879720	0.000000	-0.270072	-0.654446	22818.121580	30726.083381
10	GD16	0.401924	0.032928	0.879720	0.000000	-0.546600	-0.654446	22770.955370	26704.438103
