rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.054143	0.138184	0.000000	0.000000	-0.968732	0.000000	-0.008841	0.047780
2	AG111	0.000283	-0.156190	0.000000	0.000000	-0.619035	0.000000	0.008016	-0.038814
3	AG111	-0.023902	-0.499056	0.000000	0.000000	-1.203084	0.000000	-0.008887	0.041945
4	AG111	-0.003391	-0.290406	0.000000	0.000000	-1.726278	0.000000	0.007452	-0.036586
5	AG111	-0.031607	-0.340984	0.000000	0.000000	-1.348947	0.000000	0.011132	-0.169366
6	AG111	-0.029563	-0.120801	0.000000	0.000000	-1.107220	0.000000	-0.014249	-0.100740
7	AG111	-0.018868	-0.097931	0.000000	0.000000	-1.213864	0.000000	0.001769	-0.051491
8	AG111	0.012319	0.184621	0.000000	0.000000	-1.236327	0.000000	-0.002519	-0.118195
9	AG111	-0.027070	-0.116254	0.000000	0.000000	-1.094825	0.000000	-0.002184	0.029419
10	AG111	-0.046349	-0.438015	0.000000	0.000000	-0.977772	0.000000	-0.003053	0.006556
1	AG112	0.172217	-0.252687	0.000000	0.000000	-1.153552	0.000000	-0.012560	-0.022834
2	AG112	0.132747	0.089899	0.000000	0.000000	-1.058195	0.000000	-0.003882	0.054480
3	AG112	0.175944	0.076956	0.000000	0.000000	-0.875658	0.000000	-0.006048	0.109514
4	AG112	0.135964	-0.271840	0.000000	0.000000	-0.924975	0.000000	0.019990	0.146870
5	AG112	0.158634	0.100061	0.000000	0.000000	-1.130019	0.000000	-0.011560	0.050074
6	AG112	0.166994	-0.212424	0.000000	0.000000	-1.086506	0.000000	-0.004883	0.020784
7	AG112	0.112786	-0.085069	0.000000	0.000000	-1.062830	0.000000	0.000137	0.085443
8	AG112	0.167098	0.418240	0.000000	0.000000	-1.400158	0.000000	-0.005066	0.161370
9	AG112	0.136313	0.153882	0.000000	0.000000	-0.908188	0.000000	-0.013780	0.069968
10	AG112	0.149816	-0.132379	0.000000	0.000000	-0.724574	0.000000	-0.010337	0.027928
1	AG139	-0.085696	0.379798	0.000000	0.000000	-1.146355	0.000000	-0.004025	0.015239
2	AG139	-0.034827	-0.079157	0.000000	0.000000	-1.362137	0.000000	-0.006765	-0.039740
3	AG139	-0.022281	-0.107857	0.000000	0.000000	-1.140295	0.000000	-0.020352	-0.150316
4	AG139	-0.036799	-0.606377	0.000000	0.000000	-0.975078	0.000000	0.006128	-0.060056
5	AG139	-0.031686	0.136667	0.000000	0.000000	-0.770275	0.000000	-0.000437	0.032834
6	AG139	-0.046188	-0.263509	0.000000	0.000000	-1.153996	0.000000	0.001668	-0.034373
7	AG139	0.003128	-0.063129	0.000000	0.000000	-1.066006	0.000000	-0.003226	-0.006999
8	AG139	-0.069642	-0.089266	0.000000	0.000000	-1.179985	0.000000	-0.010853	-0.119020
9	AG139	-0.059136	-0.524466	0.000000	0.000000	-0.758101	0.000000	0.009793	0.032140
10	AG139	-0.018694	-0.007858	0.000000	0.000000	-1.092539	0.000000	-0.007422	0.006309
1	AG142	0.156314	-0.139964	0.000000	0.000000	-0.445508	0.000000	-0.002610	0.134010
2	AG142	0.150785	-0.397346	0.000000	0.000000	-0.793608	0.000000	0.011723	0.075619
3	AG142	0.142172	-0.047878	0.000000	0.000000	-0.771546	0.000000	-0.007642	0.139115
4	AG142	0.110990	0.142829	0.000000	0.000000	-1.065263	0.000000	0.009152	0.009475
5	AG142	0.130548	0.159407	0.000000	0.000000	-1.103787	0.000000	0.007209	-0.059165
6	AG142	0.112019	-0.229356	0.000000	0.000000	-0.942427	0.000000	-0.007540	0.222970
7	AG142	0.129817	0.254246	0.000000	0.000000	-0.904268	0.000000	-0.013419	0.119123
8	AG142	0.129156	0.119429	0.000000	0.000000	-1.085145	0.000000	-0.005988	0.126929
9	AG142	0.102368	0.301253	0.000000	0.000000	-0.813956	0.000000	-0.000841	0.140617
10	AG142	0.130985	0.211761	0.000000	0.000000	-0.824168	0.000000	0.001113	0.086781
1	GD14	0.038970	-0.070967	0.000000	0.000000	-1.358388	0.000000	0.001588	-0.014618
2	GD14	0.028385	-0.251306	0.000000	0.000000	-1.032143	0.000000	-0.012327	0.003116
3	GD14	0.047520	-0.147415	0.000000	0.000000	-1.079000	0.000000	-0.001858	-0.006858
4	GD14	0.037671	0.070816	0.000000	0.000000	-1.234887	0.000000	0.012193	0.046288
5	GD14	0.012935	-0.169512	0.000000	0.000000	-1.345149	0.000000	-0.017494	0.015233
6	GD14	-0.014946	0.586596	0.000000	0.000000	-1.443868	0.000000	-0.004288	-0.024628
7	GD14	0.018293	0.022079	0.000000	0.000000	-1.257162	0.000000	-0.010047	0.002472
8	GD14	0.024596	0.140827	0.000000	0.000000	-1.040207	0.000000	-0.008800	0.051056
9	GD14	0.067192	0.289395	0.000000	0.000000	-1.478185	0.000000	-0.001908	-0.043608
10	GD14	0.008060	-0.251643	0.000000	0.000000	-1.283094	0.000000	-0.011544	0.090341
1	GD15	-0.023944	-0.338168	0.000000	0.000000	-0.973480	0.000000	-0.007092	-0.129292
2	GD15	0.002957	-0.251427	0.000000	0.000000	-0.672876	0.000000	-0.010019	-0.088073
3	GD15	0.003408	-0.039283	0.000000	0.000000	-0.960796	0.000000	0.002504	-0.149811
4	GD15	0.051597	-0.400006	0.000000	0.000000	-0.433800	0.000000	-0.006154	0.016236
5	GD15	0.007675	-0.076305	0.000000	0.000000	-0.563480	0.000000	-0.020983	-0.019996
6	GD15	0.023539	-0.214108	0.000000	0.000000	-0.453746	0.000000	0.004247	0.038677
7	GD15	0.002450	0.234218	0.000000	0.000000	-0.927969	0.000000	-0.012255	-0.178620
8	GD15	-0.030794	-0.002125	0.000000	0.000000	-0.741979	0.000000	-0.006548	-0.179162
9	GD15	-0.006431	0.277816	0.000000	0.000000	-1.368583	0.000000	0.001435	-0.164214
10	GD15	0.027394	0.610292	0.000000	0.000000	-0.927779	0.000000	-0.001404	0.057698
1	GD16	-0.271715	0.974429	0.000000	0.000000	-0.648714	0.000000	0.009131	-0.056391
2	GD16	-0.217471	-0.399232	0.000000	0.000000	-0.558676	0.000000	-0.007577	-0.149573
3	GD16	-0.194650	-0.092832	0.000000	0.000000	-0.397518	0.000000	-0.005662	-0.103560
4	GD16	-0.232151	-0.314971	0.000000	0.000000	-0.736180	0.000000	0.005883	-0.182634
