parameter	value	se_sa	rse_sa
rhoS_pop	0.61348410663942243	0.04684978666808046	7.63667488057952060
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.70833734138145221	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.27872334942089183	nan	nan
omega_rhoS	0.12099228954278904	0.03391945044260054	28.03439010103606677
omega_deltaSC	0.26768505153968009	0.13702457905302223	51.18873028765691657
b1	0.16975039979814369	0.02338615270012227	13.77678799456824876
b2	0.18897054170747357	0.02445260567942802	12.93990346774824829
b3	0.31765964521463380	0.05371877165341191	16.91079507978284013
