rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.002519	-0.555342	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.033551	-0.242873	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.040548	-0.447236	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.040908	-0.065087	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.015501	-0.407663	0.000000	0.000000	0.000000	0.000000
6	AG111	0.001086	-0.927800	0.000000	0.000000	0.000000	0.000000
7	AG111	-0.032367	-0.080051	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.014949	-0.417949	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.028129	-0.205969	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.044926	-0.365019	0.000000	0.000000	0.000000	0.000000
1	AG112	0.159640	0.163668	0.000000	0.000000	0.000000	0.000000
2	AG112	0.198188	-0.114153	0.000000	0.000000	0.000000	0.000000
3	AG112	0.112904	0.337850	0.000000	0.000000	0.000000	0.000000
4	AG112	0.090430	0.219687	0.000000	0.000000	0.000000	0.000000
5	AG112	0.116319	0.486456	0.000000	0.000000	0.000000	0.000000
6	AG112	0.171576	-0.091132	0.000000	0.000000	0.000000	0.000000
7	AG112	0.107164	0.092818	0.000000	0.000000	0.000000	0.000000
8	AG112	0.117543	0.208280	0.000000	0.000000	0.000000	0.000000
9	AG112	0.151255	0.128705	0.000000	0.000000	0.000000	0.000000
10	AG112	0.153727	0.312449	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.020801	-0.050387	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.007263	0.079215	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.040724	-0.031639	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.017128	0.058482	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.041880	-0.110494	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.071261	0.091406	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.027699	0.096590	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.067523	-0.158156	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.093293	0.082761	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.049009	-0.117162	0.000000	0.000000	0.000000	0.000000
1	AG142	0.135325	0.159930	0.000000	0.000000	0.000000	0.000000
2	AG142	0.107698	0.461172	0.000000	0.000000	0.000000	0.000000
3	AG142	0.131946	0.353466	0.000000	0.000000	0.000000	0.000000
4	AG142	0.093368	0.727715	0.000000	0.000000	0.000000	0.000000
5	AG142	0.119028	-0.119766	0.000000	0.000000	0.000000	0.000000
6	AG142	0.087925	0.113763	0.000000	0.000000	0.000000	0.000000
7	AG142	0.183174	0.400430	0.000000	0.000000	0.000000	0.000000
8	AG142	0.114392	0.056647	0.000000	0.000000	0.000000	0.000000
9	AG142	0.095449	0.347498	0.000000	0.000000	0.000000	0.000000
10	AG142	0.112305	0.404287	0.000000	0.000000	0.000000	0.000000
1	GD14	0.085567	0.299484	0.000000	0.000000	0.000000	0.000000
2	GD14	0.024002	0.234731	0.000000	0.000000	0.000000	0.000000
3	GD14	0.062367	0.219534	0.000000	0.000000	0.000000	0.000000
4	GD14	0.127354	-0.014860	0.000000	0.000000	0.000000	0.000000
5	GD14	0.076249	0.412927	0.000000	0.000000	0.000000	0.000000
6	GD14	0.048627	0.093669	0.000000	0.000000	0.000000	0.000000
7	GD14	0.077554	0.023370	0.000000	0.000000	0.000000	0.000000
8	GD14	0.037763	0.216942	0.000000	0.000000	0.000000	0.000000
9	GD14	0.068563	0.028768	0.000000	0.000000	0.000000	0.000000
10	GD14	0.083419	0.044785	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.048213	-0.404345	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.028068	-0.371498	0.000000	0.000000	0.000000	0.000000
3	GD15	0.014162	0.097901	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.003057	0.002171	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.019373	-0.111134	0.000000	0.000000	0.000000	0.000000
6	GD15	0.028249	-0.179990	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.017683	-0.184530	0.000000	0.000000	0.000000	0.000000
8	GD15	-0.077468	-0.062009	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.010975	-0.260841	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.006724	-0.133757	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.214026	-0.394188	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.214326	-0.177501	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.237570	-0.075641	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.250440	-0.166554	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.182698	0.019454	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.205736	-0.173837	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.241908	-0.251734	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.231281	0.115031	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.229487	-0.144681	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.258343	-0.083291	0.000000	0.000000	0.000000	0.000000
