parameter	value	se_sa	rse_sa
rhoS_pop	0.61275767458598507	0.04676343425999063	7.63163583248251243
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	6.14260732569598478	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.28757479136578912	nan	nan
omega_rhoS	0.12067623565849672	0.03411310139873581	28.26828431678373121
omega_deltaSC	0.25972827425866973	0.13607746160318804	52.39224031021942807
b1	0.16918575204386463	0.02316493742638168	13.69201433722133388
b2	0.18868836375862144	0.02425854010660886	12.85640493318467925
b3	0.31960184122961155	0.05474390139886044	17.12878160784148562
