rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.014078	-0.516272	0.000000	0.000000	-0.173936	0.000000
2	AG111	-0.011791	-0.199545	0.000000	0.000000	-0.116341	0.000000
3	AG111	-0.052727	-0.432160	0.000000	0.000000	-0.189800	0.000000
4	AG111	-0.029283	-0.084875	0.000000	0.000000	-0.111416	0.000000
5	AG111	0.020409	-0.351915	0.000000	0.000000	-0.044231	0.000000
6	AG111	-0.019846	-0.170224	0.000000	0.000000	-0.272890	0.000000
7	AG111	-0.061279	-0.391488	0.000000	0.000000	-0.197111	0.000000
8	AG111	-0.012357	-0.415637	0.000000	0.000000	-0.185287	0.000000
9	AG111	-0.016784	-0.426810	0.000000	0.000000	-0.163094	0.000000
10	AG111	-0.004423	-0.467585	0.000000	0.000000	-0.202586	0.000000
1	AG112	0.154439	0.012446	0.000000	0.000000	-0.248158	0.000000
2	AG112	0.183416	-0.061334	0.000000	0.000000	-0.241240	0.000000
3	AG112	0.096769	0.227094	0.000000	0.000000	-0.232711	0.000000
4	AG112	0.167078	0.166318	0.000000	0.000000	-0.220908	0.000000
5	AG112	0.127567	0.001791	0.000000	0.000000	-0.304726	0.000000
6	AG112	0.116381	0.316828	0.000000	0.000000	-0.227464	0.000000
7	AG112	0.138652	0.029210	0.000000	0.000000	-0.226039	0.000000
8	AG112	0.147783	-0.391936	0.000000	0.000000	-0.295887	0.000000
9	AG112	0.100459	-0.045892	0.000000	0.000000	-0.256420	0.000000
10	AG112	0.112661	0.317034	0.000000	0.000000	-0.244903	0.000000
1	AG139	-0.050633	0.254589	0.000000	0.000000	-0.165009	0.000000
2	AG139	0.019416	0.109468	0.000000	0.000000	-0.138361	0.000000
3	AG139	-0.016960	0.013455	0.000000	0.000000	-0.184084	0.000000
4	AG139	-0.054293	-0.043808	0.000000	0.000000	-0.196505	0.000000
5	AG139	-0.031717	0.203317	0.000000	0.000000	-0.175336	0.000000
6	AG139	-0.030885	0.035388	0.000000	0.000000	-0.145201	0.000000
7	AG139	-0.030880	0.159887	0.000000	0.000000	-0.255091	0.000000
8	AG139	-0.000921	0.465389	0.000000	0.000000	-0.126329	0.000000
9	AG139	-0.070217	-0.065907	0.000000	0.000000	-0.197787	0.000000
10	AG139	-0.025136	-0.066226	0.000000	0.000000	-0.159079	0.000000
1	AG142	0.136172	0.351312	0.000000	0.000000	-0.165656	0.000000
2	AG142	0.106031	0.734708	0.000000	0.000000	-0.185162	0.000000
3	AG142	0.157456	0.459949	0.000000	0.000000	-0.141057	0.000000
4	AG142	0.139870	0.352036	0.000000	0.000000	-0.166327	0.000000
5	AG142	0.171731	0.340078	0.000000	0.000000	-0.176347	0.000000
6	AG142	0.134281	0.729692	0.000000	0.000000	-0.174141	0.000000
7	AG142	0.160687	0.544682	0.000000	0.000000	-0.159685	0.000000
8	AG142	0.105553	0.461852	0.000000	0.000000	-0.143779	0.000000
9	AG142	0.113391	0.489157	0.000000	0.000000	-0.230262	0.000000
10	AG142	0.146617	0.285678	0.000000	0.000000	-0.149034	0.000000
1	GD14	0.009090	-0.047544	0.000000	0.000000	-0.314816	0.000000
2	GD14	-0.016192	0.195070	0.000000	0.000000	-0.280298	0.000000
3	GD14	0.034252	-0.021597	0.000000	0.000000	-0.344447	0.000000
4	GD14	0.073521	0.202632	0.000000	0.000000	-0.266393	0.000000
5	GD14	0.010157	-0.063136	0.000000	0.000000	-0.380067	0.000000
6	GD14	-0.016424	-0.020783	0.000000	0.000000	-0.336408	0.000000
7	GD14	-0.025155	0.247954	0.000000	0.000000	-0.291201	0.000000
8	GD14	0.007051	0.364202	0.000000	0.000000	-0.276633	0.000000
9	GD14	0.002519	-0.147369	0.000000	0.000000	-0.310450	0.000000
10	GD14	-0.037359	-0.250522	0.000000	0.000000	-0.371549	0.000000
1	GD15	-0.038436	0.004341	0.000000	0.000000	-0.155107	0.000000
2	GD15	-0.001860	0.159565	0.000000	0.000000	-0.162414	0.000000
3	GD15	-0.010342	0.021621	0.000000	0.000000	-0.164810	0.000000
4	GD15	-0.036579	-0.100779	0.000000	0.000000	-0.164499	0.000000
5	GD15	-0.013219	0.010346	0.000000	0.000000	-0.135806	0.000000
6	GD15	0.003681	0.209393	0.000000	0.000000	-0.153688	0.000000
7	GD15	-0.045878	0.300686	0.000000	0.000000	-0.111001	0.000000
8	GD15	-0.007242	0.199182	0.000000	0.000000	-0.140971	0.000000
9	GD15	0.038407	0.216855	0.000000	0.000000	-0.165486	0.000000
10	GD15	0.000714	-0.154911	0.000000	0.000000	-0.159652	0.000000
1	GD16	-0.211914	0.219821	0.000000	0.000000	-0.098422	0.000000
2	GD16	-0.226440	0.209226	0.000000	0.000000	-0.059710	0.000000
3	GD16	-0.252602	0.240927	0.000000	0.000000	-0.107455	0.000000
4	GD16	-0.197305	0.040392	0.000000	0.000000	-0.092498	0.000000
5	GD16	-0.206150	0.095042	0.000000	0.000000	-0.123755	0.000000
6	GD16	-0.291876	0.079548	0.000000	0.000000	-0.144962	0.000000
7	GD16	-0.256610	-0.017461	0.000000	0.000000	-0.094928	0.000000
8	GD16	-0.276815	0.023110	0.000000	0.000000	-0.191110	0.000000
9	GD16	-0.232953	0.245521	0.000000	0.000000	-0.084632	0.000000
10	GD16	-0.215009	-0.059896	0.000000	0.000000	-0.114048	0.000000
