rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.640281	-0.497047	4.005388	-0.124046	-0.011429	0.239242
2	AG111	0.631566	-0.273692	4.005388	-0.029410	0.023447	0.190414
3	AG111	0.559651	-0.429710	4.005388	0.167359	0.021835	0.184781
4	AG111	0.582120	-0.334944	4.005388	0.154070	-0.009518	0.161065
5	AG111	0.567163	-0.451441	4.005388	0.075143	-0.024505	0.190913
6	AG111	0.621798	-0.010616	4.005388	-0.022386	-0.026052	0.142507
7	AG111	0.573525	-0.290542	4.005388	-0.000703	-0.069809	0.168754
8	AG111	0.617532	-0.195687	4.005388	-0.095506	0.003997	0.170216
9	AG111	0.554488	-0.152106	4.005388	0.004643	0.007740	0.227119
10	AG111	0.603384	-0.340930	4.005388	0.117618	0.024950	0.132345
1	AG112	0.740751	-0.097465	4.005388	0.158653	-0.001752	0.346281
2	AG112	0.778081	-0.022183	4.005388	-0.014580	-0.072461	0.284470
3	AG112	0.760332	0.239822	4.005388	0.042714	0.005206	0.251642
4	AG112	0.731317	0.243817	4.005388	-0.088855	-0.057608	0.203606
5	AG112	0.752100	0.148703	4.005388	-0.022989	-0.005715	0.325490
6	AG112	0.744077	0.121955	4.005388	0.086730	-0.020514	0.322700
7	AG112	0.731744	-0.036237	4.005388	-0.032119	-0.054895	0.326972
8	AG112	0.750320	-0.176990	4.005388	0.013746	-0.018138	0.432563
9	AG112	0.740344	0.087672	4.005388	-0.011416	0.020996	0.403117
10	AG112	0.815739	-0.136842	4.005388	0.009895	0.061467	0.458199
1	AG139	0.624012	0.214493	4.005388	-0.222700	0.009154	0.233540
2	AG139	0.552719	0.041856	4.005388	0.001444	-0.003036	0.224159
3	AG139	0.597786	-0.149057	4.005388	0.069818	-0.016112	0.186343
4	AG139	0.566874	0.086401	4.005388	-0.124146	-0.078789	0.143853
5	AG139	0.534076	0.257874	4.005388	-0.217359	-0.038571	0.270691
6	AG139	0.613470	0.206078	4.005388	0.028620	0.057102	0.094322
7	AG139	0.620783	0.025317	4.005388	-0.041962	-0.002586	0.309760
8	AG139	0.574783	0.386124	4.005388	-0.182432	0.077994	0.349844
9	AG139	0.589811	-0.032912	4.005388	-0.081603	0.089377	0.275403
10	AG139	0.587042	-0.101115	4.005388	-0.042353	0.033650	0.358042
1	AG142	0.753050	0.396037	4.005388	-0.171833	-0.047705	0.186320
2	AG142	0.719510	0.563729	4.005388	-0.209398	-0.076353	0.223300
3	AG142	0.706032	0.217801	4.005388	-0.014119	-0.025559	0.373049
4	AG142	0.688698	0.469895	4.005388	0.043711	0.064860	0.327514
5	AG142	0.695783	0.349896	4.005388	-0.036794	0.002348	0.231297
6	AG142	0.697205	0.375324	4.005388	0.180426	-0.049054	0.166350
7	AG142	0.718113	0.449543	4.005388	-0.167537	0.017515	0.349018
8	AG142	0.717575	0.342999	4.005388	0.233495	-0.013300	0.305074
9	AG142	0.733928	0.295406	4.005388	-0.203300	0.117949	0.339493
10	AG142	0.774234	0.243509	4.005388	-0.234353	-0.003214	0.364063
1	GD14	0.637881	-0.193004	4.005388	0.036728	-0.097602	0.301320
2	GD14	0.654242	-0.139091	4.005388	0.246756	-0.079182	0.245071
3	GD14	0.608752	0.047913	4.005388	0.213249	-0.082858	0.227467
4	GD14	0.620182	-0.241804	4.005388	0.189546	-0.048677	0.387586
5	GD14	0.634770	-0.251990	4.005388	0.170570	-0.051767	0.369439
6	GD14	0.676193	0.042250	4.005388	0.199819	-0.047426	0.362384
7	GD14	0.630336	-0.034786	4.005388	0.269566	-0.085347	0.231488
8	GD14	0.604237	-0.016448	4.005388	0.156799	-0.030068	0.430941
9	GD14	0.623357	-0.271840	4.005388	0.130305	-0.069284	0.421908
10	GD14	0.601702	0.011762	4.005388	-0.037657	-0.009119	0.542671
1	GD15	0.612136	0.142573	4.005388	-0.223313	0.098501	0.313914
2	GD15	0.587735	0.212265	4.005388	-0.234617	-0.013311	0.194708
3	GD15	0.658036	-0.105966	4.005388	-0.000729	0.067837	0.236306
4	GD15	0.651470	0.067925	4.005388	0.165032	0.022861	0.098079
5	GD15	0.583441	0.050172	4.005388	-0.168750	-0.025390	0.356588
6	GD15	0.600342	-0.187715	4.005388	0.010676	-0.031655	0.265899
7	GD15	0.567623	0.141224	4.005388	-0.125967	-0.020591	0.211075
8	GD15	0.616053	-0.084656	4.005388	-0.028193	0.050973	0.317389
9	GD15	0.629573	-0.184011	4.005388	-0.191875	0.090053	0.303221
10	GD15	0.641994	-0.007674	4.005388	-0.046876	0.036901	0.330254
1	GD16	0.352397	0.271890	4.005388	-0.109606	-0.035826	0.147466
2	GD16	0.403607	-0.220006	4.005388	0.021532	-0.012241	0.222058
3	GD16	0.349105	0.055088	4.005388	-0.072366	0.023386	0.243458
4	GD16	0.369181	-0.047974	4.005388	-0.121551	0.015998	0.167340
5	GD16	0.363234	0.170847	4.005388	0.047608	0.039179	0.114573
6	GD16	0.372417	0.217620	4.005388	-0.147125	0.043853	0.183651
7	GD16	0.425278	-0.012647	4.005388	0.128215	0.016260	0.062597
8	GD16	0.386442	-0.097783	4.005388	-0.047477	0.043068	0.245366
9	GD16	0.415482	-0.207484	4.005388	0.060501	0.016625	0.146512
10	GD16	0.394697	-0.141374	4.005388	0.077774	0.066456	0.212418
