parameter	value	se_sa	rse_sa
rhoS_pop	0.61356724487560776	0.04610818351387555	7.51477265107646808
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.56831482217404705	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24970075001650135	0.05843290629359196	23.40117372083602021
omega_rhoS	0.11868167729828748	0.03358595063958566	28.29918771300537372
omega_deltaSC	0.24787650210468115	0.13953849472041097	56.29355486930431596
omega_deltaCB	0.08260307823827125	0.04003346523894125	48.46485880763841436
omega_rhoB	0.05068571588305834	0.07653782253311378	151.00471838989352591
b1	0.16385695438911235	0.02147511007438485	13.10601076069541904
b2	0.17793220674152518	0.02323340889545228	13.05744998104952437
b3	0.27515054675578715	0.04821533735350180	17.52325696677457145
