rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.019540	-0.499826	0.000000	0.000000	-0.148352	0.000000
2	AG111	-0.075315	-0.193002	0.000000	0.000000	-0.143239	0.000000
3	AG111	0.025914	-0.294290	0.000000	0.000000	-0.145404	0.000000
4	AG111	-0.054882	-0.374605	0.000000	0.000000	-0.142889	0.000000
5	AG111	-0.032306	0.017996	0.000000	0.000000	-0.125946	0.000000
6	AG111	-0.006528	-0.468824	0.000000	0.000000	-0.178422	0.000000
7	AG111	-0.071372	-0.356262	0.000000	0.000000	-0.234847	0.000000
8	AG111	-0.066442	-0.202095	0.000000	0.000000	-0.125476	0.000000
9	AG111	-0.012526	-0.016793	0.000000	0.000000	-0.112020	0.000000
10	AG111	-0.009338	-0.314069	0.000000	0.000000	-0.110451	0.000000
1	AG112	0.085924	0.290909	0.000000	0.000000	-0.297629	0.000000
2	AG112	0.111396	0.011519	0.000000	0.000000	-0.245551	0.000000
3	AG112	0.160332	0.021672	0.000000	0.000000	-0.208818	0.000000
4	AG112	0.124366	0.000203	0.000000	0.000000	-0.246202	0.000000
5	AG112	0.137943	0.193160	0.000000	0.000000	-0.196021	0.000000
6	AG112	0.137360	0.016966	0.000000	0.000000	-0.246521	0.000000
7	AG112	0.136286	0.163520	0.000000	0.000000	-0.240611	0.000000
8	AG112	0.094104	0.153555	0.000000	0.000000	-0.287376	0.000000
9	AG112	0.180754	0.353240	0.000000	0.000000	-0.193419	0.000000
10	AG112	0.149975	-0.084161	0.000000	0.000000	-0.262507	0.000000
1	AG139	-0.014680	0.194023	0.000000	0.000000	-0.131388	0.000000
2	AG139	-0.045635	0.047001	0.000000	0.000000	-0.127993	0.000000
3	AG139	-0.084543	0.138687	0.000000	0.000000	-0.200077	0.000000
4	AG139	-0.071175	0.219909	0.000000	0.000000	-0.187932	0.000000
5	AG139	-0.070147	0.242293	0.000000	0.000000	-0.139273	0.000000
6	AG139	-0.033440	0.365530	0.000000	0.000000	-0.151403	0.000000
7	AG139	-0.048706	0.032985	0.000000	0.000000	-0.188445	0.000000
8	AG139	-0.045704	0.030495	0.000000	0.000000	-0.168107	0.000000
9	AG139	-0.033606	0.423139	0.000000	0.000000	-0.165628	0.000000
10	AG139	-0.012470	0.156657	0.000000	0.000000	-0.128934	0.000000
1	AG142	0.163573	0.691523	0.000000	0.000000	-0.123510	0.000000
2	AG142	0.137920	0.588711	0.000000	0.000000	-0.155758	0.000000
3	AG142	0.092826	0.471775	0.000000	0.000000	-0.212690	0.000000
4	AG142	0.122970	0.271370	0.000000	0.000000	-0.194448	0.000000
5	AG142	0.097880	0.348348	0.000000	0.000000	-0.139335	0.000000
6	AG142	0.142735	0.398532	0.000000	0.000000	-0.182434	0.000000
7	AG142	0.144053	0.541647	0.000000	0.000000	-0.159788	0.000000
8	AG142	0.156874	0.657643	0.000000	0.000000	-0.183178	0.000000
9	AG142	0.108781	0.767283	0.000000	0.000000	-0.249747	0.000000
10	AG142	0.156943	0.507147	0.000000	0.000000	-0.246415	0.000000
1	GD14	-0.022016	-0.074850	0.000000	0.000000	-0.333994	0.000000
2	GD14	-0.013128	0.006465	0.000000	0.000000	-0.352422	0.000000
3	GD14	0.002587	0.214499	0.000000	0.000000	-0.291427	0.000000
4	GD14	0.041245	0.257691	0.000000	0.000000	-0.285207	0.000000
5	GD14	0.042650	0.030915	0.000000	0.000000	-0.291250	0.000000
6	GD14	-0.033835	-0.092581	0.000000	0.000000	-0.363427	0.000000
7	GD14	-0.012049	0.020866	0.000000	0.000000	-0.306670	0.000000
8	GD14	0.007074	0.112522	0.000000	0.000000	-0.283103	0.000000
9	GD14	0.036663	0.060625	0.000000	0.000000	-0.302532	0.000000
10	GD14	0.024209	-0.231062	0.000000	0.000000	-0.358899	0.000000
1	GD15	-0.024636	-0.166984	0.000000	0.000000	-0.173875	0.000000
2	GD15	0.004240	0.555521	0.000000	0.000000	-0.108268	0.000000
3	GD15	-0.028289	-0.119698	0.000000	0.000000	-0.201219	0.000000
4	GD15	-0.023903	-0.076407	0.000000	0.000000	-0.149377	0.000000
5	GD15	0.002530	0.016655	0.000000	0.000000	-0.206911	0.000000
6	GD15	-0.033632	0.261248	0.000000	0.000000	-0.156047	0.000000
7	GD15	-0.039304	0.067393	0.000000	0.000000	-0.177951	0.000000
8	GD15	0.030753	0.074923	0.000000	0.000000	-0.135043	0.000000
9	GD15	-0.015088	0.082824	0.000000	0.000000	-0.186877	0.000000
10	GD15	0.065263	-0.021114	0.000000	0.000000	-0.145766	0.000000
1	GD16	-0.203302	0.141081	0.000000	0.000000	-0.091432	0.000000
2	GD16	-0.286417	0.156452	0.000000	0.000000	-0.142201	0.000000
3	GD16	-0.229237	0.126201	0.000000	0.000000	-0.051072	0.000000
4	GD16	-0.231293	0.168360	0.000000	0.000000	-0.114415	0.000000
5	GD16	-0.238896	-0.153217	0.000000	0.000000	-0.187126	0.000000
6	GD16	-0.241303	0.064653	0.000000	0.000000	-0.126907	0.000000
7	GD16	-0.252352	0.075967	0.000000	0.000000	-0.093050	0.000000
8	GD16	-0.232005	0.273780	0.000000	0.000000	-0.085220	0.000000
9	GD16	-0.263617	0.157169	0.000000	0.000000	-0.124871	0.000000
10	GD16	-0.194377	-0.047168	0.000000	0.000000	-0.140121	0.000000
