rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.593113	-0.499826	3.083660	0.000000	-0.148352	-0.178323
2	AG111	0.537338	-0.193002	3.083660	0.000000	-0.143239	-0.178323
3	AG111	0.638567	-0.294290	3.083660	0.000000	-0.145404	-0.178323
4	AG111	0.557771	-0.374605	3.083660	0.000000	-0.142889	-0.178323
5	AG111	0.580347	0.017996	3.083660	0.000000	-0.125946	-0.178323
6	AG111	0.606125	-0.468824	3.083660	0.000000	-0.178422	-0.178323
7	AG111	0.541281	-0.356262	3.083660	0.000000	-0.234847	-0.178323
8	AG111	0.546211	-0.202095	3.083660	0.000000	-0.125476	-0.178323
9	AG111	0.600127	-0.016793	3.083660	0.000000	-0.112020	-0.178323
10	AG111	0.603315	-0.314069	3.083660	0.000000	-0.110451	-0.178323
1	AG112	0.698577	0.290909	3.083660	0.000000	-0.297629	-0.178323
2	AG112	0.724049	0.011519	3.083660	0.000000	-0.245551	-0.178323
3	AG112	0.772985	0.021672	3.083660	0.000000	-0.208818	-0.178323
4	AG112	0.737019	0.000203	3.083660	0.000000	-0.246202	-0.178323
5	AG112	0.750595	0.193160	3.083660	0.000000	-0.196021	-0.178323
6	AG112	0.750013	0.016966	3.083660	0.000000	-0.246521	-0.178323
7	AG112	0.748939	0.163520	3.083660	0.000000	-0.240611	-0.178323
8	AG112	0.706756	0.153555	3.083660	0.000000	-0.287376	-0.178323
9	AG112	0.793407	0.353240	3.083660	0.000000	-0.193419	-0.178323
10	AG112	0.762627	-0.084161	3.083660	0.000000	-0.262507	-0.178323
1	AG139	0.597973	0.194023	3.083660	0.000000	-0.131388	-0.178323
2	AG139	0.567018	0.047001	3.083660	0.000000	-0.127993	-0.178323
3	AG139	0.528110	0.138687	3.083660	0.000000	-0.200077	-0.178323
4	AG139	0.541478	0.219909	3.083660	0.000000	-0.187932	-0.178323
5	AG139	0.542506	0.242293	3.083660	0.000000	-0.139273	-0.178323
6	AG139	0.579212	0.365530	3.083660	0.000000	-0.151403	-0.178323
7	AG139	0.563947	0.032985	3.083660	0.000000	-0.188445	-0.178323
8	AG139	0.566948	0.030495	3.083660	0.000000	-0.168107	-0.178323
9	AG139	0.579046	0.423139	3.083660	0.000000	-0.165628	-0.178323
10	AG139	0.600183	0.156657	3.083660	0.000000	-0.128934	-0.178323
1	AG142	0.776226	0.691523	3.083660	0.000000	-0.123510	-0.178323
2	AG142	0.750572	0.588711	3.083660	0.000000	-0.155758	-0.178323
3	AG142	0.705479	0.471775	3.083660	0.000000	-0.212690	-0.178323
4	AG142	0.735622	0.271370	3.083660	0.000000	-0.194448	-0.178323
5	AG142	0.710532	0.348348	3.083660	0.000000	-0.139335	-0.178323
6	AG142	0.755388	0.398532	3.083660	0.000000	-0.182434	-0.178323
7	AG142	0.756705	0.541647	3.083660	0.000000	-0.159788	-0.178323
8	AG142	0.769527	0.657643	3.083660	0.000000	-0.183178	-0.178323
9	AG142	0.721434	0.767283	3.083660	0.000000	-0.249747	-0.178323
10	AG142	0.769595	0.507147	3.083660	0.000000	-0.246415	-0.178323
1	GD14	0.590637	-0.074850	3.083660	0.000000	-0.333994	-0.178323
2	GD14	0.599525	0.006465	3.083660	0.000000	-0.352422	-0.178323
3	GD14	0.615239	0.214499	3.083660	0.000000	-0.291427	-0.178323
4	GD14	0.653898	0.257691	3.083660	0.000000	-0.285207	-0.178323
5	GD14	0.655303	0.030915	3.083660	0.000000	-0.291250	-0.178323
6	GD14	0.578818	-0.092581	3.083660	0.000000	-0.363427	-0.178323
7	GD14	0.600604	0.020866	3.083660	0.000000	-0.306670	-0.178323
8	GD14	0.619727	0.112522	3.083660	0.000000	-0.283103	-0.178323
9	GD14	0.649315	0.060625	3.083660	0.000000	-0.302532	-0.178323
10	GD14	0.636862	-0.231062	3.083660	0.000000	-0.358899	-0.178323
1	GD15	0.588017	-0.166984	3.083660	0.000000	-0.173875	-0.178323
2	GD15	0.616892	0.555521	3.083660	0.000000	-0.108268	-0.178323
3	GD15	0.584364	-0.119698	3.083660	0.000000	-0.201219	-0.178323
4	GD15	0.588750	-0.076407	3.083660	0.000000	-0.149377	-0.178323
5	GD15	0.615182	0.016655	3.083660	0.000000	-0.206911	-0.178323
6	GD15	0.579020	0.261248	3.083660	0.000000	-0.156047	-0.178323
7	GD15	0.573349	0.067393	3.083660	0.000000	-0.177951	-0.178323
8	GD15	0.643405	0.074923	3.083660	0.000000	-0.135043	-0.178323
9	GD15	0.597564	0.082824	3.083660	0.000000	-0.186877	-0.178323
10	GD15	0.677916	-0.021114	3.083660	0.000000	-0.145766	-0.178323
1	GD16	0.409351	0.141081	3.083660	0.000000	-0.091432	-0.178323
2	GD16	0.326236	0.156452	3.083660	0.000000	-0.142201	-0.178323
3	GD16	0.383415	0.126201	3.083660	0.000000	-0.051072	-0.178323
4	GD16	0.381360	0.168360	3.083660	0.000000	-0.114415	-0.178323
5	GD16	0.373757	-0.153217	3.083660	0.000000	-0.187126	-0.178323
6	GD16	0.371350	0.064653	3.083660	0.000000	-0.126907	-0.178323
7	GD16	0.360301	0.075967	3.083660	0.000000	-0.093050	-0.178323
8	GD16	0.380648	0.273780	3.083660	0.000000	-0.085220	-0.178323
9	GD16	0.349036	0.157169	3.083660	0.000000	-0.124871	-0.178323
10	GD16	0.418275	-0.047168	3.083660	0.000000	-0.140121	-0.178323
