parameter	value	se_sa	rse_sa
rhoS_pop	0.61317224152276539	0.04704920534405499	7.67308142117000713
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	6.01971573726289044	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.28236502781622996	nan	nan
omega_rhoS	0.12143894352319987	0.03438219710137663	28.31233219252126077
omega_deltaSC	0.25178019244399963	0.13156771394620220	52.25498982628079858
b1	0.16987575266979035	0.02342111988110705	13.78720595083027334
b2	0.18849360771474927	0.02431469405740738	12.89947937874012318
b3	0.32111283854622935	0.05480944803847013	17.06859441889908169
