parameter	value	se_sa	rse_sa
rhoS_pop	0.61376640348354949	0.04641892483433600	7.56296280977199853
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.25202865554915466	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.26218326492954058	0.07489389360721246	28.56547446967659454
omega_rhoS	0.11915484772994264	0.03576476945356626	30.01537086818739652
omega_deltaSC	0.25476864352634482	0.21381643287863009	83.92572567766566749
omega_deltaCB	0.09142682543887963	0.04422765356333236	48.37491988923894581
omega_rhoB	0.03986487757266702	0.34459728793762057	864.41326029279093746
b1	0.16391273356867914	0.02182884796918231	13.31735948387198576
b2	0.17834050828474121	0.02355021007065366	13.20519398377682485
b3	0.27509097563268570	0.05184950790693465	18.84813116376690090
