parameter	value	se_sa	rse_sa
rhoS_pop	0.61316820293875873	0.04583293204927544	7.47477312580950670
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.06279357776932182	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.18067735247356267	nan	nan
omega_rhoS	0.11766686178962960	0.03332191306851712	28.31885933024339153
omega_deltaSC	0.31156235089585788	0.13130149245100425	42.14292647152761617
omega_deltaCB	0.19827200332272216	0.05515615684234949	27.81842918718749402
b1	0.16483951459529750	0.02208549805133363	13.39818192595167723
b2	0.17435188234041143	0.02301724483972805	13.20160386613336634
b3	0.28550602248293017	0.05052639732285445	17.69713888465358664
