parameter	value	se_sa	rse_sa
rhoS_pop	0.64651411288104477	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.13425355872886113	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.22645665539790591	nan	nan
S0_pop	23320.19951296316867229	1847.95047096531948227	7.92424811776625582
T0_pop	25073.92240811752344598	1994.46447263550749085	7.95433773851757753
omega_S0	0.17823335805839607	0.06547580122624265	36.73599708803683939
omega_T0	0.19289370255314342	0.05998139590059876	31.09556979138471533
b1	0.24490157915394337	0.03420833401930887	13.96819658635429029
b2	0.21840138026344938	0.02891778821029420	13.24066183803955710
b3	0.33191748192360820	0.04795534377003360	14.44797167419782369
