rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.606844	-0.323260	3.766666	0.103369	0.067943	0.082620
2	AG111	0.564725	-0.367244	3.766666	0.030195	0.050507	0.153470
3	AG111	0.564489	-0.100092	3.766666	0.018067	0.156690	0.235271
4	AG111	0.602525	-0.368934	3.766666	-0.310345	-0.029077	0.124488
5	AG111	0.581865	-0.052642	3.766666	-0.099503	0.041916	0.252942
6	AG111	0.590550	-0.172255	3.766666	-0.000980	-0.002526	0.188196
7	AG111	0.641735	-0.551676	3.766666	0.160977	0.113341	0.233872
8	AG111	0.555260	-0.149679	3.766666	-0.060209	-0.002367	0.251338
9	AG111	0.683784	-0.212161	3.766666	-0.160889	0.012210	0.234307
10	AG111	0.621056	-0.175063	3.766666	-0.194338	0.029417	0.175763
1	AG112	0.719128	0.394750	3.766666	-0.024201	0.010510	0.289715
2	AG112	0.772151	-0.371831	3.766666	0.154459	-0.026698	0.323147
3	AG112	0.751865	-0.150096	3.766666	0.098176	-0.049994	0.233231
4	AG112	0.753996	-0.454373	3.766666	0.224449	-0.084173	0.155108
5	AG112	0.727593	-0.047395	3.766666	-0.004055	-0.079323	0.338755
6	AG112	0.716585	0.197599	3.766666	0.237388	0.008445	0.264117
7	AG112	0.753241	0.141695	3.766666	0.225058	-0.017088	0.218817
8	AG112	0.710733	-0.163405	3.766666	-0.002011	-0.098749	0.286147
9	AG112	0.729987	0.131804	3.766666	-0.070441	-0.095645	0.347646
10	AG112	0.722358	0.105927	3.766666	0.324990	0.021199	0.244209
1	AG139	0.588535	-0.138664	3.766666	0.135395	-0.007073	0.200965
2	AG139	0.578428	-0.110773	3.766666	0.046799	0.045557	0.247101
3	AG139	0.538076	-0.072852	3.766666	-0.138613	-0.013840	0.269159
4	AG139	0.596897	0.149662	3.766666	0.154595	0.044687	0.191539
5	AG139	0.556214	0.301297	3.766666	-0.023107	-0.050059	0.102726
6	AG139	0.560771	0.272781	3.766666	-0.216368	0.032872	0.287464
7	AG139	0.598452	-0.164417	3.766666	0.152379	0.070858	0.217795
8	AG139	0.598761	0.078067	3.766666	-0.071629	-0.031576	0.147240
9	AG139	0.572754	-0.119015	3.766666	-0.043410	-0.032768	0.168274
10	AG139	0.583273	-0.145639	3.766666	-0.397958	-0.151893	0.256655
1	AG142	0.733143	0.108725	3.766666	0.096624	0.021241	0.283364
2	AG142	0.709625	0.346131	3.766666	0.036734	0.070497	0.364566
3	AG142	0.729186	0.534966	3.766666	-0.027445	-0.040641	0.129608
4	AG142	0.725521	0.156614	3.766666	-0.134505	0.033167	0.343440
5	AG142	0.759345	0.293628	3.766666	-0.182034	-0.010494	0.263108
6	AG142	0.725785	0.412524	3.766666	-0.075095	-0.047713	0.248378
7	AG142	0.739530	0.174326	3.766666	-0.066311	-0.019902	0.196337
8	AG142	0.737340	0.400498	3.766666	0.181034	0.058847	0.218649
9	AG142	0.751351	0.341523	3.766666	-0.219782	0.020523	0.307037
10	AG142	0.714050	0.115306	3.766666	-0.011935	0.000910	0.267470
1	GD14	0.608823	0.213039	3.766666	0.009256	-0.053431	0.378950
2	GD14	0.650557	-0.134030	3.766666	0.190196	-0.078908	0.375550
3	GD14	0.664637	0.188630	3.766666	0.119472	-0.002973	0.261327
4	GD14	0.613257	0.070141	3.766666	0.121898	-0.115565	0.266707
5	GD14	0.665191	0.000759	3.766666	0.263571	-0.006174	0.354092
6	GD14	0.617038	-0.115733	3.766666	0.243034	-0.049728	0.251973
7	GD14	0.600597	-0.168087	3.766666	0.051968	-0.099502	0.331751
8	GD14	0.634031	0.074121	3.766666	0.143890	-0.055425	0.288610
9	GD14	0.646193	-0.007342	3.766666	-0.109239	-0.147544	0.232764
10	GD14	0.661616	-0.072350	3.766666	0.044341	-0.133449	0.247601
1	GD15	0.586659	-0.050747	3.766666	-0.147928	-0.044774	0.217589
2	GD15	0.591606	-0.140882	3.766666	-0.130209	-0.035481	0.251578
3	GD15	0.601474	-0.236161	3.766666	0.208111	0.011577	0.213636
4	GD15	0.604267	-0.127761	3.766666	-0.182337	0.011779	0.319788
5	GD15	0.566682	-0.349122	3.766666	-0.098903	0.026054	0.281670
6	GD15	0.607196	-0.148975	3.766666	-0.011697	0.050479	0.186216
7	GD15	0.578782	-0.152211	3.766666	-0.113348	0.057746	0.236065
8	GD15	0.609625	0.312733	3.766666	0.053184	0.138896	0.233851
9	GD15	0.690941	0.062799	3.766666	-0.098596	0.071126	0.246275
10	GD15	0.588473	0.006782	3.766666	-0.021974	0.008794	0.239750
1	GD16	0.378466	-0.210110	3.766666	0.191567	-0.001415	0.184228
2	GD16	0.404710	-0.167089	3.766666	-0.153328	-0.005256	0.225489
3	GD16	0.374392	0.214898	3.766666	0.143037	0.148958	0.169715
4	GD16	0.393196	0.129962	3.766666	-0.100246	0.036907	0.317074
5	GD16	0.348182	-0.277942	3.766666	-0.000246	-0.019924	0.225297
6	GD16	0.365830	-0.151338	3.766666	0.015775	0.044381	0.350474
7	GD16	0.327663	-0.084502	3.766666	-0.109631	-0.027522	0.199372
8	GD16	0.434537	-0.028091	3.766666	-0.160101	0.040006	0.201497
9	GD16	0.418397	0.211250	3.766666	-0.153585	0.110834	0.200494
10	GD16	0.368541	0.141193	3.766666	-0.082785	0.061352	0.201408
