parameter	value	se_sa	rse_sa
rhoS_pop	0.62081099381672855	0.04569403807931338	7.36037836546478008
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.64714717321796345	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.21518531953915954	nan	nan
omega_rhoS	0.11684977307975820	0.03350405684000374	28.67276157835143024
omega_deltaSC	0.38958547036290814	0.20021298258675668	51.39128581983653987
omega_deltaCB	0.24121200987976818	0.07567602773644150	31.37324205961474277
b1	0.16419659206606457	0.02164927646937184	13.18497308437512672
b2	0.19346252094119393	0.02752756258369040	14.22888653046026164
b3	0.31173318667986022	0.06342194712828247	20.34494556186433201
