parameter	value	se_sa	rse_sa
rhoS_pop	0.63199316687267459	0.05321288940673343	8.41985201676303063
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.00699373748378473	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.20114905253627841	nan	nan
S0_pop	23633.01610090623944416	2038.20369420128645288	8.62439091776833777
T0_pop	24761.64912323983662645	1123.78065560681579882	4.53839180909845386
omega_rhoS	0.11797090227826881	0.03348075813503243	28.38052222068988684
omega_deltaSC	0.31573816683479239	0.14053551660554511	44.51014523026582737
omega_deltaCB	0.19839663491197027	0.05593079557081527	28.19140334493681621
omega_S0	0.02156052134043478	0.04247992278159340	197.02641745460121570
omega_T0	0.02975048514576007	0.04623558214292517	155.41118713324405576
b1	0.16430384504328396	0.02250326240868784	13.69612646786179155
b2	0.17347917897948806	0.02311025324428118	13.32162936222663596
b3	0.29129838268456892	0.05450942507879523	18.71257388264338672
