rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	25011.415110	47233.279624
2	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	18288.944355	40223.671540
3	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	24250.889046	38714.699715
4	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	18496.053092	46644.799689
5	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	20228.335024	46151.866225
6	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	22975.458969	41245.240071
7	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	20885.844918	53739.957383
8	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	23592.057739	36903.421762
9	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	20974.749849	42579.768867
10	AG111	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	23763.116596	51560.466124
1	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	28366.712371	66236.510772
2	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	31583.261488	53996.155011
3	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	29614.523978	70064.883393
4	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	33217.912467	57719.953064
5	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	36245.933960	49783.209022
6	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	29359.611179	53732.545207
7	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	25905.500109	60489.573901
8	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	25655.266609	52423.629322
9	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	28013.755815	59759.599321
10	AG112	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	28324.949575	65557.752699
1	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	23854.246843	49579.007722
2	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	24595.695314	47277.143133
3	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	19423.967274	45353.195126
4	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	20527.054502	42819.986786
5	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	20524.663400	63712.395589
6	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	22497.421930	40954.631294
7	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	21252.735463	44964.543157
8	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	23192.255812	52903.948360
9	AG139	0.643672	0.000000	0.000862	0.000000	0.000000	-14677.819519	28586.672883	44622.092388
