parameter	value	se_sa	rse_sa
rhoS_pop	0.61626515762284717	0.04610885989515522	7.48198390332716734
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.87127133950497959	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.70581979655494409	0.05920621653762391	8.38829072613225257
omega_rhoS	0.11816975355639031	0.03350681188235418	28.35481235590866333
omega_deltaSC	0.09308017779038628	nan	nan
omega_rhoC	0.07425075213757178	0.17219986381544292	231.91665923651663661
omega_deltaCB	0.64457605181913047	0.24195534189150428	37.53712866133560766
omega_rhoB	0.12516014507385234	0.06980511626481249	55.77263930432734185
b1	0.16436097606172617	0.02165632710525570	13.17607599088643511
b2	0.26689723077244892	0.03993151691761528	14.96138300200651727
b3	0.28358445414279365	0.04706879644862012	16.59780561346268613
