rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.000527	-0.013438	0.000000	0.000000	-0.395119	-0.016912
2	AG111	-0.021656	0.052566	0.000000	0.000000	-0.655796	0.021338
3	AG111	0.003704	0.098694	0.000000	0.000000	0.254524	-0.170743
4	AG111	0.009757	-0.121237	0.000000	0.000000	-0.211280	-0.183000
5	AG111	-0.055228	-0.228088	0.000000	0.000000	0.420074	-0.061461
6	AG111	-0.040152	0.020896	0.000000	0.000000	0.352168	-0.142943
7	AG111	0.011067	0.028533	0.000000	0.000000	-0.526538	-0.137197
8	AG111	-0.039286	-0.134807	0.000000	0.000000	-0.343131	-0.060755
9	AG111	0.007838	-0.152295	0.000000	0.000000	-0.307630	-0.022127
10	AG111	-0.013468	-0.206880	0.000000	0.000000	-0.352595	-0.093273
1	AG112	0.148808	-0.034606	0.000000	0.000000	0.012474	0.151090
2	AG112	0.171852	-0.117785	0.000000	0.000000	0.220096	0.052372
3	AG112	0.171410	-0.047097	0.000000	0.000000	-0.192388	0.208466
4	AG112	0.156314	-0.268469	0.000000	0.000000	-0.077072	0.124560
5	AG112	0.115727	-0.122518	0.000000	0.000000	0.257027	0.223123
6	AG112	0.165264	-0.052438	0.000000	0.000000	-0.106175	0.213183
7	AG112	0.115868	-0.148553	0.000000	0.000000	0.326720	0.144885
8	AG112	0.164200	0.201618	0.000000	0.000000	-0.298448	0.188937
9	AG112	0.153483	0.048497	0.000000	0.000000	0.284539	0.200271
10	AG112	0.106724	-0.119915	0.000000	0.000000	0.124512	0.154698
1	AG139	-0.048350	-0.193307	0.000000	0.000000	1.018361	-0.082967
2	AG139	0.022620	0.025611	0.000000	0.000000	0.490122	-0.043299
3	AG139	-0.060027	-0.012973	0.000000	0.000000	0.590870	-0.017496
4	AG139	-0.035795	-0.090090	0.000000	0.000000	0.396954	0.113892
5	AG139	-0.010789	-0.071495	0.000000	0.000000	0.904657	0.076772
6	AG139	0.027755	-0.025675	0.000000	0.000000	0.627620	-0.107498
7	AG139	-0.057147	0.045576	0.000000	0.000000	0.789937	-0.054328
8	AG139	-0.024585	0.128161	0.000000	0.000000	0.058929	-0.056398
9	AG139	-0.077614	0.069966	0.000000	0.000000	0.347184	0.028644
10	AG139	-0.039794	-0.008498	0.000000	0.000000	0.936066	-0.022766
1	AG142	0.169949	0.149701	0.000000	0.000000	0.799342	0.166412
2	AG142	0.208847	0.126524	0.000000	0.000000	0.531282	0.122389
3	AG142	0.152798	0.000041	0.000000	0.000000	1.508032	0.150586
4	AG142	0.129486	0.035931	0.000000	0.000000	1.301804	0.061908
5	AG142	0.133803	-0.014438	0.000000	0.000000	1.138977	0.080185
6	AG142	0.164633	-0.044035	0.000000	0.000000	0.865653	0.124424
7	AG142	0.123837	-0.080722	0.000000	0.000000	0.415275	0.144976
8	AG142	0.114195	-0.067859	0.000000	0.000000	0.939302	0.136543
9	AG142	0.139764	0.114982	0.000000	0.000000	0.958593	0.060451
10	AG142	0.136736	-0.006216	0.000000	0.000000	0.827735	0.098458
1	GD14	-0.054204	0.057563	0.000000	0.000000	0.252856	0.148380
2	GD14	-0.013393	0.128049	0.000000	0.000000	-0.035290	0.187764
3	GD14	-0.014244	-0.060395	0.000000	0.000000	0.201012	0.217360
4	GD14	0.000766	-0.016131	0.000000	0.000000	0.727027	0.165870
5	GD14	0.018256	0.012183	0.000000	0.000000	0.437687	0.245991
6	GD14	0.077140	0.256384	0.000000	0.000000	0.369323	0.096838
7	GD14	0.067549	0.169149	0.000000	0.000000	0.214203	0.147745
8	GD14	0.007111	-0.085578	0.000000	0.000000	0.246529	0.187935
9	GD14	0.051166	-0.100978	0.000000	0.000000	0.349592	0.140698
10	GD14	-0.001561	-0.107725	0.000000	0.000000	0.159348	0.169070
1	GD15	-0.011445	-0.124127	0.000000	0.000000	0.913796	-0.071986
2	GD15	0.048844	0.033008	0.000000	0.000000	0.738425	-0.052674
3	GD15	0.033131	0.055476	0.000000	0.000000	0.146939	0.104087
4	GD15	-0.018297	0.131279	0.000000	0.000000	0.350470	0.013680
5	GD15	0.007383	-0.137171	0.000000	0.000000	1.014474	-0.119949
6	GD15	0.005933	0.164047	0.000000	0.000000	0.616593	0.057932
7	GD15	0.005402	-0.158451	0.000000	0.000000	0.364344	-0.054277
8	GD15	0.003898	-0.031618	0.000000	0.000000	0.270686	-0.157678
9	GD15	-0.021016	0.001106	0.000000	0.000000	0.439485	0.008895
10	GD15	-0.005946	0.079319	0.000000	0.000000	0.215289	-0.044424
1	GD16	-0.233871	-0.123903	0.000000	0.000000	0.643976	-0.140148
2	GD16	-0.208558	-0.161985	0.000000	0.000000	0.593399	-0.196632
3	GD16	-0.202752	0.028537	0.000000	0.000000	0.917117	-0.156007
4	GD16	-0.228643	0.077819	0.000000	0.000000	0.843846	-0.196164
5	GD16	-0.191515	0.138296	0.000000	0.000000	0.643083	-0.166740
6	GD16	-0.241002	-0.112297	0.000000	0.000000	0.567879	-0.087633
7	GD16	-0.239968	0.124654	0.000000	0.000000	0.203919	-0.109650
8	GD16	-0.248862	-0.035051	0.000000	0.000000	0.599391	-0.188045
9	GD16	-0.227192	-0.105940	0.000000	0.000000	0.909781	-0.129519
10	GD16	-0.229686	-0.083534	0.000000	0.000000	0.557678	-0.111284
