parameter	value	se_sa	rse_sa
rhoS_pop	0.61154119532801465	0.04660955051858946	7.62165343474356138
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	6.62170131838370857	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.30041268227543433	nan	nan
omega_rhoS	0.12021330944574915	0.03356674835628446	27.92265557869259140
omega_deltaSC	0.24752335338760278	0.13249894061274450	53.52987457521280135
b1	0.16946787754602499	0.02343910327253001	13.83100066628514568
b2	0.18853920325762349	0.02410860583781129	12.78705193469436807
b3	0.32262655650250216	0.05554993662512892	17.21802979498313491
