parameter	value	se_sa	rse_sa
rhoS_pop	0.61365314870668808	0.04635845549673449	7.55450462438558290
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.35682573224075220	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25934150932174077	0.06636681507810133	25.59051007749253870
omega_rhoS	0.11921288027992628	0.03364172193526210	28.21987175904756029
omega_deltaSC	0.26758880232438831	0.15186471227103202	56.75301468218086143
omega_deltaCB	0.05579584964686499	nan	nan
omega_rhoB	0.11826062866787990	0.06707591461631199	56.71871980715260975
b1	0.16396619113741573	0.02151191827396457	13.11972799071486584
b2	0.17829747313536098	0.02336281634457744	13.10327955508416586
b3	0.27072535173610029	0.04657970120149808	17.20551876756019283
