rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.021851	-0.216890	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.000077	-0.569284	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.053078	-0.230438	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.055087	-0.378220	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.078689	-0.317756	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.034044	-0.782708	0.000000	0.000000	0.000000	0.000000
7	AG111	-0.030493	-0.426766	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.052043	-0.375627	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.030924	-0.298840	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.071813	-0.477947	0.000000	0.000000	0.000000	0.000000
1	AG112	0.137777	0.145514	0.000000	0.000000	0.000000	0.000000
2	AG112	0.146740	0.320244	0.000000	0.000000	0.000000	0.000000
3	AG112	0.154569	-0.277580	0.000000	0.000000	0.000000	0.000000
4	AG112	0.145270	0.330764	0.000000	0.000000	0.000000	0.000000
5	AG112	0.115057	0.100520	0.000000	0.000000	0.000000	0.000000
6	AG112	0.151827	-0.075985	0.000000	0.000000	0.000000	0.000000
7	AG112	0.166650	-0.011715	0.000000	0.000000	0.000000	0.000000
8	AG112	0.147577	0.114844	0.000000	0.000000	0.000000	0.000000
9	AG112	0.121385	0.197972	0.000000	0.000000	0.000000	0.000000
10	AG112	0.120560	0.269698	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.017134	0.006937	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.045529	0.129829	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.083648	0.134111	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.034000	-0.212397	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.074092	0.231418	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.065643	-0.035668	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.021457	-0.168544	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.051333	-0.176630	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.082017	0.218054	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.057431	-0.130236	0.000000	0.000000	0.000000	0.000000
1	AG142	0.112669	0.084908	0.000000	0.000000	0.000000	0.000000
2	AG142	0.066901	0.187042	0.000000	0.000000	0.000000	0.000000
3	AG142	0.162721	0.176957	0.000000	0.000000	0.000000	0.000000
4	AG142	0.130851	-0.087837	0.000000	0.000000	0.000000	0.000000
5	AG142	0.118145	0.451485	0.000000	0.000000	0.000000	0.000000
6	AG142	0.152543	0.238152	0.000000	0.000000	0.000000	0.000000
7	AG142	0.130643	0.106149	0.000000	0.000000	0.000000	0.000000
8	AG142	0.139712	0.101361	0.000000	0.000000	0.000000	0.000000
9	AG142	0.134382	0.255906	0.000000	0.000000	0.000000	0.000000
10	AG142	0.140067	0.230810	0.000000	0.000000	0.000000	0.000000
1	GD14	0.029800	0.017849	0.000000	0.000000	0.000000	0.000000
2	GD14	0.056589	0.032809	0.000000	0.000000	0.000000	0.000000
3	GD14	0.060243	0.097650	0.000000	0.000000	0.000000	0.000000
4	GD14	0.015719	0.306891	0.000000	0.000000	0.000000	0.000000
5	GD14	0.046517	-0.027953	0.000000	0.000000	0.000000	0.000000
6	GD14	0.067431	-0.031970	0.000000	0.000000	0.000000	0.000000
7	GD14	0.096761	-0.040530	0.000000	0.000000	0.000000	0.000000
8	GD14	0.060293	0.109083	0.000000	0.000000	0.000000	0.000000
9	GD14	0.088931	0.152078	0.000000	0.000000	0.000000	0.000000
10	GD14	0.033205	0.287488	0.000000	0.000000	0.000000	0.000000
1	GD15	0.003290	-0.182481	0.000000	0.000000	0.000000	0.000000
2	GD15	0.033644	-0.155497	0.000000	0.000000	0.000000	0.000000
3	GD15	-0.023027	0.131482	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.039027	-0.254878	0.000000	0.000000	0.000000	0.000000
5	GD15	0.052484	-0.208208	0.000000	0.000000	0.000000	0.000000
6	GD15	-0.037542	-0.147065	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.002666	-0.321698	0.000000	0.000000	0.000000	0.000000
8	GD15	-0.023897	-0.214154	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.065005	0.171587	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.021617	-0.032407	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.248540	-0.055584	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.248737	0.040639	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.257078	-0.052844	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.258099	-0.072554	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.279915	-0.007879	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.272805	-0.167415	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.188471	-0.233796	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.269984	-0.043569	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.209330	-0.087533	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.247691	-0.007149	0.000000	0.000000	0.000000	0.000000
