rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.590498	-0.216890	5.918894	0.000000	0.000000	0.292310
2	AG111	0.612272	-0.569284	5.918894	0.000000	0.000000	0.292310
3	AG111	0.559272	-0.230438	5.918894	0.000000	0.000000	0.292310
4	AG111	0.557263	-0.378220	5.918894	0.000000	0.000000	0.292310
5	AG111	0.533660	-0.317756	5.918894	0.000000	0.000000	0.292310
6	AG111	0.578305	-0.782708	5.918894	0.000000	0.000000	0.292310
7	AG111	0.581856	-0.426766	5.918894	0.000000	0.000000	0.292310
8	AG111	0.560306	-0.375627	5.918894	0.000000	0.000000	0.292310
9	AG111	0.581425	-0.298840	5.918894	0.000000	0.000000	0.292310
10	AG111	0.540536	-0.477947	5.918894	0.000000	0.000000	0.292310
1	AG112	0.750127	0.145514	5.918894	0.000000	0.000000	0.292310
2	AG112	0.759089	0.320244	5.918894	0.000000	0.000000	0.292310
3	AG112	0.766918	-0.277580	5.918894	0.000000	0.000000	0.292310
4	AG112	0.757619	0.330764	5.918894	0.000000	0.000000	0.292310
5	AG112	0.727407	0.100520	5.918894	0.000000	0.000000	0.292310
6	AG112	0.764176	-0.075985	5.918894	0.000000	0.000000	0.292310
7	AG112	0.779000	-0.011715	5.918894	0.000000	0.000000	0.292310
8	AG112	0.759927	0.114844	5.918894	0.000000	0.000000	0.292310
9	AG112	0.733734	0.197972	5.918894	0.000000	0.000000	0.292310
10	AG112	0.732909	0.269698	5.918894	0.000000	0.000000	0.292310
1	AG139	0.595215	0.006937	5.918894	0.000000	0.000000	0.292310
2	AG139	0.566820	0.129829	5.918894	0.000000	0.000000	0.292310
3	AG139	0.528701	0.134111	5.918894	0.000000	0.000000	0.292310
4	AG139	0.578349	-0.212397	5.918894	0.000000	0.000000	0.292310
5	AG139	0.538258	0.231418	5.918894	0.000000	0.000000	0.292310
6	AG139	0.546706	-0.035668	5.918894	0.000000	0.000000	0.292310
7	AG139	0.590892	-0.168544	5.918894	0.000000	0.000000	0.292310
8	AG139	0.561017	-0.176630	5.918894	0.000000	0.000000	0.292310
9	AG139	0.530332	0.218054	5.918894	0.000000	0.000000	0.292310
10	AG139	0.554918	-0.130236	5.918894	0.000000	0.000000	0.292310
1	AG142	0.725018	0.084908	5.918894	0.000000	0.000000	0.292310
2	AG142	0.679250	0.187042	5.918894	0.000000	0.000000	0.292310
3	AG142	0.775071	0.176957	5.918894	0.000000	0.000000	0.292310
4	AG142	0.743200	-0.087837	5.918894	0.000000	0.000000	0.292310
5	AG142	0.730495	0.451485	5.918894	0.000000	0.000000	0.292310
6	AG142	0.764892	0.238152	5.918894	0.000000	0.000000	0.292310
7	AG142	0.742992	0.106149	5.918894	0.000000	0.000000	0.292310
8	AG142	0.752061	0.101361	5.918894	0.000000	0.000000	0.292310
9	AG142	0.746731	0.255906	5.918894	0.000000	0.000000	0.292310
10	AG142	0.752417	0.230810	5.918894	0.000000	0.000000	0.292310
1	GD14	0.642149	0.017849	5.918894	0.000000	0.000000	0.292310
2	GD14	0.668938	0.032809	5.918894	0.000000	0.000000	0.292310
3	GD14	0.672592	0.097650	5.918894	0.000000	0.000000	0.292310
4	GD14	0.628068	0.306891	5.918894	0.000000	0.000000	0.292310
5	GD14	0.658866	-0.027953	5.918894	0.000000	0.000000	0.292310
6	GD14	0.679780	-0.031970	5.918894	0.000000	0.000000	0.292310
7	GD14	0.709110	-0.040530	5.918894	0.000000	0.000000	0.292310
8	GD14	0.672642	0.109083	5.918894	0.000000	0.000000	0.292310
9	GD14	0.701280	0.152078	5.918894	0.000000	0.000000	0.292310
10	GD14	0.645554	0.287488	5.918894	0.000000	0.000000	0.292310
1	GD15	0.615640	-0.182481	5.918894	0.000000	0.000000	0.292310
2	GD15	0.645993	-0.155497	5.918894	0.000000	0.000000	0.292310
3	GD15	0.589323	0.131482	5.918894	0.000000	0.000000	0.292310
4	GD15	0.573323	-0.254878	5.918894	0.000000	0.000000	0.292310
5	GD15	0.664834	-0.208208	5.918894	0.000000	0.000000	0.292310
6	GD15	0.574807	-0.147065	5.918894	0.000000	0.000000	0.292310
7	GD15	0.609684	-0.321698	5.918894	0.000000	0.000000	0.292310
8	GD15	0.588452	-0.214154	5.918894	0.000000	0.000000	0.292310
9	GD15	0.547345	0.171587	5.918894	0.000000	0.000000	0.292310
10	GD15	0.590732	-0.032407	5.918894	0.000000	0.000000	0.292310
1	GD16	0.363809	-0.055584	5.918894	0.000000	0.000000	0.292310
2	GD16	0.363612	0.040639	5.918894	0.000000	0.000000	0.292310
3	GD16	0.355271	-0.052844	5.918894	0.000000	0.000000	0.292310
4	GD16	0.354251	-0.072554	5.918894	0.000000	0.000000	0.292310
5	GD16	0.332434	-0.007879	5.918894	0.000000	0.000000	0.292310
6	GD16	0.339544	-0.167415	5.918894	0.000000	0.000000	0.292310
7	GD16	0.423878	-0.233796	5.918894	0.000000	0.000000	0.292310
8	GD16	0.342366	-0.043569	5.918894	0.000000	0.000000	0.292310
9	GD16	0.403019	-0.087533	5.918894	0.000000	0.000000	0.292310
10	GD16	0.364659	-0.007149	5.918894	0.000000	0.000000	0.292310
