rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	20413.817155	21188.140432
2	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	18313.201545	20883.269032
3	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	23587.062774	22710.656841
4	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	20409.161605	22295.607653
5	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	21903.006005	22193.862139
6	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	26224.479882	22791.381781
7	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	20593.629581	19289.842214
8	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	21639.141691	20758.482684
9	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	18891.724791	22371.867406
10	AG111	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	21506.371893	19751.086623
1	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	29625.467515	30634.259316
2	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	27729.372449	32987.528752
3	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	30744.530916	34878.808462
4	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	29463.860395	30823.818223
5	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	24707.851885	28028.587771
6	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	29238.051612	27935.744743
7	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	28149.530816	31537.703790
8	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	30834.813245	31734.158750
9	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	26071.483102	31239.470294
10	AG112	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	31280.458762	30903.462312
1	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	24939.338964	20222.837566
2	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	23898.590258	28237.279952
3	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	22469.953159	23817.947426
4	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	18665.173225	30094.973229
5	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	23661.791094	27161.892028
6	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	19776.865156	24027.521029
7	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	20099.393139	20120.015943
8	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	23507.364284	21965.318873
9	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	19840.277937	24208.100414
10	AG139	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	19552.187057	25757.425720
1	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	31490.622778	33262.751202
2	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	26755.688114	35109.554203
3	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	29689.739866	29828.744615
4	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	24306.991070	29695.698042
5	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	30659.517009	31666.857081
6	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	25840.681324	29104.319140
7	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	25976.919319	28130.947801
8	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	30520.867792	32624.931380
9	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	31578.129394	36961.959268
10	AG142	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	30172.232522	28940.658118
1	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	22983.741379	30001.277760
2	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	23375.083000	29068.784276
3	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	26020.961331	29102.746233
4	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	21566.435982	28339.057815
5	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	22139.624606	31833.842242
6	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	21130.601042	33125.821760
7	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	22198.371340	33641.980800
8	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	22383.823449	30487.226952
9	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	21431.870321	32169.146636
10	GD14	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	23125.494232	32983.348992
1	GD15	0.646566	0.000000	3.051792	0.000000	0.000000	0.220284	21376.278148	27249.022851
