rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.584094	0.210611	3.113471	-0.424472	-0.387514	-0.199448
2	AG111	0.625580	-0.068093	3.113471	0.035885	-0.111061	-0.199448
3	AG111	0.615078	0.033740	3.113471	0.003669	-0.196923	-0.199448
4	AG111	0.591973	-0.148506	3.113471	0.122446	-0.120869	-0.199448
5	AG111	0.595515	-0.710240	3.113471	0.117665	-0.166060	-0.199448
6	AG111	0.594830	-0.429200	3.113471	-0.028098	-0.210655	-0.199448
7	AG111	0.575316	-0.299060	3.113471	-0.207426	-0.247540	-0.199448
8	AG111	0.599288	-0.407035	3.113471	-0.113619	-0.254083	-0.199448
9	AG111	0.636466	-0.456962	3.113471	-0.321105	-0.271617	-0.199448
10	AG111	0.595024	-0.103691	3.113471	0.066782	-0.131396	-0.199448
1	AG112	0.730238	0.286685	3.113471	0.051316	-0.240819	-0.199448
2	AG112	0.754966	0.331185	3.113471	-0.350120	-0.407569	-0.199448
3	AG112	0.717530	0.217590	3.113471	-0.114236	-0.307230	-0.199448
4	AG112	0.715407	0.249108	3.113471	0.270598	-0.074782	-0.199448
5	AG112	0.730532	-0.012814	3.113471	0.045723	-0.204849	-0.199448
6	AG112	0.742898	0.408317	3.113471	0.308813	-0.122287	-0.199448
7	AG112	0.783216	0.235413	3.113471	0.151591	-0.117762	-0.199448
8	AG112	0.741760	0.540304	3.113471	0.257058	-0.061686	-0.199448
9	AG112	0.755928	0.078249	3.113471	-0.007289	-0.253592	-0.199448
10	AG112	0.727997	0.479350	3.113471	0.053338	-0.242706	-0.199448
1	AG139	0.536411	-0.089203	3.113471	0.139515	-0.191516	-0.199448
2	AG139	0.549476	0.343440	3.113471	0.058925	-0.150628	-0.199448
3	AG139	0.580328	0.403976	3.113471	0.159282	-0.054011	-0.199448
4	AG139	0.575883	-0.040419	3.113471	0.048319	-0.138309	-0.199448
5	AG139	0.593241	0.016776	3.113471	0.261363	-0.037177	-0.199448
6	AG139	0.583507	0.083880	3.113471	-0.085518	-0.197219	-0.199448
7	AG139	0.581768	0.103392	3.113471	0.044815	-0.179716	-0.199448
8	AG139	0.568115	-0.042607	3.113471	0.229659	-0.066738	-0.199448
9	AG139	0.590320	0.318981	3.113471	0.052526	-0.108117	-0.199448
10	AG139	0.547556	0.242821	3.113471	0.131082	-0.073222	-0.199448
1	AG142	0.759070	0.559158	3.113471	0.006495	-0.199285	-0.199448
2	AG142	0.708817	0.422000	3.113471	0.099717	-0.123450	-0.199448
3	AG142	0.777102	0.570308	3.113471	0.069984	-0.150644	-0.199448
4	AG142	0.729792	0.505719	3.113471	0.347798	-0.019074	-0.199448
5	AG142	0.749074	0.579692	3.113471	0.035501	-0.145140	-0.199448
6	AG142	0.714716	0.342097	3.113471	-0.015556	-0.163433	-0.199448
7	AG142	0.804188	0.446668	3.113471	0.126466	-0.122117	-0.199448
8	AG142	0.767199	0.418053	3.113471	0.207136	-0.114454	-0.199448
9	AG142	0.764047	0.463927	3.113471	-0.195129	-0.269652	-0.199448
10	AG142	0.773608	0.536474	3.113471	-0.156090	-0.231472	-0.199448
1	GD14	0.657203	0.003489	3.113471	0.040409	-0.284335	-0.199448
2	GD14	0.613489	0.009529	3.113471	0.112932	-0.286139	-0.199448
3	GD14	0.639776	-0.008347	3.113471	-0.005111	-0.284145	-0.199448
4	GD14	0.648978	-0.260181	3.113471	0.415497	-0.134808	-0.199448
5	GD14	0.617203	-0.099864	3.113471	0.259727	-0.210401	-0.199448
6	GD14	0.592834	-0.134309	3.113471	0.086729	-0.359478	-0.199448
7	GD14	0.672149	-0.236560	3.113471	0.215217	-0.206212	-0.199448
8	GD14	0.586792	0.070365	3.113471	0.433836	-0.110676	-0.199448
9	GD14	0.642623	-0.121730	3.113471	-0.017898	-0.303657	-0.199448
10	GD14	0.642659	0.019535	3.113471	0.082001	-0.246046	-0.199448
1	GD15	0.586014	0.374575	3.113471	0.122364	-0.053998	-0.199448
2	GD15	0.615715	-0.036455	3.113471	-0.028633	-0.123018	-0.199448
3	GD15	0.661839	-0.224249	3.113471	0.055255	-0.112186	-0.199448
4	GD15	0.580486	-0.092636	3.113471	-0.080595	-0.191524	-0.199448
5	GD15	0.607210	0.274498	3.113471	-0.077123	-0.141189	-0.199448
6	GD15	0.583969	0.195907	3.113471	-0.131347	-0.176831	-0.199448
7	GD15	0.613146	0.194867	3.113471	0.066121	-0.114868	-0.199448
8	GD15	0.618024	-0.063492	3.113471	-0.007066	-0.129055	-0.199448
9	GD15	0.619768	0.106734	3.113471	0.173023	-0.064337	-0.199448
10	GD15	0.617698	-0.038849	3.113471	-0.291456	-0.252441	-0.199448
1	GD16	0.387737	0.060654	3.113471	0.286018	-0.052590	-0.199448
2	GD16	0.454056	-0.093397	3.113471	0.011009	-0.087527	-0.199448
3	GD16	0.394409	0.132083	3.113471	-0.029857	-0.065497	-0.199448
4	GD16	0.401145	-0.105957	3.113471	0.169969	-0.124404	-0.199448
5	GD16	0.437849	0.232482	3.113471	0.178336	-0.037984	-0.199448
6	GD16	0.369905	0.059318	3.113471	0.050304	-0.096514	-0.199448
7	GD16	0.450635	-0.052803	3.113471	-0.148145	-0.156767	-0.199448
8	GD16	0.392456	0.307044	3.113471	0.262146	-0.002931	-0.199448
9	GD16	0.346101	-0.004681	3.113471	0.258009	-0.028612	-0.199448
10	GD16	0.375203	0.047070	3.113471	-0.122880	-0.165044	-0.199448
