rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.046460	-0.532992	0.000000	0.281433	0.077435	0.000000
2	AG111	-0.017419	-0.217164	0.000000	-0.180144	0.086111	0.000000
3	AG111	0.003906	-0.514778	0.000000	0.189556	0.145670	0.000000
4	AG111	-0.000637	-0.477819	0.000000	-0.182216	-0.067602	0.000000
5	AG111	-0.034745	-0.094793	0.000000	0.230993	0.110335	0.000000
6	AG111	-0.052143	-0.232491	0.000000	-0.156598	0.042639	0.000000
7	AG111	-0.003805	-0.069969	0.000000	-0.180855	0.054902	0.000000
8	AG111	-0.057556	-0.291723	0.000000	-0.137818	0.011575	0.000000
9	AG111	-0.028186	-0.395539	0.000000	-0.054638	0.049881	0.000000
10	AG111	-0.007378	0.008173	0.000000	-0.226705	0.062798	0.000000
1	AG112	0.132467	-0.288433	0.000000	-0.045707	-0.086464	0.000000
2	AG112	0.123110	0.233919	0.000000	-0.039881	-0.077298	0.000000
3	AG112	0.111555	-0.067237	0.000000	-0.077136	-0.112859	0.000000
4	AG112	0.088669	0.306823	0.000000	0.041544	-0.040214	0.000000
5	AG112	0.115404	0.373829	0.000000	-0.064820	-0.014461	0.000000
6	AG112	0.112216	-0.094064	0.000000	0.216752	-0.062121	0.000000
7	AG112	0.118845	0.274566	0.000000	0.240450	0.033697	0.000000
8	AG112	0.123259	0.283919	0.000000	0.291794	0.019487	0.000000
9	AG112	0.153230	0.145424	0.000000	-0.232790	0.005080	0.000000
10	AG112	0.161569	-0.241652	0.000000	0.193291	0.054481	0.000000
1	AG139	-0.082446	0.392862	0.000000	-0.035393	0.017601	0.000000
2	AG139	0.015177	0.176974	0.000000	-0.102511	0.072462	0.000000
3	AG139	-0.034206	0.083890	0.000000	0.170360	0.063621	0.000000
4	AG139	-0.017579	0.118159	0.000000	-0.050220	0.076797	0.000000
5	AG139	-0.046026	0.169683	0.000000	0.040946	0.085390	0.000000
6	AG139	-0.057403	0.042231	0.000000	-0.036789	0.010781	0.000000
7	AG139	0.005572	-0.152797	0.000000	0.040875	0.065079	0.000000
8	AG139	-0.031961	0.184789	0.000000	0.097100	0.118548	0.000000
9	AG139	0.035942	0.325787	0.000000	0.042050	0.128898	0.000000
10	AG139	-0.031778	-0.144374	0.000000	-0.162568	-0.026901	0.000000
1	AG142	0.097877	0.227549	0.000000	0.042313	-0.044716	0.000000
2	AG142	0.157660	0.238750	0.000000	0.028741	0.025291	0.000000
3	AG142	0.112342	0.342952	0.000000	-0.097379	0.026655	0.000000
4	AG142	0.149811	0.503629	0.000000	-0.098037	0.051903	0.000000
5	AG142	0.128626	0.125697	0.000000	-0.037331	-0.007022	0.000000
6	AG142	0.112847	0.398311	0.000000	-0.124532	0.052265	0.000000
7	AG142	0.140272	0.101940	0.000000	0.170329	0.101377	0.000000
8	AG142	0.108322	0.319340	0.000000	0.051950	0.096381	0.000000
9	AG142	0.103985	0.238270	0.000000	-0.106876	-0.100904	0.000000
10	AG142	0.135281	0.318468	0.000000	-0.005269	0.006248	0.000000
1	GD14	0.012953	-0.031707	0.000000	0.129212	-0.033839	0.000000
2	GD14	-0.010304	-0.222506	0.000000	0.274186	-0.026956	0.000000
3	GD14	-0.011940	-0.339266	0.000000	0.291094	-0.095211	0.000000
4	GD14	-0.010889	-0.262824	0.000000	0.011620	-0.147135	0.000000
5	GD14	-0.005660	0.054762	0.000000	0.177938	-0.041340	0.000000
6	GD14	0.039910	-0.179214	0.000000	0.106532	-0.127863	0.000000
7	GD14	0.003243	-0.122876	0.000000	0.038632	-0.066944	0.000000
8	GD14	0.020875	-0.128771	0.000000	-0.012739	-0.110426	0.000000
9	GD14	-0.015795	-0.115562	0.000000	0.256649	-0.096049	0.000000
10	GD14	0.010767	-0.009243	0.000000	0.164752	-0.036770	0.000000
1	GD15	-0.033888	-0.187859	0.000000	-0.300560	-0.119771	0.000000
2	GD15	-0.023841	-0.221491	0.000000	0.198505	0.085599	0.000000
3	GD15	-0.019430	-0.155065	0.000000	-0.293941	0.006339	0.000000
4	GD15	-0.025580	-0.021598	0.000000	-0.169635	0.036177	0.000000
5	GD15	-0.004659	-0.230843	0.000000	-0.006994	0.000494	0.000000
6	GD15	0.009536	-0.136203	0.000000	0.103662	0.039087	0.000000
7	GD15	0.007525	0.041636	0.000000	-0.172793	0.033378	0.000000
8	GD15	-0.025178	-0.077168	0.000000	-0.431569	0.015263	0.000000
9	GD15	0.006931	0.104152	0.000000	-0.219153	0.027204	0.000000
10	GD15	-0.025034	-0.360516	0.000000	-0.188801	0.049194	0.000000
1	GD16	-0.227961	0.195755	0.000000	-0.251684	0.005965	0.000000
2	GD16	-0.189148	0.016036	0.000000	-0.186178	0.121973	0.000000
3	GD16	-0.251204	0.058146	0.000000	-0.097547	0.118034	0.000000
4	GD16	-0.234441	0.135242	0.000000	-0.013180	0.109439	0.000000
5	GD16	-0.236686	-0.164866	0.000000	0.083783	0.055938	0.000000
6	GD16	-0.228198	0.138617	0.000000	-0.097746	0.043769	0.000000
7	GD16	-0.260749	0.066710	0.000000	0.047126	0.089502	0.000000
8	GD16	-0.213863	-0.182434	0.000000	-0.103593	0.064971	0.000000
9	GD16	-0.233442	0.059683	0.000000	-0.165040	0.081790	0.000000
10	GD16	-0.223471	0.005812	0.000000	0.062263	0.102116	0.000000
