rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.565154	-0.532992	3.803948	0.281433	0.077435	0.293515
2	AG111	0.594194	-0.217164	3.803948	-0.180144	0.086111	0.293515
3	AG111	0.615519	-0.514778	3.803948	0.189556	0.145670	0.293515
4	AG111	0.610976	-0.477819	3.803948	-0.182216	-0.067602	0.293515
5	AG111	0.576869	-0.094793	3.803948	0.230993	0.110335	0.293515
6	AG111	0.559470	-0.232491	3.803948	-0.156598	0.042639	0.293515
7	AG111	0.607808	-0.069969	3.803948	-0.180855	0.054902	0.293515
8	AG111	0.554057	-0.291723	3.803948	-0.137818	0.011575	0.293515
9	AG111	0.583427	-0.395539	3.803948	-0.054638	0.049881	0.293515
10	AG111	0.604235	0.008173	3.803948	-0.226705	0.062798	0.293515
1	AG112	0.744080	-0.288433	3.803948	-0.045707	-0.086464	0.293515
2	AG112	0.734723	0.233919	3.803948	-0.039881	-0.077298	0.293515
3	AG112	0.723168	-0.067237	3.803948	-0.077136	-0.112859	0.293515
4	AG112	0.700282	0.306823	3.803948	0.041544	-0.040214	0.293515
5	AG112	0.727017	0.373829	3.803948	-0.064820	-0.014461	0.293515
6	AG112	0.723829	-0.094064	3.803948	0.216752	-0.062121	0.293515
7	AG112	0.730458	0.274566	3.803948	0.240450	0.033697	0.293515
8	AG112	0.734872	0.283919	3.803948	0.291794	0.019487	0.293515
9	AG112	0.764844	0.145424	3.803948	-0.232790	0.005080	0.293515
10	AG112	0.773183	-0.241652	3.803948	0.193291	0.054481	0.293515
1	AG139	0.529167	0.392862	3.803948	-0.035393	0.017601	0.293515
2	AG139	0.626790	0.176974	3.803948	-0.102511	0.072462	0.293515
3	AG139	0.577407	0.083890	3.803948	0.170360	0.063621	0.293515
4	AG139	0.594035	0.118159	3.803948	-0.050220	0.076797	0.293515
5	AG139	0.565587	0.169683	3.803948	0.040946	0.085390	0.293515
6	AG139	0.554210	0.042231	3.803948	-0.036789	0.010781	0.293515
7	AG139	0.617185	-0.152797	3.803948	0.040875	0.065079	0.293515
8	AG139	0.579652	0.184789	3.803948	0.097100	0.118548	0.293515
9	AG139	0.647555	0.325787	3.803948	0.042050	0.128898	0.293515
10	AG139	0.579835	-0.144374	3.803948	-0.162568	-0.026901	0.293515
1	AG142	0.709490	0.227549	3.803948	0.042313	-0.044716	0.293515
2	AG142	0.769273	0.238750	3.803948	0.028741	0.025291	0.293515
3	AG142	0.723955	0.342952	3.803948	-0.097379	0.026655	0.293515
4	AG142	0.761424	0.503629	3.803948	-0.098037	0.051903	0.293515
5	AG142	0.740239	0.125697	3.803948	-0.037331	-0.007022	0.293515
6	AG142	0.724460	0.398311	3.803948	-0.124532	0.052265	0.293515
7	AG142	0.751885	0.101940	3.803948	0.170329	0.101377	0.293515
8	AG142	0.719935	0.319340	3.803948	0.051950	0.096381	0.293515
9	AG142	0.715598	0.238270	3.803948	-0.106876	-0.100904	0.293515
10	AG142	0.746894	0.318468	3.803948	-0.005269	0.006248	0.293515
1	GD14	0.624566	-0.031707	3.803948	0.129212	-0.033839	0.293515
2	GD14	0.601309	-0.222506	3.803948	0.274186	-0.026956	0.293515
3	GD14	0.599673	-0.339266	3.803948	0.291094	-0.095211	0.293515
4	GD14	0.600724	-0.262824	3.803948	0.011620	-0.147135	0.293515
5	GD14	0.605953	0.054762	3.803948	0.177938	-0.041340	0.293515
6	GD14	0.651523	-0.179214	3.803948	0.106532	-0.127863	0.293515
7	GD14	0.614856	-0.122876	3.803948	0.038632	-0.066944	0.293515
8	GD14	0.632488	-0.128771	3.803948	-0.012739	-0.110426	0.293515
9	GD14	0.595819	-0.115562	3.803948	0.256649	-0.096049	0.293515
10	GD14	0.622380	-0.009243	3.803948	0.164752	-0.036770	0.293515
1	GD15	0.577725	-0.187859	3.803948	-0.300560	-0.119771	0.293515
2	GD15	0.587772	-0.221491	3.803948	0.198505	0.085599	0.293515
3	GD15	0.592183	-0.155065	3.803948	-0.293941	0.006339	0.293515
4	GD15	0.586033	-0.021598	3.803948	-0.169635	0.036177	0.293515
5	GD15	0.606954	-0.230843	3.803948	-0.006994	0.000494	0.293515
6	GD15	0.621149	-0.136203	3.803948	0.103662	0.039087	0.293515
7	GD15	0.619138	0.041636	3.803948	-0.172793	0.033378	0.293515
8	GD15	0.586435	-0.077168	3.803948	-0.431569	0.015263	0.293515
9	GD15	0.618544	0.104152	3.803948	-0.219153	0.027204	0.293515
10	GD15	0.586579	-0.360516	3.803948	-0.188801	0.049194	0.293515
1	GD16	0.383653	0.195755	3.803948	-0.251684	0.005965	0.293515
2	GD16	0.422465	0.016036	3.803948	-0.186178	0.121973	0.293515
3	GD16	0.360410	0.058146	3.803948	-0.097547	0.118034	0.293515
4	GD16	0.377172	0.135242	3.803948	-0.013180	0.109439	0.293515
5	GD16	0.374928	-0.164866	3.803948	0.083783	0.055938	0.293515
6	GD16	0.383415	0.138617	3.803948	-0.097746	0.043769	0.293515
7	GD16	0.350864	0.066710	3.803948	0.047126	0.089502	0.293515
8	GD16	0.397750	-0.182434	3.803948	-0.103593	0.064971	0.293515
9	GD16	0.378171	0.059683	3.803948	-0.165040	0.081790	0.293515
10	GD16	0.388142	0.005812	3.803948	0.062263	0.102116	0.293515
