rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.004832	-0.289596	0.000000	0.000000	-0.011253	0.000000	-0.015128	-0.008463
2	AG111	-0.003603	-0.335729	0.000000	0.000000	0.105008	0.000000	0.012748	-0.011174
3	AG111	-0.039845	-0.253205	0.000000	0.000000	0.004252	0.000000	0.033785	0.029181
4	AG111	-0.026116	-0.466441	0.000000	0.000000	0.034575	0.000000	0.021721	-0.004758
5	AG111	-0.036784	0.067525	0.000000	0.000000	0.106863	0.000000	0.041959	0.050964
6	AG111	0.003836	-0.551016	0.000000	0.000000	0.169055	0.000000	0.000387	-0.003798
7	AG111	-0.008112	-0.639979	0.000000	0.000000	-0.004421	0.000000	-0.037344	-0.024971
8	AG111	0.013907	-0.297907	0.000000	0.000000	0.004334	0.000000	-0.006598	0.008343
9	AG111	-0.007124	-0.381248	0.000000	0.000000	0.035927	0.000000	-0.003473	-0.013285
10	AG111	0.062341	-0.352810	0.000000	0.000000	0.067908	0.000000	0.049901	-0.005790
1	AG112	0.130461	-0.259914	0.000000	0.000000	-0.111651	0.000000	-0.017534	0.032251
2	AG112	0.167057	0.482635	0.000000	0.000000	0.062209	0.000000	0.013411	0.008133
3	AG112	0.164413	-0.051560	0.000000	0.000000	-0.032604	0.000000	0.035743	-0.005591
4	AG112	0.190042	-0.173429	0.000000	0.000000	0.018920	0.000000	-0.001454	0.002268
5	AG112	0.144371	0.344442	0.000000	0.000000	-0.029217	0.000000	-0.015186	-0.001721
6	AG112	0.124041	-0.008559	0.000000	0.000000	-0.109316	0.000000	-0.042826	-0.041125
7	AG112	0.176337	0.167732	0.000000	0.000000	0.018382	0.000000	0.005245	0.020884
8	AG112	0.132310	0.331364	0.000000	0.000000	-0.117181	0.000000	0.071833	-0.022738
9	AG112	0.121709	0.028755	0.000000	0.000000	0.022803	0.000000	-0.012866	0.005564
10	AG112	0.144108	-0.010685	0.000000	0.000000	-0.006954	0.000000	0.043691	0.002582
1	AG139	-0.018201	0.219880	0.000000	0.000000	0.040206	0.000000	0.041148	0.002298
2	AG139	-0.033313	-0.002593	0.000000	0.000000	-0.048953	0.000000	-0.047077	0.004826
3	AG139	-0.046348	-0.055385	0.000000	0.000000	0.028992	0.000000	-0.012951	0.022434
4	AG139	-0.028138	0.135593	0.000000	0.000000	-0.008527	0.000000	-0.046501	0.005397
5	AG139	-0.063417	0.160023	0.000000	0.000000	0.009610	0.000000	-0.044727	-0.006024
6	AG139	-0.017021	0.160469	0.000000	0.000000	0.123091	0.000000	0.012684	0.015208
7	AG139	-0.016690	0.139726	0.000000	0.000000	0.029408	0.000000	-0.050091	-0.008270
8	AG139	-0.009012	-0.226037	0.000000	0.000000	0.000957	0.000000	-0.008523	0.025102
9	AG139	-0.052335	0.139779	0.000000	0.000000	0.001112	0.000000	-0.032839	0.003754
10	AG139	-0.038664	-0.048208	0.000000	0.000000	0.022188	0.000000	0.024467	0.021401
1	AG142	0.130605	0.280708	0.000000	0.000000	-0.030845	0.000000	-0.069864	-0.006177
2	AG142	0.167903	0.448706	0.000000	0.000000	0.092650	0.000000	-0.056345	0.022605
3	AG142	0.107989	0.468712	0.000000	0.000000	0.005837	0.000000	-0.018606	-0.010980
4	AG142	0.163672	0.555686	0.000000	0.000000	0.012418	0.000000	-0.009720	0.005019
5	AG142	0.108790	0.349359	0.000000	0.000000	0.078497	0.000000	0.012453	0.009385
6	AG142	0.132506	0.677781	0.000000	0.000000	-0.012988	0.000000	-0.002038	0.004234
7	AG142	0.126478	0.244807	0.000000	0.000000	0.055412	0.000000	-0.009591	0.046902
8	AG142	0.150204	0.699214	0.000000	0.000000	0.013261	0.000000	-0.011435	-0.026478
9	AG142	0.125774	0.514089	0.000000	0.000000	0.016900	0.000000	0.003938	0.019957
10	AG142	0.110461	0.635180	0.000000	0.000000	0.012957	0.000000	0.022432	0.016961
1	GD14	-0.022332	-0.066831	0.000000	0.000000	-0.118607	0.000000	0.003247	0.017706
2	GD14	0.020569	0.007532	0.000000	0.000000	-0.144425	0.000000	0.023957	-0.031448
3	GD14	0.019418	-0.188007	0.000000	0.000000	-0.162358	0.000000	-0.029044	0.010049
4	GD14	0.011191	-0.101230	0.000000	0.000000	-0.163282	0.000000	0.038880	-0.004406
5	GD14	-0.010377	-0.018285	0.000000	0.000000	-0.149988	0.000000	0.061440	0.019440
6	GD14	0.041268	0.042813	0.000000	0.000000	-0.110760	0.000000	-0.003967	-0.028247
7	GD14	0.048373	0.032531	0.000000	0.000000	-0.076458	0.000000	-0.025786	0.003888
8	GD14	0.008196	0.328566	0.000000	0.000000	-0.119194	0.000000	0.026096	-0.047041
9	GD14	0.000096	-0.016856	0.000000	0.000000	-0.101346	0.000000	0.000461	-0.013321
10	GD14	0.034070	-0.134719	0.000000	0.000000	-0.107049	0.000000	0.035661	0.003954
1	GD15	-0.004789	0.184795	0.000000	0.000000	0.045067	0.000000	-0.012773	-0.017137
2	GD15	-0.027272	-0.176375	0.000000	0.000000	0.041621	0.000000	0.037667	-0.011481
3	GD15	-0.028284	0.268441	0.000000	0.000000	0.108806	0.000000	0.040218	-0.030848
4	GD15	-0.008533	0.191728	0.000000	0.000000	0.097416	0.000000	0.008290	-0.005828
5	GD15	0.000896	0.064941	0.000000	0.000000	0.080386	0.000000	-0.061830	0.026061
6	GD15	-0.006726	-0.291656	0.000000	0.000000	0.047605	0.000000	-0.022487	0.009821
7	GD15	0.017622	-0.308112	0.000000	0.000000	-0.021269	0.000000	-0.019566	-0.001289
8	GD15	-0.008522	0.181025	0.000000	0.000000	0.107571	0.000000	0.042523	0.005838
9	GD15	0.009158	0.036122	0.000000	0.000000	0.114064	0.000000	-0.004000	-0.011537
10	GD15	0.021883	-0.221432	0.000000	0.000000	0.087990	0.000000	-0.004830	0.037692
1	GD16	-0.207732	-0.080055	0.000000	0.000000	0.079200	0.000000	-0.004408	0.018535
2	GD16	-0.206040	-0.068147	0.000000	0.000000	0.085019	0.000000	-0.115246	-0.002146
3	GD16	-0.278542	-0.136415	0.000000	0.000000	0.093710	0.000000	0.024968	-0.003521
4	GD16	-0.227135	-0.133925	0.000000	0.000000	0.020118	0.000000	-0.022774	-0.004717
5	GD16	-0.247476	0.148583	0.000000	0.000000	0.106917	0.000000	0.014167	-0.010859
6	GD16	-0.258224	-0.032453	0.000000	0.000000	0.076412	0.000000	0.028248	-0.005695
7	GD16	-0.263060	-0.103028	0.000000	0.000000	0.126930	0.000000	-0.006014	-0.000525
8	GD16	-0.214812	0.295879	0.000000	0.000000	0.099755	0.000000	0.020697	-0.019635
9	GD16	-0.271294	-0.018086	0.000000	0.000000	0.097816	0.000000	-0.051190	-0.053619
10	GD16	-0.225896	-0.166807	0.000000	0.000000	0.019494	0.000000	0.018496	-0.017982
