rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.636003	-0.289596	3.524805	0.000000	-0.011253	0.281568	23239.757206	24205.254364
2	AG111	0.627568	-0.335729	3.524805	0.000000	0.105008	0.281568	23896.699974	24139.712236
3	AG111	0.591326	-0.253205	3.524805	0.000000	0.004252	0.281568	24404.749440	25133.790626
4	AG111	0.605055	-0.466441	3.524805	0.000000	0.034575	0.281568	24112.111130	24295.090410
5	AG111	0.594387	0.067525	3.524805	0.000000	0.106863	0.281568	24605.060784	25687.288443
6	AG111	0.635007	-0.551016	3.524805	0.000000	0.169055	0.281568	23603.147297	24318.440497
7	AG111	0.623059	-0.639979	3.524805	0.000000	-0.004421	0.281568	22729.165879	23808.955705
8	AG111	0.645078	-0.297907	3.524805	0.000000	0.004334	0.281568	23438.852983	24615.488776
9	AG111	0.624047	-0.381248	3.524805	0.000000	0.035927	0.281568	23512.203093	24088.812223
10	AG111	0.693512	-0.352810	3.524805	0.000000	0.067908	0.281568	24801.238607	24270.042768
1	AG112	0.761632	-0.259914	3.524805	0.000000	-0.111651	0.281568	23183.915582	25211.064896
2	AG112	0.798228	0.482635	3.524805	0.000000	0.062209	0.281568	23912.551972	24610.310730
3	AG112	0.795584	-0.051560	3.524805	0.000000	-0.032604	0.281568	24452.588434	24274.875705
4	AG112	0.821213	-0.173429	3.524805	0.000000	0.018920	0.281568	23559.729289	24466.395386
5	AG112	0.775542	0.344442	3.524805	0.000000	-0.029217	0.281568	23238.419453	24368.990124
6	AG112	0.755212	-0.008559	3.524805	0.000000	-0.109316	0.281568	22604.893734	23427.428453
7	AG112	0.807508	0.167732	3.524805	0.000000	0.018382	0.281568	23718.076332	24926.131145
8	AG112	0.763481	0.331364	3.524805	0.000000	-0.117181	0.281568	25351.185239	23862.166531
9	AG112	0.752880	0.028755	3.524805	0.000000	0.022803	0.281568	23292.401347	24547.173889
10	AG112	0.775279	-0.010685	3.524805	0.000000	-0.006954	0.281568	24647.701587	24474.069217
