parameter	value	se_sa	rse_sa
rhoS_pop	-2.82398585462942719	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.19932548814453233	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-2.00842152815312147	nan	nan
S0_pop	5035329790.26405811309814453	1962227734.64267849922180176	38.96919996058048241
T0_pop	2075042.18720614933408797	414958.57965714478632435	19.99759726407528149
omega_S0	0.26739656413999746	0.21257527127343068	79.49813115853474699
omega_T0	0.31867290050885916	0.12620690471099433	39.60390246847669005
b1	2.03884142009104075	0.82682131890119825	40.55348840540418820
b2	1.07180188874001736	0.20180673183106990	18.82873448453320719
b3	1.29456779265400312	0.28793692360853396	22.24193474010598592
