parameter	value	se_sa	rse_sa
rhoS_pop	0.62952076530291345	0.04749850066418024	7.54518409592491590
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.97371602982488037	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.23163127604908104	nan	nan
S0_pop	23731.97915423161975923	980.62810354780049238	4.13209575642554849
T0_pop	24757.81142089492641389	955.41708350301189512	3.85905307727106095
omega_rhoS	0.11891739734550588	0.03372165708064723	28.35721083154165711
omega_deltaSC	0.23702905294953786	0.14506208653703578	61.20012915375343709
omega_deltaCB	0.08178640780141908	0.03280258656044309	40.10762600075208439
omega_S0	0.02147216227277043	0.04594446945020902	213.97225331364393242
omega_T0	0.02648928021346352	0.04145345392283067	156.49143196333969286
b1	0.16345088252252288	0.02182413803781702	13.35210780205468595
b2	0.17652951284704324	0.02320457761339208	13.14487149437615976
b3	0.27842568356752079	0.04919147588406910	17.66772204840065186
