parameter	value	se_sa	rse_sa
rhoS_pop	0.61383807900233089	0.04631829374863663	7.54568596068813502
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.35909957075888554	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25600171506791208	0.07040635253045555	27.50229720600823669
omega_rhoS	0.11902647204375504	0.03382028608731042	28.41408764503902162
omega_deltaSC	0.24494054147009206	0.20270993710357108	82.75883440403129043
omega_deltaCB	0.03770037487017965	0.04447608207392115	117.97251944330393769
omega_rhoB	0.13976011318920503	0.06758260976664718	48.35614985167828905
b1	0.16373262599791588	0.02149620949137004	13.12884915902079186
b2	0.17765152329200043	0.02307144486434116	12.98691079975673723
b3	0.27379975889109670	0.05107756258227104	18.65507945994468031
