rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.019284	-0.347340	0.000000	0.000000	-0.172902	0.000000	-0.000297	-0.004597
2	AG111	-0.010030	-0.674225	0.000000	0.000000	-0.156059	0.000000	0.010400	-0.004748
3	AG111	0.016616	-0.178079	0.000000	0.000000	-0.028108	0.000000	-0.020297	-0.034627
4	AG111	0.055194	-0.660007	0.000000	0.000000	-0.138171	0.000000	0.009018	-0.012822
5	AG111	0.010791	-0.491234	0.000000	0.000000	-0.183924	0.000000	0.005356	0.029545
6	AG111	-0.022977	-0.216664	0.000000	0.000000	-0.100455	0.000000	0.013496	0.038289
7	AG111	-0.048308	-0.083651	0.000000	0.000000	-0.127716	0.000000	-0.028398	0.058954
8	AG111	0.019613	-0.540084	0.000000	0.000000	-0.196970	0.000000	-0.018657	-0.063850
9	AG111	0.049911	-0.541464	0.000000	0.000000	0.037259	0.000000	-0.023057	0.030800
10	AG111	-0.011551	0.031223	0.000000	0.000000	-0.124457	0.000000	0.012068	-0.017633
1	AG112	0.130647	0.354403	0.000000	0.000000	-0.224098	0.000000	-0.018309	0.025241
2	AG112	0.147926	0.059525	0.000000	0.000000	-0.231077	0.000000	-0.001911	-0.013679
3	AG112	0.156367	0.091911	0.000000	0.000000	-0.251673	0.000000	-0.018787	0.015859
4	AG112	0.174056	0.175856	0.000000	0.000000	-0.181481	0.000000	0.000796	-0.029518
5	AG112	0.164682	0.132537	0.000000	0.000000	-0.232068	0.000000	0.004389	-0.012267
6	AG112	0.111902	0.357903	0.000000	0.000000	-0.237614	0.000000	0.004144	0.024389
7	AG112	0.146852	0.009873	0.000000	0.000000	-0.254607	0.000000	-0.023188	-0.006166
8	AG112	0.132908	-0.337971	0.000000	0.000000	-0.291296	0.000000	0.014778	0.013640
9	AG112	0.141438	0.179182	0.000000	0.000000	-0.239305	0.000000	-0.002348	0.011773
10	AG112	0.161052	0.011593	0.000000	0.000000	-0.312600	0.000000	0.016865	-0.009751
1	AG139	-0.007796	0.172435	0.000000	0.000000	-0.126823	0.000000	-0.004952	0.005853
2	AG139	-0.018934	0.127842	0.000000	0.000000	-0.180921	0.000000	-0.011923	-0.026814
3	AG139	-0.121524	0.325134	0.000000	0.000000	-0.193953	0.000000	-0.005948	0.005206
4	AG139	-0.032754	0.230435	0.000000	0.000000	-0.158311	0.000000	-0.007894	-0.023416
5	AG139	-0.013741	0.258806	0.000000	0.000000	-0.148300	0.000000	0.034337	-0.031007
6	AG139	-0.050037	0.145873	0.000000	0.000000	-0.219961	0.000000	0.014238	0.004069
7	AG139	-0.039066	-0.034247	0.000000	0.000000	-0.159928	0.000000	0.005119	-0.005916
8	AG139	-0.012374	0.160525	0.000000	0.000000	-0.179802	0.000000	0.009668	-0.030201
9	AG139	0.018955	0.124514	0.000000	0.000000	-0.137595	0.000000	-0.030431	0.009111
10	AG139	-0.067174	-0.081261	0.000000	0.000000	-0.242353	0.000000	0.010600	-0.021860
1	AG142	0.115435	0.847964	0.000000	0.000000	-0.202761	0.000000	-0.004966	-0.006990
2	AG142	0.117046	0.561228	0.000000	0.000000	-0.161520	0.000000	0.023998	0.004655
3	AG142	0.151817	0.326250	0.000000	0.000000	-0.160833	0.000000	-0.032789	0.051649
4	AG142	0.149732	0.699692	0.000000	0.000000	-0.173307	0.000000	-0.021925	0.034773
5	AG142	0.151637	0.557668	0.000000	0.000000	-0.156120	0.000000	-0.000419	0.012479
6	AG142	0.056432	0.252523	0.000000	0.000000	-0.166762	0.000000	0.023683	0.015324
7	AG142	0.165056	0.507138	0.000000	0.000000	-0.185670	0.000000	0.012074	-0.044454
8	AG142	0.124997	0.452804	0.000000	0.000000	-0.147717	0.000000	0.019969	0.014521
9	AG142	0.154975	0.795837	0.000000	0.000000	-0.165533	0.000000	-0.037647	-0.024039
10	AG142	0.110778	0.485634	0.000000	0.000000	-0.155363	0.000000	0.007838	0.037596
1	GD14	0.043816	0.151266	0.000000	0.000000	-0.256852	0.000000	-0.007857	0.039820
2	GD14	-0.014702	-0.034287	0.000000	0.000000	-0.348530	0.000000	-0.029157	-0.062465
3	GD14	0.023777	-0.145018	0.000000	0.000000	-0.388209	0.000000	0.002137	-0.024559
4	GD14	0.000936	0.398441	0.000000	0.000000	-0.272401	0.000000	-0.002184	0.034706
5	GD14	0.011579	-0.104439	0.000000	0.000000	-0.270720	0.000000	-0.050665	0.024680
6	GD14	0.019348	-0.012622	0.000000	0.000000	-0.293462	0.000000	0.000175	0.022984
7	GD14	0.011268	0.223672	0.000000	0.000000	-0.271450	0.000000	-0.022593	-0.007794
8	GD14	-0.014968	-0.000422	0.000000	0.000000	-0.354392	0.000000	0.002958	0.003392
9	GD14	0.003412	-0.164241	0.000000	0.000000	-0.329912	0.000000	-0.003538	0.032842
10	GD14	0.029414	-0.016818	0.000000	0.000000	-0.285339	0.000000	-0.020631	-0.027099
1	GD15	-0.005776	0.094195	0.000000	0.000000	-0.166712	0.000000	0.015435	0.003346
2	GD15	-0.022579	0.075786	0.000000	0.000000	-0.099221	0.000000	0.012352	-0.004890
3	GD15	-0.045651	-0.074992	0.000000	0.000000	-0.202254	0.000000	-0.009850	0.006236
4	GD15	0.041560	0.116509	0.000000	0.000000	-0.118810	0.000000	0.002248	0.018196
5	GD15	-0.009181	0.068365	0.000000	0.000000	-0.163372	0.000000	-0.022428	-0.017217
6	GD15	-0.001842	-0.053210	0.000000	0.000000	-0.141189	0.000000	0.000993	-0.001747
7	GD15	-0.039704	0.202251	0.000000	0.000000	-0.164100	0.000000	0.014601	0.014564
8	GD15	-0.029455	0.034280	0.000000	0.000000	-0.199201	0.000000	-0.020787	0.000750
9	GD15	-0.004510	0.102165	0.000000	0.000000	-0.149004	0.000000	-0.022195	-0.012129
10	GD15	0.027526	-0.304483	0.000000	0.000000	-0.125493	0.000000	0.013682	-0.018955
1	GD16	-0.251751	0.341662	0.000000	0.000000	-0.155068	0.000000	0.011228	-0.008527
2	GD16	-0.206574	-0.041355	0.000000	0.000000	-0.109745	0.000000	-0.007756	-0.016586
3	GD16	-0.214068	0.181046	0.000000	0.000000	-0.095205	0.000000	0.018817	-0.037915
4	GD16	-0.169849	0.168540	0.000000	0.000000	-0.105625	0.000000	0.009891	0.006705
5	GD16	-0.283697	-0.167573	0.000000	0.000000	-0.178575	0.000000	0.030424	0.000196
6	GD16	-0.198615	0.034829	0.000000	0.000000	-0.136681	0.000000	-0.001279	-0.000034
7	GD16	-0.237228	0.272711	0.000000	0.000000	-0.135633	0.000000	-0.026327	-0.002771
8	GD16	-0.201735	0.038785	0.000000	0.000000	-0.105439	0.000000	-0.001309	-0.002315
9	GD16	-0.225773	0.225956	0.000000	0.000000	-0.039216	0.000000	0.010171	0.013059
10	GD16	-0.232351	-0.068153	0.000000	0.000000	-0.130177	0.000000	0.004241	0.000015
