rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.613393	-0.347340	3.104087	0.000000	-0.172902	-0.217733	23560.510589	24425.793005
2	AG111	0.622646	-0.674225	3.104087	0.000000	-0.156059	-0.217733	23813.892607	24422.117994
3	AG111	0.649293	-0.178079	3.104087	0.000000	-0.028108	-0.217733	23093.987076	23703.197365
4	AG111	0.687870	-0.660007	3.104087	0.000000	-0.138171	-0.217733	23781.009398	24225.722186
5	AG111	0.643468	-0.491234	3.104087	0.000000	-0.183924	-0.217733	23694.080553	25274.133058
6	AG111	0.609699	-0.216664	3.104087	0.000000	-0.100455	-0.217733	23887.733762	25496.109675
7	AG111	0.584368	-0.083651	3.104087	0.000000	-0.127716	-0.217733	22907.651929	26028.475057
8	AG111	0.652289	-0.540084	3.104087	0.000000	-0.196970	-0.217733	23131.891088	23020.531438
9	AG111	0.682588	-0.541464	3.104087	0.000000	0.037259	-0.217733	23030.324811	25305.870894
10	AG111	0.621125	0.031223	3.104087	0.000000	-0.124457	-0.217733	23853.644017	24109.461564
1	AG112	0.763324	0.354403	3.104087	0.000000	-0.224098	-0.217733	23139.942032	25165.588354
2	AG112	0.780603	0.059525	3.104087	0.000000	-0.231077	-0.217733	23522.515966	24204.972070
3	AG112	0.789043	0.091911	3.104087	0.000000	-0.251673	-0.217733	23128.878908	24930.598101
4	AG112	0.806732	0.175856	3.104087	0.000000	-0.181481	-0.217733	23586.288464	23824.602571
5	AG112	0.797358	0.132537	3.104087	0.000000	-0.232068	-0.217733	23671.182109	24239.179228
6	AG112	0.744578	0.357903	3.104087	0.000000	-0.237614	-0.217733	23665.379898	25144.174251
7	AG112	0.779528	0.009873	3.104087	0.000000	-0.254607	-0.217733	23027.310004	24387.516308
8	AG112	0.765584	-0.337971	3.104087	0.000000	-0.291296	-0.217733	23918.383136	24875.345636
9	AG112	0.774114	0.179182	3.104087	0.000000	-0.239305	-0.217733	23512.233400	24828.930496
10	AG112	0.793729	0.011593	3.104087	0.000000	-0.312600	-0.217733	23968.336406	24300.219978
1	AG139	0.624880	0.172435	3.104087	0.000000	-0.126823	-0.217733	23451.080962	24682.383331
2	AG139	0.613742	0.127842	3.104087	0.000000	-0.180921	-0.217733	23288.183674	23889.114387
3	AG139	0.511153	0.325134	3.104087	0.000000	-0.193953	-0.217733	23427.741727	24666.429410
