rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.595208	-0.447393	3.480209	0.000000	-0.012901	0.169396
2	AG111	0.558142	-0.232820	3.480209	0.000000	0.022063	0.104346
3	AG111	0.603024	-0.316144	3.480209	0.000000	0.001089	0.051435
4	AG111	0.620032	0.075531	3.480209	0.000000	-0.005418	0.012156
5	AG111	0.574310	-0.327850	3.480209	0.000000	0.029485	0.225642
6	AG111	0.581153	-0.311105	3.480209	0.000000	0.031715	0.198134
7	AG111	0.607337	-0.139277	3.480209	0.000000	0.076355	0.209149
8	AG111	0.563875	0.079698	3.480209	0.000000	0.017024	0.195555
9	AG111	0.565471	0.099294	3.480209	0.000000	-0.026154	0.028245
10	AG111	0.578024	-0.224202	3.480209	0.000000	0.029250	0.182797
1	AG112	0.773481	-0.083397	3.480209	0.000000	-0.043447	0.254589
2	AG112	0.757170	0.069150	3.480209	0.000000	-0.040741	0.301446
3	AG112	0.724259	0.022729	3.480209	0.000000	-0.071911	0.201371
4	AG112	0.799096	0.244648	3.480209	0.000000	0.031632	0.298706
5	AG112	0.785698	-0.342107	3.480209	0.000000	-0.083921	0.286410
6	AG112	0.748376	-0.006648	3.480209	0.000000	0.049296	0.400928
7	AG112	0.786641	-0.019143	3.480209	0.000000	-0.042192	0.302694
8	AG112	0.713244	-0.166777	3.480209	0.000000	0.035798	0.294787
9	AG112	0.752972	-0.083251	3.480209	0.000000	-0.020964	0.323983
10	AG112	0.767536	-0.083776	3.480209	0.000000	-0.038736	0.271934
1	AG139	0.555674	0.266137	3.480209	0.000000	-0.036499	0.126875
2	AG139	0.572892	-0.005325	3.480209	0.000000	-0.017659	0.330953
3	AG139	0.568429	0.203051	3.480209	0.000000	0.040116	0.393556
4	AG139	0.589629	-0.184046	3.480209	0.000000	-0.010936	0.449398
5	AG139	0.685576	-0.073199	3.480209	0.000000	-0.031795	-0.004217
6	AG139	0.566256	-0.175956	3.480209	0.000000	-0.005384	0.218971
7	AG139	0.597835	-0.004207	3.480209	0.000000	-0.007604	0.137557
8	AG139	0.555289	0.224094	3.480209	0.000000	0.033739	0.193444
9	AG139	0.575222	0.089441	3.480209	0.000000	0.002894	0.050954
10	AG139	0.594191	0.143152	3.480209	0.000000	0.058470	0.132331
1	AG142	0.757645	0.399480	3.480209	0.000000	0.021485	0.144559
2	AG142	0.793770	0.171841	3.480209	0.000000	0.051328	0.305989
3	AG142	0.782530	0.299104	3.480209	0.000000	-0.068607	0.171833
4	AG142	0.729490	0.267593	3.480209	0.000000	0.004766	0.275157
5	AG142	0.712054	0.450816	3.480209	0.000000	-0.013062	0.357751
6	AG142	0.759560	0.252243	3.480209	0.000000	0.014655	0.300465
7	AG142	0.766704	0.459742	3.480209	0.000000	-0.052647	0.063070
8	AG142	0.776037	0.329342	3.480209	0.000000	-0.035119	0.221334
9	AG142	0.746253	0.241838	3.480209	0.000000	-0.070192	0.187522
10	AG142	0.761299	0.331914	3.480209	0.000000	0.037949	0.346598
1	GD14	0.633590	-0.120436	3.480209	0.000000	-0.003806	0.422034
2	GD14	0.635192	0.164825	3.480209	0.000000	-0.029225	0.458728
3	GD14	0.585032	0.389092	3.480209	0.000000	-0.038924	0.496455
4	GD14	0.581574	-0.047935	3.480209	0.000000	0.017569	0.500136
5	GD14	0.641414	-0.124368	3.480209	0.000000	-0.058787	0.352155
6	GD14	0.640785	0.096331	3.480209	0.000000	0.001973	0.447208
7	GD14	0.632166	-0.477112	3.480209	0.000000	-0.051226	0.508062
8	GD14	0.598248	-0.243998	3.480209	0.000000	0.031227	0.584662
9	GD14	0.604188	-0.328970	3.480209	0.000000	-0.037382	0.540642
10	GD14	0.643579	-0.181584	3.480209	0.000000	0.021666	0.585001
1	GD15	0.610660	-0.024944	3.480209	0.000000	-0.015001	0.113242
2	GD15	0.590167	0.103981	3.480209	0.000000	0.055371	0.239704
3	GD15	0.590178	-0.023253	3.480209	0.000000	0.077760	0.257804
4	GD15	0.643329	0.135505	3.480209	0.000000	0.031527	0.168719
5	GD15	0.609302	-0.329515	3.480209	0.000000	0.029834	0.250522
6	GD15	0.586498	-0.141942	3.480209	0.000000	-0.052425	0.207076
7	GD15	0.569721	0.209386	3.480209	0.000000	-0.008557	0.236690
8	GD15	0.608965	-0.095833	3.480209	0.000000	0.040698	0.235936
9	GD15	0.560853	0.032101	3.480209	0.000000	-0.034514	0.135768
10	GD15	0.578300	-0.428105	3.480209	0.000000	-0.011738	0.147445
1	GD16	0.399783	-0.189681	3.480209	0.000000	0.034176	0.268615
2	GD16	0.395688	0.111139	3.480209	0.000000	0.019557	0.132420
3	GD16	0.424689	-0.169766	3.480209	0.000000	0.032020	0.266838
4	GD16	0.395589	0.342692	3.480209	0.000000	-0.015093	0.015849
5	GD16	0.380631	-0.323036	3.480209	0.000000	-0.038502	0.279185
6	GD16	0.382098	-0.200302	3.480209	0.000000	0.050767	0.226412
7	GD16	0.382934	-0.092559	3.480209	0.000000	-0.011626	0.159221
8	GD16	0.373660	0.452393	3.480209	0.000000	0.000134	0.093618
9	GD16	0.378998	0.109165	3.480209	0.000000	0.016350	0.193826
10	GD16	0.338912	0.204385	3.480209	0.000000	0.039328	0.272652
