rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.589467	-0.653314	3.789425	0.079148	0.101835	0.307668
2	AG111	0.615721	-0.340921	3.789425	0.334281	0.069206	0.240920
3	AG111	0.561784	-0.190468	3.789425	0.052116	0.097851	0.184752
4	AG111	0.612151	-0.364648	3.789425	-0.055784	0.117774	0.198151
5	AG111	0.575725	-0.421578	3.789425	-0.095735	-0.010123	0.316572
6	AG111	0.591313	-0.076796	3.789425	0.045018	0.037150	0.238075
7	AG111	0.597763	-0.436765	3.789425	0.085794	0.076605	0.250360
8	AG111	0.521359	0.132076	3.789425	0.106834	0.030005	0.225999
9	AG111	0.561253	-0.387415	3.789425	-0.174703	-0.003790	0.246433
10	AG111	0.586660	-0.351006	3.789425	0.053239	0.075005	0.268153
1	AG112	0.713285	0.128838	3.789425	-0.177600	-0.083571	0.199718
2	AG112	0.742796	0.146568	3.789425	0.246397	0.058649	0.260155
3	AG112	0.753352	-0.311542	3.789425	0.147744	-0.082694	0.184880
4	AG112	0.742355	-0.126168	3.789425	0.015694	-0.056291	0.361349
5	AG112	0.751877	0.274188	3.789425	-0.040624	-0.081899	0.228424
6	AG112	0.727805	-0.056159	3.789425	-0.076343	-0.078845	0.282779
7	AG112	0.729136	-0.088924	3.789425	0.112596	-0.088387	0.204343
8	AG112	0.748397	-0.073502	3.789425	0.016660	-0.048187	0.223269
9	AG112	0.739796	-0.161846	3.789425	-0.008539	-0.039367	0.282453
10	AG112	0.783302	0.172816	3.789425	-0.094228	-0.066450	0.260331
1	AG139	0.595447	0.471452	3.789425	-0.117947	0.052933	0.212262
2	AG139	0.564715	-0.136851	3.789425	0.168057	0.041929	0.228601
3	AG139	0.538979	0.047413	3.789425	-0.121834	0.012218	0.309615
4	AG139	0.554767	-0.184497	3.789425	0.171190	-0.012285	0.219243
5	AG139	0.559322	-0.105726	3.789425	-0.007522	-0.126791	0.259437
6	AG139	0.642831	-0.282684	3.789425	0.015792	-0.025070	0.222211
7	AG139	0.581140	-0.025816	3.789425	0.046819	0.091416	0.298211
8	AG139	0.556129	-0.131444	3.789425	0.118619	0.063769	0.325703
9	AG139	0.607221	-0.297480	3.789425	0.099659	0.036683	0.363493
10	AG139	0.603131	-0.288971	3.789425	-0.067695	0.066295	0.409006
1	AG142	0.696259	0.323545	3.789425	0.141519	-0.000623	0.308133
2	AG142	0.768054	0.477285	3.789425	-0.095700	-0.011393	0.259285
3	AG142	0.707526	0.438126	3.789425	0.153680	0.053698	0.228296
4	AG142	0.746671	0.236985	3.789425	0.052284	0.070346	0.273954
5	AG142	0.729476	0.300150	3.789425	0.148867	-0.042637	0.189475
6	AG142	0.741930	0.548188	3.789425	-0.122337	0.027276	0.310351
7	AG142	0.740558	0.236038	3.789425	0.069761	0.013630	0.387972
8	AG142	0.690850	0.183831	3.789425	-0.032923	-0.030798	0.287460
9	AG142	0.694075	0.429217	3.789425	0.015719	0.022958	0.277445
10	AG142	0.763480	0.571525	3.789425	-0.218129	-0.041318	0.227158
1	GD14	0.635163	0.024491	3.789425	-0.032378	-0.155140	0.263706
2	GD14	0.620420	-0.214670	3.789425	-0.069954	-0.065153	0.397597
3	GD14	0.619481	-0.283156	3.789425	0.123772	-0.089876	0.298691
4	GD14	0.623043	-0.235265	3.789425	0.201353	-0.047661	0.267730
5	GD14	0.627540	-0.126092	3.789425	0.174147	-0.086912	0.261735
6	GD14	0.644568	0.051300	3.789425	0.091386	-0.131848	0.341191
7	GD14	0.627176	-0.283447	3.789425	0.222713	-0.141422	0.286534
8	GD14	0.626668	-0.098317	3.789425	0.095527	-0.081774	0.251965
9	GD14	0.619599	0.017690	3.789425	-0.059604	0.014901	0.527390
10	GD14	0.572250	-0.001140	3.789425	0.040589	-0.048902	0.431187
1	GD15	0.644055	-0.329350	3.789425	-0.286607	0.040917	0.276278
2	GD15	0.593504	-0.150497	3.789425	-0.122472	0.039158	0.271177
3	GD15	0.645022	-0.207313	3.789425	0.151753	-0.019102	0.306259
4	GD15	0.589662	-0.318404	3.789425	-0.004279	0.015561	0.308833
5	GD15	0.633189	-0.092304	3.789425	0.053533	0.164032	0.239086
6	GD15	0.559735	-0.025675	3.789425	0.014175	0.000217	0.254706
7	GD15	0.593988	-0.169318	3.789425	-0.066010	0.061668	0.188577
8	GD15	0.599129	0.100329	3.789425	-0.142236	-0.056793	0.174075
9	GD15	0.613325	-0.072571	3.789425	-0.095772	-0.051089	0.224109
10	GD15	0.613603	-0.060811	3.789425	-0.275737	0.023490	0.259967
1	GD16	0.419439	0.104680	3.789425	-0.147296	0.015757	0.219918
2	GD16	0.355320	0.003545	3.789425	0.055376	0.115347	0.274463
3	GD16	0.423048	-0.179371	3.789425	0.180703	0.095928	0.303058
4	GD16	0.354461	-0.137449	3.789425	-0.026054	-0.000631	0.298397
5	GD16	0.379178	0.156547	3.789425	-0.027070	0.112958	0.280680
6	GD16	0.349686	-0.093880	3.789425	-0.206857	-0.139685	0.199394
7	GD16	0.383012	0.094060	3.789425	-0.156755	-0.018955	0.224741
8	GD16	0.403373	-0.137001	3.789425	-0.250832	-0.044180	0.215699
9	GD16	0.379036	-0.166734	3.789425	0.140826	0.058076	0.192051
10	GD16	0.425502	-0.081479	3.789425	-0.009237	0.087205	0.219726
