rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.023598	-0.653314	0.000000	0.079148	0.101835	0.048924
2	AG111	0.002657	-0.340921	0.000000	0.334281	0.069206	-0.017824
3	AG111	-0.051281	-0.190468	0.000000	0.052116	0.097851	-0.073992
4	AG111	-0.000914	-0.364648	0.000000	-0.055784	0.117774	-0.060593
5	AG111	-0.037340	-0.421578	0.000000	-0.095735	-0.010123	0.057828
6	AG111	-0.021751	-0.076796	0.000000	0.045018	0.037150	-0.020669
7	AG111	-0.015302	-0.436765	0.000000	0.085794	0.076605	-0.008384
8	AG111	-0.091706	0.132076	0.000000	0.106834	0.030005	-0.032745
9	AG111	-0.051811	-0.387415	0.000000	-0.174703	-0.003790	-0.012311
10	AG111	-0.026404	-0.351006	0.000000	0.053239	0.075005	0.009409
1	AG112	0.100221	0.128838	0.000000	-0.177600	-0.083571	-0.059026
2	AG112	0.129731	0.146568	0.000000	0.246397	0.058649	0.001411
3	AG112	0.140287	-0.311542	0.000000	0.147744	-0.082694	-0.073864
4	AG112	0.129290	-0.126168	0.000000	0.015694	-0.056291	0.102605
5	AG112	0.138813	0.274188	0.000000	-0.040624	-0.081899	-0.030320
6	AG112	0.114741	-0.056159	0.000000	-0.076343	-0.078845	0.024035
7	AG112	0.116071	-0.088924	0.000000	0.112596	-0.088387	-0.054401
8	AG112	0.135333	-0.073502	0.000000	0.016660	-0.048187	-0.035475
9	AG112	0.126731	-0.161846	0.000000	-0.008539	-0.039367	0.023709
10	AG112	0.170237	0.172816	0.000000	-0.094228	-0.066450	0.001587
1	AG139	-0.017617	0.471452	0.000000	-0.117947	0.052933	-0.046482
2	AG139	-0.048350	-0.136851	0.000000	0.168057	0.041929	-0.030143
3	AG139	-0.074086	0.047413	0.000000	-0.121834	0.012218	0.050871
4	AG139	-0.058298	-0.184497	0.000000	0.171190	-0.012285	-0.039501
5	AG139	-0.053742	-0.105726	0.000000	-0.007522	-0.126791	0.000693
6	AG139	0.029766	-0.282684	0.000000	0.015792	-0.025070	-0.036533
7	AG139	-0.031924	-0.025816	0.000000	0.046819	0.091416	0.039467
8	AG139	-0.056935	-0.131444	0.000000	0.118619	0.063769	0.066959
9	AG139	-0.005844	-0.297480	0.000000	0.099659	0.036683	0.104749
10	AG139	-0.009933	-0.288971	0.000000	-0.067695	0.066295	0.150262
1	AG142	0.083195	0.323545	0.000000	0.141519	-0.000623	0.049389
2	AG142	0.154990	0.477285	0.000000	-0.095700	-0.011393	0.000541
3	AG142	0.094461	0.438126	0.000000	0.153680	0.053698	-0.030448
4	AG142	0.133606	0.236985	0.000000	0.052284	0.070346	0.015210
5	AG142	0.116411	0.300150	0.000000	0.148867	-0.042637	-0.069269
6	AG142	0.128866	0.548188	0.000000	-0.122337	0.027276	0.051607
7	AG142	0.127494	0.236038	0.000000	0.069761	0.013630	0.129228
8	AG142	0.077786	0.183831	0.000000	-0.032923	-0.030798	0.028716
9	AG142	0.081010	0.429217	0.000000	0.015719	0.022958	0.018701
10	AG142	0.150415	0.571525	0.000000	-0.218129	-0.041318	-0.031586
1	GD14	0.022098	0.024491	0.000000	-0.032378	-0.155140	0.004962
2	GD14	0.007356	-0.214670	0.000000	-0.069954	-0.065153	0.138853
3	GD14	0.006416	-0.283156	0.000000	0.123772	-0.089876	0.039947
4	GD14	0.009978	-0.235265	0.000000	0.201353	-0.047661	0.008986
5	GD14	0.014475	-0.126092	0.000000	0.174147	-0.086912	0.002991
6	GD14	0.031503	0.051300	0.000000	0.091386	-0.131848	0.082447
7	GD14	0.014111	-0.283447	0.000000	0.222713	-0.141422	0.027790
8	GD14	0.013604	-0.098317	0.000000	0.095527	-0.081774	-0.006779
9	GD14	0.006535	0.017690	0.000000	-0.059604	0.014901	0.268646
10	GD14	-0.040815	-0.001140	0.000000	0.040589	-0.048902	0.172443
1	GD15	0.030990	-0.329350	0.000000	-0.286607	0.040917	0.017534
2	GD15	-0.019560	-0.150497	0.000000	-0.122472	0.039158	0.012433
3	GD15	0.031958	-0.207313	0.000000	0.151753	-0.019102	0.047515
4	GD15	-0.023403	-0.318404	0.000000	-0.004279	0.015561	0.050088
5	GD15	0.020124	-0.092304	0.000000	0.053533	0.164032	-0.019658
6	GD15	-0.053330	-0.025675	0.000000	0.014175	0.000217	-0.004038
7	GD15	-0.019077	-0.169318	0.000000	-0.066010	0.061668	-0.070167
8	GD15	-0.013936	0.100329	0.000000	-0.142236	-0.056793	-0.084669
9	GD15	0.000261	-0.072571	0.000000	-0.095772	-0.051089	-0.034635
10	GD15	0.000538	-0.060811	0.000000	-0.275737	0.023490	0.001223
1	GD16	-0.193626	0.104680	0.000000	-0.147296	0.015757	-0.038826
2	GD16	-0.257745	0.003545	0.000000	0.055376	0.115347	0.015719
3	GD16	-0.190017	-0.179371	0.000000	0.180703	0.095928	0.044314
4	GD16	-0.258604	-0.137449	0.000000	-0.026054	-0.000631	0.039653
5	GD16	-0.233887	0.156547	0.000000	-0.027070	0.112958	0.021936
6	GD16	-0.263379	-0.093880	0.000000	-0.206857	-0.139685	-0.059350
7	GD16	-0.230053	0.094060	0.000000	-0.156755	-0.018955	-0.034003
8	GD16	-0.209691	-0.137001	0.000000	-0.250832	-0.044180	-0.043045
9	GD16	-0.234029	-0.166734	0.000000	0.140826	0.058076	-0.066693
10	GD16	-0.187562	-0.081479	0.000000	-0.009237	0.087205	-0.039018
