rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.035752	-0.514858	0.000000	0.115303	0.074801	0.005721
2	AG111	-0.026355	-0.115363	0.000000	0.049158	0.072338	0.016920
3	AG111	0.014522	-0.443872	0.000000	0.028000	0.191789	-0.002547
4	AG111	0.000021	-0.602237	0.000000	-0.103982	-0.005745	0.000695
5	AG111	-0.037775	0.160860	0.000000	0.034586	0.018236	-0.000135
6	AG111	-0.034554	-0.109137	0.000000	0.021707	0.038165	-0.014856
7	AG111	0.022754	-0.121152	0.000000	-0.029161	0.089825	0.001971
8	AG111	-0.047824	-0.526290	0.000000	-0.074043	-0.000450	0.040068
9	AG111	0.034606	-0.321350	0.000000	0.017865	0.101638	-0.075374
10	AG111	-0.053420	-0.371060	0.000000	-0.126327	0.054420	-0.004221
1	AG112	0.142542	0.287709	0.000000	0.089073	0.031469	0.030604
2	AG112	0.127961	-0.265755	0.000000	0.033819	-0.148317	-0.038994
3	AG112	0.170555	0.149536	0.000000	-0.056015	-0.037739	0.005404
4	AG112	0.087137	0.011507	0.000000	0.090890	-0.021107	0.017708
5	AG112	0.101151	0.151484	0.000000	-0.014799	0.012195	0.055725
6	AG112	0.195739	-0.018745	0.000000	0.033790	-0.035613	-0.006286
7	AG112	0.142771	0.136434	0.000000	-0.004552	-0.101462	-0.010067
8	AG112	0.087894	0.196308	0.000000	0.013114	-0.036972	-0.002158
9	AG112	0.095160	0.144372	0.000000	-0.059513	-0.165019	-0.010039
10	AG112	0.112312	0.189027	0.000000	-0.037095	-0.000987	0.034495
1	AG139	-0.049988	-0.063047	0.000000	0.066047	0.004113	-0.043590
2	AG139	-0.081618	-0.048441	0.000000	-0.030373	0.027849	0.043526
3	AG139	-0.034798	-0.009135	0.000000	-0.087190	-0.020062	-0.070544
4	AG139	-0.071219	0.045224	0.000000	-0.039621	-0.011611	-0.079709
5	AG139	-0.026235	-0.203001	0.000000	0.032258	-0.042201	0.018401
6	AG139	-0.034979	-0.089210	0.000000	-0.020545	-0.108064	-0.010930
7	AG139	-0.010278	-0.172274	0.000000	0.010508	0.088167	0.016645
8	AG139	-0.074145	0.109748	0.000000	0.182207	0.106621	0.033518
9	AG139	-0.058748	-0.041013	0.000000	0.077051	0.034702	-0.017238
10	AG139	-0.030297	0.016267	0.000000	-0.010375	-0.004786	0.001784
1	AG142	0.112550	0.413441	0.000000	-0.171667	0.028818	-0.010333
2	AG142	0.134656	0.127895	0.000000	0.079714	0.027151	-0.019857
3	AG142	0.107032	0.527859	0.000000	0.050197	-0.030453	-0.019048
4	AG142	0.078738	0.290234	0.000000	-0.047734	0.001975	0.013124
5	AG142	0.149952	0.292194	0.000000	-0.029784	0.017810	0.006748
6	AG142	0.148462	0.650986	0.000000	0.152572	0.039829	-0.033240
7	AG142	0.119681	0.575222	0.000000	0.013481	0.087140	0.000465
8	AG142	0.133677	0.524267	0.000000	-0.006203	-0.041187	-0.010949
9	AG142	0.125140	0.324200	0.000000	0.025030	0.048894	0.013337
10	AG142	0.132236	0.124760	0.000000	0.050066	0.028200	0.010935
1	GD14	0.029593	0.175005	0.000000	0.102580	-0.101900	-0.043653
2	GD14	-0.014193	-0.142999	0.000000	0.027345	-0.114516	0.001465
3	GD14	0.011451	-0.066025	0.000000	0.171890	-0.069132	0.040287
4	GD14	0.016824	-0.153068	0.000000	0.007415	-0.194225	-0.005361
5	GD14	0.024801	-0.120721	0.000000	0.093396	-0.113410	0.073027
6	GD14	0.023878	-0.110720	0.000000	-0.072238	-0.234918	-0.020690
7	GD14	-0.013982	-0.004152	0.000000	0.097475	-0.168846	0.038285
8	GD14	0.014711	0.167111	0.000000	0.035745	-0.104889	0.005009
9	GD14	0.036031	0.347229	0.000000	0.003957	-0.076935	0.051018
10	GD14	0.029935	0.156309	0.000000	0.008073	-0.121209	0.004938
1	GD15	-0.038682	0.185727	0.000000	-0.146846	0.083215	0.034219
2	GD15	-0.003291	-0.029947	0.000000	-0.018028	0.003748	-0.082532
3	GD15	-0.035901	-0.146460	0.000000	-0.061071	-0.021786	-0.021652
4	GD15	-0.009247	0.217357	0.000000	-0.084824	0.128882	0.050443
5	GD15	-0.015523	0.100434	0.000000	-0.072608	0.112780	-0.015785
6	GD15	-0.040335	-0.161176	0.000000	0.044491	0.082646	0.064202
7	GD15	-0.011797	-0.151940	0.000000	0.039612	0.087534	0.010406
8	GD15	-0.031797	-0.154050	0.000000	0.089088	-0.030503	-0.020433
9	GD15	-0.005438	0.076774	0.000000	0.182062	0.155564	-0.032686
10	GD15	-0.005110	-0.119980	0.000000	0.058570	0.105918	0.007561
1	GD16	-0.257195	0.155378	0.000000	0.061399	0.100450	-0.015144
2	GD16	-0.218499	0.212339	0.000000	0.001006	0.059376	0.020324
3	GD16	-0.215161	-0.042695	0.000000	0.009724	0.071772	-0.051980
4	GD16	-0.223420	0.147816	0.000000	-0.156204	0.084368	-0.032612
5	GD16	-0.234913	-0.025167	0.000000	0.005209	0.147504	0.039783
6	GD16	-0.206155	0.091882	0.000000	0.015145	0.035521	-0.057163
7	GD16	-0.197073	-0.197659	0.000000	0.070263	0.147135	0.015989
8	GD16	-0.168220	-0.164188	0.000000	-0.098801	0.119568	0.007865
9	GD16	-0.146605	0.003330	0.000000	-0.049328	0.093432	-0.002723
10	GD16	-0.221972	-0.051743	0.000000	0.002228	0.078795	0.009656
