rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.048332	-0.440654	0.000000	-0.135753	-0.009973	-0.014834
2	AG111	0.006770	-0.345175	0.000000	0.022877	0.100047	-0.144248
3	AG111	-0.043065	-0.556900	0.000000	0.114052	-0.056087	-0.085379
4	AG111	-0.027925	-0.218915	0.000000	0.035420	0.051485	-0.059353
5	AG111	-0.029719	-0.422870	0.000000	0.056206	0.019577	0.075709
6	AG111	-0.066714	-0.479681	0.000000	0.143448	0.011564	-0.046064
7	AG111	-0.026132	-0.387495	0.000000	0.059205	0.187433	0.031699
8	AG111	-0.051973	-0.430501	0.000000	-0.247238	-0.006040	0.018120
9	AG111	0.011656	0.073511	0.000000	-0.292562	-0.023192	-0.017565
10	AG111	0.005304	-0.414812	0.000000	-0.034507	0.016254	-0.011867
1	AG112	0.112902	0.185979	0.000000	0.169133	-0.009953	0.000097
2	AG112	0.132657	-0.337497	0.000000	0.407020	0.022441	-0.007590
3	AG112	0.119938	0.078495	0.000000	0.220679	0.055527	0.067619
4	AG112	0.099370	0.351046	0.000000	0.210514	0.039839	0.025341
5	AG112	0.114023	0.000281	0.000000	0.140366	-0.067629	0.015913
6	AG112	0.232686	0.061413	0.000000	-0.019918	-0.018808	0.061932
7	AG112	0.143240	-0.118314	0.000000	0.167136	0.007801	0.066764
8	AG112	0.119990	0.001985	0.000000	0.334520	0.120647	0.033568
9	AG112	0.120682	0.283413	0.000000	0.072959	-0.061917	0.054856
10	AG112	0.128983	-0.108714	0.000000	-0.014718	0.000713	0.106662
1	AG139	0.015903	-0.089299	0.000000	0.025730	-0.002407	-0.017889
2	AG139	-0.052478	-0.058427	0.000000	0.340998	0.065335	-0.107141
3	AG139	-0.031149	0.207128	0.000000	-0.039283	-0.016542	-0.017501
4	AG139	-0.063532	-0.104280	0.000000	0.054693	-0.047014	-0.075669
5	AG139	-0.006819	0.334717	0.000000	-0.202052	0.032080	-0.059850
6	AG139	-0.017624	0.321378	0.000000	-0.307833	0.099141	0.065032
7	AG139	-0.038467	-0.187666	0.000000	0.011219	-0.046786	0.018945
8	AG139	-0.011161	-0.099161	0.000000	0.087369	0.067916	-0.028109
9	AG139	-0.035228	0.045727	0.000000	0.069304	0.027837	-0.051337
10	AG139	-0.012859	0.074543	0.000000	-0.065697	0.040398	0.043336
1	AG142	0.158083	0.237239	0.000000	0.000291	0.042054	0.006977
2	AG142	0.150464	0.282561	0.000000	-0.078891	-0.066603	0.030232
3	AG142	0.106637	0.527301	0.000000	-0.079584	-0.085454	-0.067331
4	AG142	0.103103	0.333165	0.000000	0.068436	0.005365	0.027395
5	AG142	0.150169	0.406599	0.000000	-0.017459	0.034192	-0.053916
6	AG142	0.164914	0.457970	0.000000	-0.024614	-0.042501	-0.065485
7	AG142	0.142259	0.232218	0.000000	0.077281	-0.011011	0.000911
8	AG142	0.138094	0.345336	0.000000	-0.050559	-0.010135	-0.086986
9	AG142	0.093541	0.207058	0.000000	0.072403	-0.032076	0.002389
10	AG142	0.144509	0.457345	0.000000	0.036477	0.036785	0.035578
1	GD14	-0.025882	-0.023080	0.000000	0.233079	-0.016031	0.031716
2	GD14	-0.004758	0.232908	0.000000	0.419625	0.025975	0.036994
3	GD14	-0.025612	0.031523	0.000000	0.045181	-0.095236	0.106870
4	GD14	0.000724	-0.163396	0.000000	0.283848	-0.036191	0.076966
5	GD14	-0.005500	0.182861	0.000000	0.130899	-0.024187	0.051058
6	GD14	0.005159	-0.319581	0.000000	0.483265	0.023886	0.097972
7	GD14	0.039703	0.190595	0.000000	-0.020904	-0.078749	0.049775
8	GD14	0.031638	-0.016079	0.000000	0.219584	-0.040601	-0.037912
9	GD14	0.005510	0.021729	0.000000	0.191154	0.019472	0.099082
10	GD14	0.029403	-0.057215	0.000000	0.272492	-0.066142	0.018054
1	GD15	0.000962	0.264705	0.000000	-0.035500	0.057898	-0.088137
2	GD15	0.013071	0.057342	0.000000	0.021641	0.016581	-0.114472
3	GD15	-0.004454	-0.018617	0.000000	0.037951	0.028947	-0.025404
4	GD15	0.019822	-0.200416	0.000000	0.058116	0.065168	-0.090642
5	GD15	0.003346	0.058952	0.000000	-0.390890	-0.082516	-0.046343
6	GD15	0.019906	0.072712	0.000000	-0.111316	0.041547	-0.061149
7	GD15	-0.035649	0.284960	0.000000	-0.364374	-0.030773	-0.058322
8	GD15	0.032095	0.317147	0.000000	-0.032465	0.104650	0.014778
9	GD15	-0.067341	0.070672	0.000000	0.012892	0.054897	0.025739
10	GD15	-0.016484	-0.446844	0.000000	-0.140031	0.021681	0.146508
1	GD16	-0.196348	-0.031695	0.000000	-0.060445	-0.035163	-0.073474
2	GD16	-0.213026	-0.013141	0.000000	0.033691	0.038061	-0.017891
3	GD16	-0.213182	0.419826	0.000000	-0.323456	-0.035285	-0.049722
4	GD16	-0.206146	-0.218403	0.000000	-0.180757	0.035435	-0.059932
5	GD16	-0.212916	-0.079078	0.000000	-0.390593	-0.007022	0.067091
6	GD16	-0.234676	-0.101562	0.000000	-0.017387	-0.011495	-0.068252
7	GD16	-0.180696	-0.047699	0.000000	0.188580	0.089274	-0.070747
8	GD16	-0.180082	0.096975	0.000000	-0.100016	0.025432	-0.060728
9	GD16	-0.229869	0.046068	0.000000	-0.005496	0.067644	-0.057365
10	GD16	-0.224632	-0.086556	0.000000	0.151610	0.105521	0.040015
