rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.583323	-0.405796	3.209103	0.000000	0.028057	0.267801
2	AG111	0.642973	-0.381717	3.209103	0.000000	0.010372	0.138859
3	AG111	0.597963	-0.523352	3.209103	0.000000	-0.051679	0.255092
4	AG111	0.607058	-0.382298	3.209103	0.000000	0.048836	0.100970
5	AG111	0.614806	-0.138178	3.209103	0.000000	0.031450	0.145282
6	AG111	0.632367	-0.554562	3.209103	0.000000	0.044799	0.043257
7	AG111	0.609283	-0.429037	3.209103	0.000000	-0.040796	0.078883
8	AG111	0.596173	-0.368350	3.209103	0.000000	-0.021016	0.224096
9	AG111	0.585712	-0.589544	3.209103	0.000000	0.011982	0.269175
10	AG111	0.554336	-0.014054	3.209103	0.000000	0.036531	0.212550
1	AG112	0.733041	0.198635	3.209103	0.000000	-0.046045	0.345820
2	AG112	0.734576	-0.046628	3.209103	0.000000	-0.009838	0.253179
3	AG112	0.735607	-0.148814	3.209103	0.000000	-0.061280	0.350412
4	AG112	0.760507	0.128756	3.209103	0.000000	-0.013873	0.448155
5	AG112	0.764156	0.181776	3.209103	0.000000	-0.052801	0.300216
6	AG112	0.724184	0.366266	3.209103	0.000000	0.014276	0.367148
7	AG112	0.686309	0.161136	3.209103	0.000000	-0.028905	0.393197
8	AG112	0.709054	0.297169	3.209103	0.000000	-0.059381	0.274764
9	AG112	0.743313	-0.074130	3.209103	0.000000	-0.043934	0.366556
10	AG112	0.775122	0.375302	3.209103	0.000000	-0.000640	0.325549
1	AG139	0.589282	0.232716	3.209103	0.000000	0.021109	0.202421
2	AG139	0.623802	0.090773	3.209103	0.000000	0.034759	0.166476
3	AG139	0.576644	0.153190	3.209103	0.000000	-0.032384	0.158691
4	AG139	0.609775	-0.092003	3.209103	0.000000	0.094673	0.274754
5	AG139	0.521963	0.185836	3.209103	0.000000	-0.018987	0.127614
6	AG139	0.585468	0.117970	3.209103	0.000000	-0.017891	0.217389
7	AG139	0.599580	-0.056462	3.209103	0.000000	0.003063	0.062633
8	AG139	0.585040	0.053287	3.209103	0.000000	0.055787	0.126924
9	AG139	0.568041	0.071607	3.209103	0.000000	-0.000036	0.259385
10	AG139	0.552489	0.202974	3.209103	0.000000	-0.003625	0.189306
1	AG142	0.766001	0.167132	3.209103	0.000000	0.040846	0.344399
2	AG142	0.771572	0.161273	3.209103	0.000000	0.041020	0.276410
3	AG142	0.755922	0.455632	3.209103	0.000000	-0.014056	0.165900
4	AG142	0.732178	0.197019	3.209103	0.000000	-0.003211	0.173366
5	AG142	0.739416	0.558127	3.209103	0.000000	-0.006305	0.221960
6	AG142	0.753684	0.539977	3.209103	0.000000	-0.003861	0.246068
7	AG142	0.762620	0.235372	3.209103	0.000000	0.024728	0.260378
8	AG142	0.791757	0.472646	3.209103	0.000000	0.017672	0.257770
9	AG142	0.723685	0.441636	3.209103	0.000000	0.008877	0.354859
10	AG142	0.789299	0.247164	3.209103	0.000000	-0.016518	0.116282
1	GD14	0.602970	0.033451	3.209103	0.000000	-0.029890	0.435653
2	GD14	0.615033	0.008878	3.209103	0.000000	-0.015303	0.503187
3	GD14	0.603618	-0.231714	3.209103	0.000000	-0.027346	0.489915
4	GD14	0.635821	0.153251	3.209103	0.000000	0.005471	0.432011
5	GD14	0.603022	0.082348	3.209103	0.000000	-0.038582	0.445437
6	GD14	0.561681	-0.155704	3.209103	0.000000	-0.012194	0.563880
7	GD14	0.644668	-0.328934	3.209103	0.000000	0.007886	0.594338
8	GD14	0.612072	-0.253044	3.209103	0.000000	-0.017912	0.526451
9	GD14	0.633720	-0.149152	3.209103	0.000000	0.074496	0.583541
10	GD14	0.626833	0.065329	3.209103	0.000000	0.007409	0.500953
1	GD15	0.612918	-0.070313	3.209103	0.000000	0.020400	0.246839
2	GD15	0.571208	0.032396	3.209103	0.000000	0.026592	0.280645
3	GD15	0.620850	-0.126253	3.209103	0.000000	0.022702	0.247920
4	GD15	0.642876	0.157550	3.209103	0.000000	0.021595	0.231189
5	GD15	0.580543	-0.191489	3.209103	0.000000	0.015849	0.221199
6	GD15	0.556978	-0.173321	3.209103	0.000000	0.018089	0.267249
7	GD15	0.597856	0.075274	3.209103	0.000000	0.003248	0.050287
8	GD15	0.620764	-0.113372	3.209103	0.000000	0.015574	0.241757
9	GD15	0.604815	-0.054640	3.209103	0.000000	-0.019388	0.228823
10	GD15	0.602767	0.153952	3.209103	0.000000	-0.017308	0.142330
1	GD16	0.351193	0.191300	3.209103	0.000000	-0.016693	0.071446
2	GD16	0.405610	-0.193247	3.209103	0.000000	0.005490	0.253609
3	GD16	0.395846	0.429995	3.209103	0.000000	0.001931	-0.030581
4	GD16	0.385221	-0.300821	3.209103	0.000000	-0.009130	0.158600
5	GD16	0.376509	-0.049397	3.209103	0.000000	-0.002623	0.161779
6	GD16	0.336827	-0.031087	3.209103	0.000000	0.023162	0.238988
7	GD16	0.395991	0.195408	3.209103	0.000000	0.073465	0.173252
8	GD16	0.332271	0.070440	3.209103	0.000000	0.027228	0.174742
9	GD16	0.455016	-0.025780	3.209103	0.000000	0.002896	0.067320
10	GD16	0.402821	0.081480	3.209103	0.000000	0.005525	0.056073
