rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.030398	-0.405796	0.000000	0.000000	0.028057	0.004339
2	AG111	0.029252	-0.381717	0.000000	0.000000	0.010372	-0.124603
3	AG111	-0.015757	-0.523352	0.000000	0.000000	-0.051679	-0.008370
4	AG111	-0.006663	-0.382298	0.000000	0.000000	0.048836	-0.162491
5	AG111	0.001085	-0.138178	0.000000	0.000000	0.031450	-0.118180
6	AG111	0.018646	-0.554562	0.000000	0.000000	0.044799	-0.220205
7	AG111	-0.004438	-0.429037	0.000000	0.000000	-0.040796	-0.184579
8	AG111	-0.017548	-0.368350	0.000000	0.000000	-0.021016	-0.039366
9	AG111	-0.028009	-0.589544	0.000000	0.000000	0.011982	0.005713
10	AG111	-0.059385	-0.014054	0.000000	0.000000	0.036531	-0.050912
1	AG112	0.119320	0.198635	0.000000	0.000000	-0.046045	0.082358
2	AG112	0.120855	-0.046628	0.000000	0.000000	-0.009838	-0.010283
3	AG112	0.121886	-0.148814	0.000000	0.000000	-0.061280	0.086951
4	AG112	0.146786	0.128756	0.000000	0.000000	-0.013873	0.184693
5	AG112	0.150435	0.181776	0.000000	0.000000	-0.052801	0.036754
6	AG112	0.110463	0.366266	0.000000	0.000000	0.014276	0.103686
7	AG112	0.072588	0.161136	0.000000	0.000000	-0.028905	0.129735
8	AG112	0.095333	0.297169	0.000000	0.000000	-0.059381	0.011302
9	AG112	0.129592	-0.074130	0.000000	0.000000	-0.043934	0.103094
10	AG112	0.161401	0.375302	0.000000	0.000000	-0.000640	0.062087
1	AG139	-0.024439	0.232716	0.000000	0.000000	0.021109	-0.061041
2	AG139	0.010082	0.090773	0.000000	0.000000	0.034759	-0.096986
3	AG139	-0.037077	0.153190	0.000000	0.000000	-0.032384	-0.104770
4	AG139	-0.003946	-0.092003	0.000000	0.000000	0.094673	0.011292
5	AG139	-0.091758	0.185836	0.000000	0.000000	-0.018987	-0.135848
6	AG139	-0.028253	0.117970	0.000000	0.000000	-0.017891	-0.046072
7	AG139	-0.014141	-0.056462	0.000000	0.000000	0.003063	-0.200829
8	AG139	-0.028681	0.053287	0.000000	0.000000	0.055787	-0.136538
9	AG139	-0.045680	0.071607	0.000000	0.000000	-0.000036	-0.004077
10	AG139	-0.061232	0.202974	0.000000	0.000000	-0.003625	-0.074156
1	AG142	0.152280	0.167132	0.000000	0.000000	0.040846	0.080937
2	AG142	0.157851	0.161273	0.000000	0.000000	0.041020	0.012948
3	AG142	0.142201	0.455632	0.000000	0.000000	-0.014056	-0.097562
4	AG142	0.118457	0.197019	0.000000	0.000000	-0.003211	-0.090096
5	AG142	0.125696	0.558127	0.000000	0.000000	-0.006305	-0.041502
6	AG142	0.139963	0.539977	0.000000	0.000000	-0.003861	-0.017394
7	AG142	0.148900	0.235372	0.000000	0.000000	0.024728	-0.003084
8	AG142	0.178037	0.472646	0.000000	0.000000	0.017672	-0.005692
9	AG142	0.109964	0.441636	0.000000	0.000000	0.008877	0.091397
10	AG142	0.175578	0.247164	0.000000	0.000000	-0.016518	-0.147179
1	GD14	-0.010751	0.033451	0.000000	0.000000	-0.029890	0.172191
2	GD14	0.001312	0.008878	0.000000	0.000000	-0.015303	0.239725
3	GD14	-0.010103	-0.231714	0.000000	0.000000	-0.027346	0.226454
4	GD14	0.022101	0.153251	0.000000	0.000000	0.005471	0.168550
5	GD14	-0.010699	0.082348	0.000000	0.000000	-0.038582	0.181976
6	GD14	-0.052040	-0.155704	0.000000	0.000000	-0.012194	0.300418
7	GD14	0.030947	-0.328934	0.000000	0.000000	0.007886	0.330876
8	GD14	-0.001649	-0.253044	0.000000	0.000000	-0.017912	0.262989
9	GD14	0.019999	-0.149152	0.000000	0.000000	0.074496	0.320080
10	GD14	0.013112	0.065329	0.000000	0.000000	0.007409	0.237491
1	GD15	-0.000803	-0.070313	0.000000	0.000000	0.020400	-0.016623
2	GD15	-0.042513	0.032396	0.000000	0.000000	0.026592	0.017184
3	GD15	0.007129	-0.126253	0.000000	0.000000	0.022702	-0.015542
4	GD15	0.029155	0.157550	0.000000	0.000000	0.021595	-0.032273
5	GD15	-0.033178	-0.191489	0.000000	0.000000	0.015849	-0.042263
6	GD15	-0.056743	-0.173321	0.000000	0.000000	0.018089	0.003788
7	GD15	-0.015865	0.075274	0.000000	0.000000	0.003248	-0.213175
8	GD15	0.007043	-0.113372	0.000000	0.000000	0.015574	-0.021705
9	GD15	-0.008906	-0.054640	0.000000	0.000000	-0.019388	-0.034639
10	GD15	-0.010954	0.153952	0.000000	0.000000	-0.017308	-0.121132
1	GD16	-0.262528	0.191300	0.000000	0.000000	-0.016693	-0.192015
2	GD16	-0.208110	-0.193247	0.000000	0.000000	0.005490	-0.009853
3	GD16	-0.217875	0.429995	0.000000	0.000000	0.001931	-0.294043
4	GD16	-0.228500	-0.300821	0.000000	0.000000	-0.009130	-0.104862
5	GD16	-0.237212	-0.049397	0.000000	0.000000	-0.002623	-0.101683
6	GD16	-0.276894	-0.031087	0.000000	0.000000	0.023162	-0.024474
7	GD16	-0.217730	0.195408	0.000000	0.000000	0.073465	-0.090209
8	GD16	-0.281450	0.070440	0.000000	0.000000	0.027228	-0.088720
9	GD16	-0.158705	-0.025780	0.000000	0.000000	0.002896	-0.196141
10	GD16	-0.210900	0.081480	0.000000	0.000000	0.005525	-0.207389
