rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.016886	-0.595135	0.000000	-0.028952	0.009636	0.024390
2	AG111	-0.017126	-0.161754	0.000000	-0.095272	0.058259	0.017437
3	AG111	0.005525	-0.328578	0.000000	0.092351	0.109969	0.029694
4	AG111	-0.003867	-0.011386	0.000000	0.038729	0.138642	0.003847
5	AG111	-0.002670	-0.293924	0.000000	-0.029380	-0.046317	-0.047653
6	AG111	-0.041376	-0.126236	0.000000	-0.096122	0.094059	0.009692
7	AG111	-0.009943	-0.219178	0.000000	-0.121443	0.044012	0.019286
8	AG111	0.045693	-0.393794	0.000000	0.021515	-0.027792	-0.123118
9	AG111	0.064029	-0.471157	0.000000	-0.021240	0.093667	-0.064366
10	AG111	0.005681	-0.404959	0.000000	0.004050	0.045057	-0.057991
1	AG112	0.118172	0.097457	0.000000	0.036532	-0.088573	0.074102
2	AG112	0.141278	0.152995	0.000000	0.079250	-0.107113	-0.062335
3	AG112	0.101987	-0.052042	0.000000	0.120419	-0.002717	0.085739
4	AG112	0.116269	0.237342	0.000000	0.214518	0.037543	-0.009352
5	AG112	0.121467	0.345915	0.000000	0.033952	-0.004111	-0.023498
6	AG112	0.165258	0.068806	0.000000	0.069072	-0.025327	0.013533
7	AG112	0.158312	-0.147168	0.000000	0.150629	0.000357	0.042603
8	AG112	0.148966	-0.013106	0.000000	0.134796	0.025856	0.019219
9	AG112	0.137499	-0.050994	0.000000	0.200679	-0.051108	-0.033172
10	AG112	0.135911	0.543528	0.000000	-0.028185	-0.034526	-0.056151
1	AG139	-0.031605	0.112218	0.000000	-0.052029	0.085228	0.035754
2	AG139	-0.007276	0.183236	0.000000	0.004189	0.119314	-0.084317
3	AG139	-0.005462	-0.083808	0.000000	-0.020275	-0.025504	0.021864
4	AG139	-0.077815	0.108880	0.000000	-0.097394	0.021770	0.023256
5	AG139	-0.045533	0.238392	0.000000	0.035810	0.052021	-0.013811
6	AG139	-0.070822	0.006146	0.000000	-0.061802	-0.044400	0.034688
7	AG139	-0.088152	0.238694	0.000000	-0.122417	-0.019471	0.073875
8	AG139	-0.079640	-0.145326	0.000000	-0.050672	-0.057296	0.000807
9	AG139	-0.037374	0.168844	0.000000	0.183311	0.022974	-0.062099
10	AG139	-0.055556	0.113135	0.000000	-0.010338	0.104737	0.015497
1	AG142	0.133227	0.460111	0.000000	0.049640	0.092728	0.034309
2	AG142	0.180367	0.082033	0.000000	0.072611	0.143653	0.006315
3	AG142	0.193052	0.628287	0.000000	0.127706	0.079623	-0.000758
4	AG142	0.139964	0.471754	0.000000	-0.141893	-0.018889	0.056596
5	AG142	0.135570	0.117505	0.000000	-0.166559	-0.065966	0.075236
6	AG142	0.132476	0.223591	0.000000	-0.033362	-0.035119	0.071977
7	AG142	0.145785	0.479703	0.000000	0.056659	0.020174	-0.075645
8	AG142	0.147873	0.288898	0.000000	0.132840	0.106828	0.023654
9	AG142	0.135055	0.324825	0.000000	-0.021582	0.030047	-0.054905
10	AG142	0.171144	0.301782	0.000000	-0.073207	0.125888	0.012813
1	GD14	-0.026630	0.010262	0.000000	0.037874	-0.141916	0.030865
2	GD14	-0.052960	0.065004	0.000000	0.086155	-0.136957	-0.023278
3	GD14	0.041620	-0.015001	0.000000	-0.012694	-0.092739	-0.019205
4	GD14	-0.012702	-0.158847	0.000000	0.004207	-0.163037	0.066616
5	GD14	0.042782	0.064711	0.000000	0.098873	-0.096822	-0.011258
6	GD14	0.040766	0.128374	0.000000	-0.075715	-0.102605	0.041971
7	GD14	-0.007931	0.027026	0.000000	0.107767	-0.094081	0.006569
8	GD14	0.062785	-0.152853	0.000000	0.062561	-0.117799	0.040705
9	GD14	-0.001215	-0.206857	0.000000	0.014135	-0.248748	0.049301
10	GD14	0.039011	-0.274115	0.000000	0.149818	-0.036488	0.069313
1	GD15	-0.013254	-0.013488	0.000000	-0.138129	0.007983	-0.067926
2	GD15	0.000233	0.154955	0.000000	0.046741	0.076445	-0.068252
3	GD15	-0.009645	-0.110437	0.000000	0.121470	0.005240	0.014983
4	GD15	0.009586	0.077415	0.000000	-0.039477	0.044363	-0.011085
5	GD15	-0.003745	-0.132884	0.000000	-0.018366	0.102417	0.014674
6	GD15	-0.004615	-0.276737	0.000000	-0.069318	-0.049951	-0.046970
7	GD15	-0.003587	0.064149	0.000000	-0.067839	0.023708	0.022986
8	GD15	-0.025986	-0.068414	0.000000	0.050778	0.019151	-0.025593
9	GD15	-0.024606	0.000173	0.000000	-0.219871	-0.056682	-0.010851
10	GD15	-0.034558	0.285162	0.000000	-0.057878	0.073858	-0.044666
1	GD16	-0.243458	-0.064142	0.000000	0.047736	0.026141	-0.085198
2	GD16	-0.234849	-0.071852	0.000000	-0.022400	0.009293	-0.005509
3	GD16	-0.215038	-0.063862	0.000000	-0.035295	0.113810	0.039577
4	GD16	-0.195703	0.357175	0.000000	-0.080321	0.104036	-0.041210
5	GD16	-0.264736	-0.065022	0.000000	-0.094794	0.036982	0.010261
6	GD16	-0.278236	-0.089717	0.000000	0.090039	0.004025	0.038306
7	GD16	-0.218247	0.140164	0.000000	-0.027529	0.019814	-0.036125
8	GD16	-0.219289	-0.019390	0.000000	-0.100211	0.054515	0.028614
9	GD16	-0.171519	-0.352715	0.000000	0.035971	0.033128	-0.054922
10	GD16	-0.244462	-0.214314	0.000000	-0.126217	0.031659	-0.011924
